nohup: ignoring input
------------------------------------------------------------------------------------------
TTFT 压力测试初始化 (并发数 Workers=1)...
Device set to use cuda:0
/project/sherpa-onnx/csrc/session.cc:GetSessionOptionsImpl:181 Please compile with -DSHERPA_ONNX_ENABLE_GPU=ON. Available providers: CPUExecutionProvider, . Fallback to cpu!
模型加载完成。
待处理文件数: 2620
算法逻辑: TTFT = max(音频传输耗时, 系统当前时刻) + 解码耗时 + NLP耗时
------------------------------------------------------------------------------------------
文件名                                      | TTFT(s)    | 首字内容 (前30字符)
5142-33396-0029.wav                      | 0.8491     | bring.
5142-33396-0055.wav                      | 0.8468     | that.
5142-33396-0016.wav                      | 0.8464     | so.
5142-33396-0034.wav                      | 0.8477     | then i.
5142-33396-0025.wav                      | 1.1452     | come, come.
5142-33396-0052.wav                      | 0.8451     | here,
5142-33396-0026.wav                      | 0.8444     | my.
5142-33396-0068.wav                      | 0.8441     | so.
5142-33396-0011.wav                      | 0.8442     | there.
5142-33396-0019.wav                      | 1.1436     | oh.
5142-33396-0022.wav                      | 1.1446     | what of the?
5142-33396-0028.wav                      | 0.8452     | on.
5142-33396-0014.wav                      | 0.8453     | thir.
5142-33396-0023.wav                      | 0.8567     | it was.
5142-33396-0046.wav                      | 1.1437     | by the.
5142-33396-0042.wav                      | 0.8430     | so.
5142-33396-0006.wav                      | 0.8428     | i.
5142-33396-0033.wav                      | 0.8431     | you.
5142-33396-0040.wav                      | 0.8433     | and.
5142-33396-0066.wav                      | 1.1438     | then he.
5142-33396-0047.wav                      | 0.8436     | my.
5142-33396-0003.wav                      | 0.8438     | the re.
5142-33396-0020.wav                      | 0.8429     | a.
5142-36600-0001.wav                      | 1.1433     | in determ.
5142-36600-0000.wav                      | 0.8430     | cha.
5142-36377-0020.wav                      | 0.8428     | a.
5142-36377-0018.wav                      | 0.8427     | he.
5142-36377-0024.wav                      | 0.8430     | naom.
5142-36377-0010.wav                      | 1.1432     | he is not.
5142-36377-0001.wav                      | 0.8429     | in.
5142-36377-0021.wav                      | 0.8428     | en.
5142-36377-0005.wav                      | 0.8432     | the.
5142-36377-0000.wav                      | 0.8438     | it was.
5142-36377-0009.wav                      | 0.8444     | phili.
5142-36377-0004.wav                      | 0.8440     | she.
5142-36377-0016.wav                      | 0.8436     | for.
5142-36377-0012.wav                      | 0.8439     | make a.
5142-36377-0025.wav                      | 1.1432     | sil.
5142-36377-0011.wav                      | 1.1435     | this gia.
5142-36377-0015.wav                      | 1.1432     | our first imp.
5142-36377-0019.wav                      | 0.8433     | when i.
5142-36377-0002.wav                      | 0.8457     | the.
5142-36377-0003.wav                      | 1.1443     | ambro.
5142-36377-0013.wav                      | 0.8439     | they.
5142-36377-0022.wav                      | 0.8463     | i wish.
5142-36377-0023.wav                      | 1.1446     | you were.
5142-36377-0008.wav                      | 0.8445     | mister.
5142-36377-0014.wav                      | 0.8433     | a.
5142-36377-0006.wav                      | 0.8433     | a new.
5142-36377-0017.wav                      | 0.8434     | the only.
5142-36377-0007.wav                      | 0.8432     | a.
1284-134647-0005.wav                     | 1.1431     | they as.
1284-134647-0002.wav                     | 0.8432     | but,
1284-134647-0007.wav                     | 1.1435     | pro.
1284-134647-0004.wav                     | 1.1430     | some.
1284-134647-0000.wav                     | 1.1437     | the.
1284-134647-0006.wav                     | 0.8440     | bish.
1284-134647-0003.wav                     | 1.4440     | constant.
1284-134647-0001.wav                     | 1.1436     | the ed.
1284-1181-0018.wav                       | 1.1431     | it.
1284-1181-0017.wav                       | 0.8431     | the.
1284-1181-0009.wav                       | 1.1430     | she.
1284-1181-0004.wav                       | 1.1436     | gold.
1284-1181-0003.wav                       | 0.8432     | the.
1284-1181-0015.wav                       | 0.8431     | most.
1284-1181-0000.wav                       | 1.1433     | o.
1284-1181-0011.wav                       | 1.1439     | very.
1284-1181-0005.wav                       | 1.1432     | no.
1284-1181-0014.wav                       | 1.1446     | he se.
1284-1181-0007.wav                       | 1.1438     | she.
1284-1181-0010.wav                       | 1.1442     | their con.
1284-1181-0008.wav                       | 1.1451     | i think,
1284-1181-0020.wav                       | 1.4440     | dear.
1284-1181-0001.wav                       | 1.1432     | mar.
1284-1181-0021.wav                       | 0.8432     | asked.
1284-1181-0006.wav                       | 1.1431     | well.
1284-1181-0012.wav                       | 0.8446     | no.
1284-1181-0013.wav                       | 0.8435     | oj.
1284-1181-0019.wav                       | 0.8428     | i.
1284-1181-0002.wav                       | 1.1574     | the head.
1284-1181-0016.wav                       | 1.1433     | i am.
1284-1180-0020.wav                       | 0.8432     | the.
1284-1180-0029.wav                       | 0.8433     | some.
1284-1180-0001.wav                       | 1.1441     | his hat.
1284-1180-0006.wav                       | 1.1431     | at the.
1284-1180-0013.wav                       | 1.1432     | and you.
1284-1180-0016.wav                       | 1.1428     | the.
1284-1180-0021.wav                       | 0.8436     | i.
1284-1180-0023.wav                       | 0.8434     | you.
1284-1180-0031.wav                       | 0.8434     | at.
1284-1180-0024.wav                       | 1.1449     | that.
1284-1180-0019.wav                       | 1.1434     | you.
1284-1180-0000.wav                       | 0.8433     | he.
1284-1180-0012.wav                       | 0.8430     | we.
1284-1180-0025.wav                       | 0.8428     | i.
1284-1180-0022.wav                       | 0.8428     | i.
1284-1180-0005.wav                       | 0.8432     | no.
1284-1180-0007.wav                       | 0.8430     | he.
1284-1180-0015.wav                       | 1.4432     | we are.
1284-1180-0030.wav                       | 0.8525     | when.
1284-1180-0017.wav                       | 1.1433     | at one en.
1284-1180-0009.wav                       | 0.8430     | then,
1284-1180-0003.wav                       | 0.8435     | for.
1284-1180-0004.wav                       | 0.8443     | when.
1284-1180-0026.wav                       | 1.1432     | but,
1284-1180-0032.wav                       | 0.8432     | i.
1284-1180-0018.wav                       | 0.8430     | it.
1284-1180-0011.wav                       | 1.1440     | i.
1284-1180-0028.wav                       | 1.1437     | a.
1284-1180-0027.wav                       | 0.8448     | yet.
1284-1180-0002.wav                       | 0.8438     | in.
1284-1180-0014.wav                       | 1.1440     | oj.
1284-1180-0008.wav                       | 1.1434     | all.
1284-1180-0010.wav                       | 1.4443     | unc knock.
6829-68771-0031.wav                      | 0.8576     | her.
6829-68771-0004.wav                      | 1.1434     | under.
6829-68771-0036.wav                      | 1.1438     | eliz.
6829-68771-0014.wav                      | 1.1431     | we.
6829-68771-0002.wav                      | 0.8433     | the.
6829-68771-0024.wav                      | 1.1433     | for.
6829-68771-0020.wav                      | 0.8433     | then she:
6829-68771-0030.wav                      | 0.8434     | her.
6829-68771-0010.wav                      | 1.1432     | the.
6829-68771-0007.wav                      | 1.1430     | the de.
6829-68771-0021.wav                      | 1.1433     | but,
6829-68771-0016.wav                      | 0.8493     | she.
6829-68771-0015.wav                      | 0.8440     | wo.
6829-68771-0009.wav                      | 1.1434     | lou.
6829-68771-0017.wav                      | 0.8431     | the.
6829-68771-0029.wav                      | 0.8432     | beth.
6829-68771-0003.wav                      | 1.1444     | the.
6829-68771-0033.wav                      | 0.8433     | she.
6829-68771-0023.wav                      | 1.1438     | you.
6829-68771-0011.wav                      | 0.8435     | table.
6829-68771-0035.wav                      | 0.8437     | will you?
6829-68771-0001.wav                      | 1.1430     | one.
6829-68771-0025.wav                      | 0.8432     | she.
6829-68771-0032.wav                      | 1.1441     | however.
6829-68771-0005.wav                      | 0.8441     | the.
6829-68771-0019.wav                      | 1.1434     | she.
6829-68771-0018.wav                      | 0.8434     | for.
6829-68771-0006.wav                      | 0.8433     | and.
6829-68771-0022.wav                      | 0.8434     | i.
6829-68771-0012.wav                      | 0.8432     | this:
6829-68771-0026.wav                      | 1.1442     | eliza.
6829-68771-0027.wav                      | 1.4436     | they, they.
6829-68771-0034.wav                      | 0.8434     | i.
6829-68771-0000.wav                      | 1.1434     | so.
6829-68771-0008.wav                      | 0.8432     | the.
6829-68771-0013.wav                      | 1.1449     | the at.
6829-68771-0028.wav                      | 0.8433     | she.
6829-68769-0046.wav                      | 1.1440     | you're.
6829-68769-0040.wav                      | 0.8439     | some.
6829-68769-0031.wav                      | 1.1433     | as.
6829-68769-0042.wav                      | 1.1436     | oh.
6829-68769-0051.wav                      | 0.8441     | there.
6829-68769-0011.wav                      | 0.8439     | i'm.
6829-68769-0053.wav                      | 0.8435     | and.
6829-68769-0004.wav                      | 0.8434     | but,
6829-68769-0041.wav                      | 0.8431     | i.
6829-68769-0052.wav                      | 1.1435     | he might.
6829-68769-0026.wav                      | 0.8440     | he.
6829-68769-0024.wav                      | 0.8437     | old.
6829-68769-0048.wav                      | 0.8433     | give.
6829-68769-0044.wav                      | 1.1434     | it has.
6829-68769-0022.wav                      | 0.8434     | we have.
6829-68769-0029.wav                      | 1.1435     | it's.
6829-68769-0037.wav                      | 0.8435     | i.
6829-68769-0038.wav                      | 1.1436     | and it.
6829-68769-0002.wav                      | 0.8435     | i.
6829-68769-0027.wav                      | 1.1434     | whose name?
6829-68769-0033.wav                      | 0.8431     | it.
6829-68769-0047.wav                      | 0.8436     | i.
6829-68769-0012.wav                      | 1.1452     | oh.
6829-68769-0032.wav                      | 0.8441     | i.
6829-68769-0035.wav                      | 0.8437     | it.
6829-68769-0023.wav                      | 0.8432     | i.
6829-68769-0006.wav                      | 0.8433     | if.
6829-68769-0016.wav                      | 1.4435     | he unlo.
6829-68769-0008.wav                      | 1.1446     | fairview.
6829-68769-0036.wav                      | 1.1431     | they.
6829-68769-0043.wav                      | 0.8434     | and he.
6829-68769-0050.wav                      | 1.1435     | beth.
6829-68769-0020.wav                      | 1.1437     | sit.
6829-68769-0025.wav                      | 1.1495     | then ro.
6829-68769-0018.wav                      | 1.1458     | mister.
6829-68769-0003.wav                      | 0.8439     | it was.
6829-68769-0017.wav                      | 1.1438     | worse.
6829-68769-0013.wav                      | 1.1437     | may.
6829-68769-0014.wav                      | 0.8445     | they.
6829-68769-0049.wav                      | 0.8441     | he.
6829-68769-0000.wav                      | 1.1437     | kenneth.
6829-68769-0039.wav                      | 0.8434     | he.
6829-68769-0009.wav                      | 1.1434     | they.
6829-68769-0028.wav                      | 1.1434     | he is.
6829-68769-0034.wav                      | 0.8432     | i.
6829-68769-0010.wav                      | 0.8442     | we.
6829-68769-0007.wav                      | 0.8437     | but,
6829-68769-0005.wav                      | 1.1430     | he.
6829-68769-0015.wav                      | 1.1449     | some.
6829-68769-0030.wav                      | 0.8433     | i.
6829-68769-0001.wav                      | 0.8442     | it was.
6829-68769-0021.wav                      | 1.1437     | a fre.
6829-68769-0045.wav                      | 1.1447     | i'll pay.
6829-68769-0019.wav                      | 0.8436     | sor.
1089-134691-0004.wav                     | 1.1434     | bri.
1089-134691-0018.wav                     | 1.4430     | again.
1089-134691-0008.wav                     | 0.8460     | the.
1089-134691-0015.wav                     | 1.1432     | word.
1089-134691-0014.wav                     | 1.1435     | the.
1089-134691-0013.wav                     | 1.4431     | idle.
1089-134691-0016.wav                     | 1.1434     | they.
1089-134691-0023.wav                     | 0.8436     | it.
1089-134691-0017.wav                     | 1.1431     | the.
1089-134691-0009.wav                     | 1.1435     | angry.
1089-134691-0020.wav                     | 1.1434     | hell.
1089-134691-0022.wav                     | 1.1432     | he.
1089-134691-0024.wav                     | 1.4449     | stepha.
1089-134691-0021.wav                     | 1.4438     | their di.
1089-134691-0019.wav                     | 1.1430     | a.
1089-134691-0006.wav                     | 0.8432     | the.
1089-134691-0003.wav                     | 1.1433     | the.
1089-134691-0005.wav                     | 1.1430     | whose.
1089-134691-0000.wav                     | 1.1433     | he could.
1089-134691-0007.wav                     | 1.1431     | soon.
1089-134691-0025.wav                     | 1.1432     | a mo.
1089-134691-0010.wav                     | 1.1430     | brother.
1089-134691-0011.wav                     | 1.4439     | their pi.
1089-134691-0001.wav                     | 1.1436     | for a.
1089-134691-0002.wav                     | 1.1432     | he.
1089-134691-0012.wav                     | 0.8442     | it.
1089-134686-0014.wav                     | 0.8438     | he.
1089-134686-0003.wav                     | 1.1433     | hello.
1089-134686-0000.wav                     | 1.1431     | he ho.
1089-134686-0024.wav                     | 0.8431     | if.
1089-134686-0029.wav                     | 0.8431     | on.
1089-134686-0010.wav                     | 1.1429     | well.
1089-134686-0016.wav                     | 0.8427     | then,
1089-134686-0011.wav                     | 1.1442     | on.
1089-134686-0026.wav                     | 1.1435     | the re.
1089-134686-0037.wav                     | 1.1433     | in.
1089-134686-0018.wav                     | 1.1448     | it was.
1089-134686-0031.wav                     | 1.1434     | ste.
1089-134686-0030.wav                     | 1.1436     | bewar.
1089-134686-0027.wav                     | 0.8436     | he.
1089-134686-0017.wav                     | 1.1438     | ste.
1089-134686-0009.wav                     | 1.1428     | at.
1089-134686-0019.wav                     | 1.1434     | the.
1089-134686-0015.wav                     | 0.5435     | but,
1089-134686-0013.wav                     | 1.1444     | if.
1089-134686-0002.wav                     | 1.1435     | after.
1089-134686-0007.wav                     | 1.1434     | a.
1089-134686-0004.wav                     | 0.8442     | num.
1089-134686-0032.wav                     | 1.1433     | he.
1089-134686-0033.wav                     | 0.8437     | a.
1089-134686-0020.wav                     | 1.1434     | if a.
1089-134686-0036.wav                     | 0.8432     | a.
1089-134686-0022.wav                     | 1.1439     | how come?
1089-134686-0035.wav                     | 1.1432     | he.
1089-134686-0005.wav                     | 0.8431     | the.
1089-134686-0006.wav                     | 1.1446     | the.
1089-134686-0025.wav                     | 1.1432     | a.
1089-134686-0012.wav                     | 1.1432     | her.
1089-134686-0021.wav                     | 0.8512     | if.
1089-134686-0023.wav                     | 1.1433     | why,
1089-134686-0001.wav                     | 1.1444     | stuff.
1089-134686-0008.wav                     | 1.1431     | the.
1089-134686-0028.wav                     | 1.1436     | the ret.
1089-134686-0034.wav                     | 1.1432     | the re.
8224-274381-0013.wav                     | 0.8429     | from.
8224-274381-0010.wav                     | 1.1435     | by.
8224-274381-0015.wav                     | 1.4435     | though the.
8224-274381-0004.wav                     | 1.1432     | five.
8224-274381-0008.wav                     | 1.4437     | with.
8224-274381-0007.wav                     | 1.1436     | by.
8224-274381-0006.wav                     | 1.1440     | this:
8224-274381-0016.wav                     | 1.1442     | va.
8224-274381-0001.wav                     | 1.4429     | among.
8224-274381-0011.wav                     | 1.1429     | his.
8224-274381-0005.wav                     | 1.1437     | dread.
8224-274381-0000.wav                     | 1.4441     | though throw.
8224-274381-0009.wav                     | 1.4433     | this:
8224-274381-0014.wav                     | 1.1434     | be,
8224-274381-0002.wav                     | 1.4433     | while the for
8224-274381-0012.wav                     | 1.1433     | mon
8224-274381-0003.wav                     | 1.1433     | the.
8224-274381-0017.wav                     | 1.4432     | histor.
8224-274384-0003.wav                     | 1.4429     | or
8224-274384-0006.wav                     | 1.1433     | the.
8224-274384-0002.wav                     | 1.1432     | they.
8224-274384-0009.wav                     | 1.1433     | the.
8224-274384-0005.wav                     | 1.4430     | another.
8224-274384-0010.wav                     | 1.1432     | before.
8224-274384-0000.wav                     | 1.1430     | he.
8224-274384-0007.wav                     | 1.4430     | have me.
8224-274384-0013.wav                     | 1.1432     | his.
8224-274384-0011.wav                     | 1.1432     | the.
8224-274384-0012.wav                     | 1.1430     | if.
8224-274384-0001.wav                     | 1.1447     | the scot.
8224-274384-0008.wav                     | 1.1432     | the.
8224-274384-0004.wav                     | 1.1433     | and.
2300-131720-0000.wav                     | 1.1437     | the pari.
2300-131720-0003.wav                     | 1.1429     | the.
2300-131720-0014.wav                     | 1.1430     | mister.
2300-131720-0011.wav                     | 0.5432     | but,
2300-131720-0002.wav                     | 1.1428     | there.
2300-131720-0017.wav                     | 1.1434     | edis.
2300-131720-0040.wav                     | 0.8430     | we.
2300-131720-0041.wav                     | 1.1443     | we.
2300-131720-0024.wav                     | 0.8442     | but,
2300-131720-0023.wav                     | 1.1435     | i think,
2300-131720-0004.wav                     | 1.1438     | ow.
2300-131720-0010.wav                     | 1.1442     | it.
2300-131720-0026.wav                     | 1.1448     | the ar.
2300-131720-0006.wav                     | 1.1432     | there.
2300-131720-0007.wav                     | 1.4449     | broad.
2300-131720-0005.wav                     | 1.1449     | why,
2300-131720-0028.wav                     | 1.1429     | there.
2300-131720-0020.wav                     | 0.8430     | it.
2300-131720-0021.wav                     | 1.1452     | the.
2300-131720-0032.wav                     | 1.4446     | the sta.
2300-131720-0030.wav                     | 0.8438     | the.
2300-131720-0016.wav                     | 0.8434     | then,
2300-131720-0038.wav                     | 0.8432     | he.
2300-131720-0036.wav                     | 1.1439     | the.
2300-131720-0027.wav                     | 0.8439     | ed.
2300-131720-0018.wav                     | 1.1433     | he.
2300-131720-0015.wav                     | 1.1435     | he.
2300-131720-0034.wav                     | 0.8433     | the.
2300-131720-0001.wav                     | 1.1436     | the lo.
2300-131720-0009.wav                     | 0.8442     | for.
2300-131720-0029.wav                     | 0.8477     | hence
2300-131720-0031.wav                     | 1.4448     | asso.
2300-131720-0008.wav                     | 1.1437     | every.
2300-131720-0013.wav                     | 0.8445     | un.
2300-131720-0025.wav                     | 1.1447     | they were.
2300-131720-0037.wav                     | 0.8437     | he.
2300-131720-0039.wav                     | 1.1443     | the pro.
2300-131720-0019.wav                     | 1.1440     | the.
2300-131720-0033.wav                     | 1.1436     | in.
2300-131720-0022.wav                     | 0.8435     | mean.
2300-131720-0012.wav                     | 1.1489     | edis.
2300-131720-0035.wav                     | 1.1439     | in.
1320-122612-0011.wav                     | 0.8439     | if.
1320-122612-0006.wav                     | 0.8440     | let.
1320-122612-0008.wav                     | 0.8441     | the.
1320-122612-0001.wav                     | 0.8441     | the.
1320-122612-0012.wav                     | 1.1443     | exting.
1320-122612-0003.wav                     | 0.8444     | he.
1320-122612-0004.wav                     | 1.1443     | dist.
1320-122612-0009.wav                     | 1.4437     | it would.
1320-122612-0015.wav                     | 0.8444     | the.
1320-122612-0007.wav                     | 1.1448     | ingach.
1320-122612-0013.wav                     | 0.8439     | a.
1320-122612-0016.wav                     | 1.1438     | run back.
1320-122612-0000.wav                     | 1.1448     | since.
1320-122612-0002.wav                     | 1.1431     | after.
1320-122612-0014.wav                     | 1.1438     | the ex.
1320-122612-0010.wav                     | 1.4432     | see:
1320-122612-0005.wav                     | 0.8440     | yet.
1320-122617-0038.wav                     | 0.8432     | will.
1320-122617-0002.wav                     | 1.1431     | in other.
1320-122617-0031.wav                     | 0.8432     | bra.
1320-122617-0037.wav                     | 1.1520     | the de.
1320-122617-0024.wav                     | 0.8439     | but,
1320-122617-0010.wav                     | 1.1431     | the.
1320-122617-0018.wav                     | 0.8450     | it.
1320-122617-0009.wav                     | 0.8437     | i.
1320-122617-0040.wav                     | 1.1441     | he had.
1320-122617-0033.wav                     | 1.1437     | if.
1320-122617-0015.wav                     | 0.8439     | but the.
1320-122617-0017.wav                     | 1.1436     | then as:
1320-122617-0000.wav                     | 1.1444     | not
1320-122617-0007.wav                     | 1.1452     | come, come.
1320-122617-0013.wav                     | 0.8456     | deli.
1320-122617-0005.wav                     | 1.1457     | the.
1320-122617-0041.wav                     | 1.1440     | uncas.
1320-122617-0021.wav                     | 0.8435     | what.
1320-122617-0030.wav                     | 1.1446     | so choose.
1320-122617-0008.wav                     | 1.1437     | the.
1320-122617-0025.wav                     | 1.1432     | so.
1320-122617-0029.wav                     | 0.8441     | if you.
1320-122617-0016.wav                     | 1.1437     | the.
1320-122617-0001.wav                     | 1.1442     | in his.
1320-122617-0014.wav                     | 0.8444     | they.
1320-122617-0020.wav                     | 1.1468     | the sco.
1320-122617-0026.wav                     | 1.1445     | well.
1320-122617-0034.wav                     | 1.1440     | ho.
1320-122617-0036.wav                     | 1.1438     | god.
1320-122617-0039.wav                     | 0.8437     | the.
1320-122617-0004.wav                     | 1.1434     | the.
1320-122617-0019.wav                     | 1.1437     | un.
1320-122617-0035.wav                     | 1.1446     | then,
1320-122617-0028.wav                     | 1.1445     | my.
1320-122617-0032.wav                     | 1.1437     | keep.
1320-122617-0011.wav                     | 1.1454     | the.
1320-122617-0022.wav                     | 0.8440     | the.
1320-122617-0012.wav                     | 1.1445     | four or.
1320-122617-0027.wav                     | 1.1436     | as so.
1320-122617-0003.wav                     | 1.1435     | there was.
1320-122617-0006.wav                     | 1.1440     | can.
1320-122617-0023.wav                     | 1.1443     | un.
3729-6852-0035.wav                       | 1.1432     | it.
3729-6852-0039.wav                       | 1.1438     | he.
3729-6852-0007.wav                       | 1.1439     | two.
3729-6852-0008.wav                       | 1.1450     | she was.
3729-6852-0041.wav                       | 1.1433     | i.
3729-6852-0009.wav                       | 1.1436     | you.
3729-6852-0003.wav                       | 1.1436     | madam.
3729-6852-0044.wav                       | 0.8434     | i.
3729-6852-0014.wav                       | 1.4437     | he.
3729-6852-0025.wav                       | 1.1436     | is.
3729-6852-0016.wav                       | 1.1436     | madam.
3729-6852-0038.wav                       | 1.4432     | what.
3729-6852-0042.wav                       | 0.8458     | i.
3729-6852-0017.wav                       | 1.1438     | i see.
3729-6852-0013.wav                       | 1.4436     | you.
3729-6852-0005.wav                       | 1.1433     | sy.
3729-6852-0026.wav                       | 1.1435     | ye.
3729-6852-0022.wav                       | 1.1438     | i add.
3729-6852-0032.wav                       | 1.4476     | sim.
3729-6852-0018.wav                       | 1.1468     | i.
3729-6852-0029.wav                       | 1.1438     | it.
3729-6852-0015.wav                       | 1.4448     | at.
3729-6852-0034.wav                       | 1.1436     | let a.
3729-6852-0001.wav                       | 1.4434     | without say.
3729-6852-0037.wav                       | 0.8433     | she.
3729-6852-0046.wav                       | 1.1433     | his.
3729-6852-0021.wav                       | 1.1433     | i.
3729-6852-0000.wav                       | 1.1436     | to.
3729-6852-0028.wav                       | 1.1439     | all the.
3729-6852-0033.wav                       | 0.8438     | you.
3729-6852-0040.wav                       | 1.4438     | for.
3729-6852-0010.wav                       | 1.1454     | i.
3729-6852-0004.wav                       | 1.1434     | her.
3729-6852-0036.wav                       | 0.8441     | when.
3729-6852-0030.wav                       | 1.4438     | is it?
3729-6852-0043.wav                       | 1.4433     | i.
3729-6852-0023.wav                       | 1.1440     | my rem.
3729-6852-0011.wav                       | 0.8436     | i.
3729-6852-0019.wav                       | 1.1442     | i.
3729-6852-0024.wav                       | 1.1438     | i.
3729-6852-0002.wav                       | 1.1448     | in.
3729-6852-0020.wav                       | 1.1464     | then,
3729-6852-0045.wav                       | 1.1441     | he had.
3729-6852-0006.wav                       | 1.1447     | syl.
3729-6852-0012.wav                       | 1.1437     | i.
3729-6852-0027.wav                       | 1.1567     | that.
3729-6852-0031.wav                       | 1.1442     | but,
1188-133604-0010.wav                     | 1.1440     | but,
1188-133604-0042.wav                     | 1.1445     | the.
1188-133604-0037.wav                     | 1.1448     | every.
1188-133604-0041.wav                     | 1.1448     | it is.
1188-133604-0021.wav                     | 1.1442     | it.
1188-133604-0000.wav                     | 1.1437     | you will.
1188-133604-0022.wav                     | 1.1437     | you must.
1188-133604-0026.wav                     | 1.1449     | here is.
1188-133604-0008.wav                     | 1.4446     | for.
1188-133604-0009.wav                     | 1.1457     | now.
1188-133604-0015.wav                     | 1.1457     | the.
1188-133604-0014.wav                     | 1.1472     | do
1188-133604-0020.wav                     | 1.4459     | but,
1188-133604-0019.wav                     | 0.8461     | the.
1188-133604-0024.wav                     | 1.1441     | nothing.
1188-133604-0023.wav                     | 1.1435     | the.
1188-133604-0030.wav                     | 1.1446     | he know.
1188-133604-0039.wav                     | 0.8436     | it has.
1188-133604-0028.wav                     | 1.1435     | well.
1188-133604-0002.wav                     | 1.1433     | by.
1188-133604-0005.wav                     | 1.1440     | it is.
1188-133604-0038.wav                     | 1.1461     | but now
1188-133604-0032.wav                     | 0.8449     | it.
1188-133604-0031.wav                     | 1.1450     | there's.
1188-133604-0040.wav                     | 1.1439     | the.
1188-133604-0025.wav                     | 1.1435     | you know,
1188-133604-0018.wav                     | 1.1434     | in.
1188-133604-0043.wav                     | 1.1436     | see that.
1188-133604-0033.wav                     | 1.1440     | every.
1188-133604-0007.wav                     | 1.1439     | the.
1188-133604-0036.wav                     | 1.1433     | in.
1188-133604-0016.wav                     | 1.1462     | this:
1188-133604-0013.wav                     | 1.1444     | it.
1188-133604-0004.wav                     | 1.1442     | some.
1188-133604-0034.wav                     | 1.1447     | exqui.
1188-133604-0029.wav                     | 1.4441     | only.
1188-133604-0003.wav                     | 1.1436     | my.
1188-133604-0027.wav                     | 1.1445     | now.
1188-133604-0011.wav                     | 1.1440     | they are.
1188-133604-0001.wav                     | 1.4449     | they unit.
1188-133604-0035.wav                     | 1.4443     | thus:
1188-133604-0012.wav                     | 1.1437     | it.
1188-133604-0006.wav                     | 1.1459     | then,
1188-133604-0044.wav                     | 1.1442     | it will.
1188-133604-0017.wav                     | 1.4440     | that a sty.
7127-75947-0001.wav                      | 1.1433     | upon.
7127-75947-0039.wav                      | 1.1436     | in fac.
7127-75947-0040.wav                      | 1.1435     | in this.
7127-75947-0037.wav                      | 0.8441     | o.
7127-75947-0031.wav                      | 1.1443     | you are.
7127-75947-0038.wav                      | 1.1449     | let.
7127-75947-0009.wav                      | 1.1441     | a qua.
7127-75947-0021.wav                      | 1.1442     | la va.
7127-75947-0029.wav                      | 0.8443     | the.
7127-75947-0019.wav                      | 1.1431     | did.
7127-75947-0008.wav                      | 1.1442     | the.
7127-75947-0020.wav                      | 1.1442     | no.
7127-75947-0000.wav                      | 0.8446     | every.
7127-75947-0013.wav                      | 0.8447     | i re.
7127-75947-0012.wav                      | 1.1445     | in.
7127-75947-0026.wav                      | 1.1449     | well.
7127-75947-0015.wav                      | 1.4443     | there cannot.
7127-75947-0022.wav                      | 0.8442     | i.
7127-75947-0028.wav                      | 1.1472     | quick.
7127-75947-0032.wav                      | 1.1453     | yes.
7127-75947-0030.wav                      | 0.8447     | she.
7127-75947-0010.wav                      | 1.1446     | when.
7127-75947-0025.wav                      | 1.1449     | exqui.
7127-75947-0003.wav                      | 1.4438     | yes.
7127-75947-0018.wav                      | 1.1435     | i have
7127-75947-0023.wav                      | 1.1438     | it.
7127-75947-0004.wav                      | 1.1435     | ex.
7127-75947-0005.wav                      | 1.1447     | i.
7127-75947-0007.wav                      | 1.1459     | she then.
7127-75947-0014.wav                      | 1.1440     | forgive.
7127-75947-0033.wav                      | 1.4442     | how is?
7127-75947-0002.wav                      | 1.1444     | do you?
7127-75947-0006.wav                      | 0.8443     | the.
7127-75947-0035.wav                      | 1.1432     | good.
7127-75947-0036.wav                      | 1.1446     | i.
7127-75947-0027.wav                      | 0.8438     | to.
7127-75947-0011.wav                      | 1.1439     | remain.
7127-75947-0034.wav                      | 1.1432     | it.
7127-75947-0024.wav                      | 1.1455     | look.
7127-75947-0017.wav                      | 1.4434     | what a.
7127-75947-0016.wav                      | 1.4438     | oh made.
7127-75946-0026.wav                      | 1.1443     | when the.
7127-75946-0002.wav                      | 1.4432     | let him.
7127-75946-0001.wav                      | 1.4443     | ah.
7127-75946-0019.wav                      | 1.1431     | ye.
7127-75946-0006.wav                      | 0.8437     | he.
7127-75946-0020.wav                      | 1.4440     | far.
7127-75946-0003.wav                      | 0.8446     | gent.
7127-75946-0029.wav                      | 1.1439     | the.
7127-75946-0018.wav                      | 1.1438     | there.
7127-75946-0012.wav                      | 1.1438     | the.
7127-75946-0009.wav                      | 1.1434     | not
7127-75946-0015.wav                      | 1.1441     | suddenly.
7127-75946-0024.wav                      | 1.1449     | monsi.
7127-75946-0005.wav                      | 1.1432     | what.
7127-75946-0021.wav                      | 0.8436     | yes.
7127-75946-0004.wav                      | 1.1433     | certain.
7127-75946-0016.wav                      | 1.1439     | the.
7127-75946-0025.wav                      | 1.1434     | the.
7127-75946-0028.wav                      | 1.1431     | by.
7127-75946-0011.wav                      | 1.1427     | you.
7127-75946-0027.wav                      | 1.1428     | dis.
7127-75946-0000.wav                      | 1.1429     | at.
7127-75946-0013.wav                      | 1.1432     | the.
7127-75946-0007.wav                      | 1.1432     | it is.
7127-75946-0022.wav                      | 1.1432     | sire.
