nohup: ignoring input
------------------------------------------------------------------------------------------
TTFT 压力测试初始化 (并发数 Workers=46)...
Device set to use cuda:0
/project/sherpa-onnx/csrc/session.cc:GetSessionOptionsImpl:181 Please compile with -DSHERPA_ONNX_ENABLE_GPU=ON. Available providers: CPUExecutionProvider, . Fallback to cpu!
模型加载完成。
待处理文件数: 2620
算法逻辑: TTFT = max(音频传输耗时, 系统当前时刻) + 解码耗时 + NLP耗时
------------------------------------------------------------------------------------------
文件名                                      | TTFT(s)    | 首字内容 (前30字符)
5142-33396-0055.wav                      | 2.2798     | that.
5142-33396-0030.wav                      | 2.7262     | the thra.
5142-33396-0052.wav                      | 2.1633     | here,
5142-33396-0016.wav                      | 2.2802     | so.
5142-33396-0011.wav                      | 2.1285     | there.
5142-33396-0034.wav                      | 2.2914     | then i.
5142-33396-0026.wav                      | 2.2267     | my.
5142-33396-0025.wav                      | 2.5996     | come, come.
5142-33396-0046.wav                      | 2.2418     | by the.
5142-33396-0068.wav                      | 2.2253     | so.
5142-33396-0014.wav                      | 2.1119     | thir.
5142-33396-0019.wav                      | 2.6192     | oh.
5142-33396-0028.wav                      | 2.2709     | on.
5142-33396-0022.wav                      | 2.5652     | what of the?
5142-33396-0023.wav                      | 2.2552     | it was.
5142-33396-0006.wav                      | 2.2075     | i.
5142-33396-0066.wav                      | 2.4386     | then he.
5142-33396-0040.wav                      | 2.2841     | and.
5142-33396-0033.wav                      | 2.3498     | you.
5142-33396-0042.wav                      | 2.4653     | so.
5142-36377-0001.wav                      | 2.0322     | in.
5142-33396-0020.wav                      | 2.2899     | a.
5142-33396-0003.wav                      | 2.3432     | the re.
5142-36600-0001.wav                      | 2.5229     | in determ.
5142-36377-0020.wav                      | 2.2684     | a.
5142-36600-0000.wav                      | 2.3035     | cha.
5142-33396-0047.wav                      | 2.4208     | my.
5142-36377-0010.wav                      | 2.4624     | he is not.
5142-36377-0018.wav                      | 2.2471     | he.
5142-36377-0021.wav                      | 2.2775     | en.
5142-36377-0005.wav                      | 2.2291     | the.
5142-36377-0024.wav                      | 2.3151     | naom.
5142-36377-0004.wav                      | 2.1961     | she.
5142-36377-0012.wav                      | 2.1257     | make a.
5142-36377-0009.wav                      | 2.2442     | phili.
5142-36377-0000.wav                      | 2.2642     | it was.
5142-36377-0016.wav                      | 2.2869     | for.
5142-36377-0011.wav                      | 2.4595     | this gia.
5142-36377-0025.wav                      | 2.5691     | sil.
5142-36377-0013.wav                      | 2.1780     | they.
5142-36377-0015.wav                      | 2.6303     | our first imp.
5142-36377-0019.wav                      | 2.3518     | when i.
5142-36377-0022.wav                      | 2.2267     | i wish.
1284-1181-0017.wav                       | 1.7004     | the.
5142-36377-0002.wav                      | 2.3415     | the.
5142-36377-0003.wav                      | 2.5649     | ambro.
5142-36377-0023.wav                      | 2.6008     | you were.
5142-36377-0014.wav                      | 2.2603     | a.
5142-36377-0008.wav                      | 2.3600     | mister.
5142-36377-0006.wav                      | 2.2803     | a new.
5142-36377-0017.wav                      | 2.2987     | the only.
1284-134647-0006.wav                     | 2.1807     | bish.
1284-134647-0002.wav                     | 2.2598     | but,
1284-134647-0005.wav                     | 2.5521     | they as.
1284-134647-0007.wav                     | 2.4857     | pro.
1284-134647-0000.wav                     | 2.4339     | the.
5142-36377-0007.wav                      | 2.3864     | a.
1284-134647-0004.wav                     | 2.5046     | some.
1284-1181-0018.wav                       | 2.4834     | it.
1284-134647-0001.wav                     | 2.4578     | the ed.
1284-1181-0009.wav                       | 2.4785     | she.
1284-1181-0004.wav                       | 2.3492     | gold.
1284-134647-0003.wav                     | 2.8493     | constant.
1284-1181-0003.wav                       | 2.0957     | the.
1284-1181-0014.wav                       | 2.3202     | he se.
1284-1181-0015.wav                       | 2.1977     | most.
1284-1181-0007.wav                       | 2.3333     | she.
1284-1181-0021.wav                       | 1.9999     | asked.
1284-1181-0008.wav                       | 2.3296     | i think,
1284-1181-0005.wav                       | 2.3912     | no.
1284-1181-0011.wav                       | 2.4750     | very.
1284-1181-0010.wav                       | 2.3810     | their con.
1284-1181-0020.wav                       | 2.6524     | dear.
1284-1181-0000.wav                       | 2.5233     | o.
1284-1181-0013.wav                       | 2.0228     | oj.
1284-1181-0019.wav                       | 2.0494     | i.
1284-1181-0001.wav                       | 2.4445     | mar.
1284-1181-0002.wav                       | 2.3044     | the head.
1284-1181-0012.wav                       | 2.1061     | no.
1284-1180-0029.wav                       | 1.9770     | some.
1284-1181-0006.wav                       | 2.4384     | well.
1284-1181-0016.wav                       | 2.3410     | i am.
1284-1180-0020.wav                       | 2.0984     | the.
1284-1180-0001.wav                       | 2.3230     | his hat.
1284-1180-0013.wav                       | 2.2266     | and you.
1284-1180-0006.wav                       | 2.3397     | at the.
1284-1180-0031.wav                       | 1.9121     | at.
1284-1180-0021.wav                       | 2.0146     | i.
1284-1180-0016.wav                       | 2.3129     | the.
1284-1180-0023.wav                       | 2.0066     | you.
1284-1180-0012.wav                       | 1.9001     | we.
1284-1180-0024.wav                       | 2.3127     | that.
1284-1180-0000.wav                       | 1.9717     | he.
1284-1180-0019.wav                       | 2.3227     | you.
1284-1180-0025.wav                       | 1.9519     | i.
1284-1180-0005.wav                       | 2.0160     | no.
1284-1180-0009.wav                       | 1.9585     | then,
1284-1180-0007.wav                       | 1.9824     | he.
1284-1180-0030.wav                       | 1.9799     | when.
1284-1180-0022.wav                       | 2.1128     | i.
1284-1180-0015.wav                       | 2.5524     | we are.
1284-1180-0003.wav                       | 1.9981     | for.
1284-1180-0004.wav                       | 2.0403     | when.
1284-1180-0017.wav                       | 2.3607     | at one en.
1284-1180-0032.wav                       | 1.9919     | i.
1284-1180-0026.wav                       | 2.2511     | but,
1284-1180-0018.wav                       | 2.0085     | it.
1284-1180-0028.wav                       | 2.2962     | a.
1284-1180-0027.wav                       | 2.0549     | yet.
1284-1180-0011.wav                       | 2.3451     | i.
1284-1180-0002.wav                       | 2.0058     | in.
1284-1180-0008.wav                       | 2.1987     | all.
6829-68771-0004.wav                      | 2.2519     | under.
6829-68771-0031.wav                      | 2.0153     | her.
6829-68771-0002.wav                      | 1.9608     | the.
6829-68771-0020.wav                      | 1.9332     | then she:
6829-68771-0024.wav                      | 2.2408     | for.
1284-1180-0010.wav                       | 2.5810     | unc knock.
6829-68771-0036.wav                      | 2.3233     | eliz.
6829-68771-0014.wav                      | 2.3508     | we.
6829-68771-0021.wav                      | 2.1889     | but,
6829-68771-0015.wav                      | 1.9240     | wo.
6829-68771-0016.wav                      | 1.9647     | she.
1284-1180-0014.wav                       | 2.4984     | oj.
6829-68771-0030.wav                      | 2.0710     | her.
6829-68771-0010.wav                      | 2.3175     | the.
6829-68771-0029.wav                      | 1.9427     | beth.
6829-68771-0011.wav                      | 1.8947     | table.
6829-68771-0007.wav                      | 2.4178     | the de.
6829-68771-0009.wav                      | 2.3289     | lou.
6829-68771-0017.wav                      | 2.0701     | the.
6829-68771-0003.wav                      | 2.3107     | the.
6829-68771-0033.wav                      | 2.0630     | she.
6829-68771-0023.wav                      | 2.3167     | you.
6829-68771-0025.wav                      | 1.9193     | she.
6829-68771-0001.wav                      | 2.3295     | one.
6829-68771-0035.wav                      | 2.1123     | will you?
6829-68771-0005.wav                      | 2.0032     | the.
6829-68771-0032.wav                      | 2.3020     | however.
6829-68771-0018.wav                      | 1.9677     | for.
6829-68771-0019.wav                      | 2.3845     | she.
6829-68771-0006.wav                      | 2.0031     | and.
6829-68771-0012.wav                      | 2.0541     | this:
6829-68771-0022.wav                      | 2.1126     | i.
6829-68771-0000.wav                      | 2.3036     | so.
6829-68771-0034.wav                      | 2.0778     | i.
6829-68771-0026.wav                      | 2.4088     | eliza.
6829-68771-0027.wav                      | 2.6238     | they, they.
6829-68771-0028.wav                      | 1.9635     | she.
6829-68771-0008.wav                      | 2.0886     | the.
6829-68771-0013.wav                      | 2.3437     | the at.
6829-68769-0040.wav                      | 2.0523     | some.
6829-68769-0046.wav                      | 2.3916     | you're.
6829-68769-0053.wav                      | 1.9177     | and.
6829-68769-0051.wav                      | 2.0456     | there.
6829-68769-0031.wav                      | 2.3323     | as.
6829-68769-0042.wav                      | 2.3277     | oh.
6829-68769-0011.wav                      | 2.0597     | i'm.
6829-68769-0004.wav                      | 2.0245     | but,
6829-68769-0052.wav                      | 2.2556     | he might.
6829-68769-0041.wav                      | 2.0217     | i.
6829-68769-0048.wav                      | 1.9557     | give.
6829-68769-0022.wav                      | 1.9697     | we have.
6829-68769-0024.wav                      | 2.0483     | old.
6829-68769-0026.wav                      | 2.0776     | he.
6829-68769-0037.wav                      | 1.9546     | i.
6829-68769-0029.wav                      | 2.3141     | it's.
6829-68769-0044.wav                      | 2.3673     | it has.
6829-68769-0047.wav                      | 1.9729     | i.
6829-68769-0038.wav                      | 2.3111     | and it.
6829-68769-0002.wav                      | 2.0686     | i.
6829-68769-0033.wav                      | 2.0458     | it.
6829-68769-0023.wav                      | 1.9121     | i.
6829-68769-0027.wav                      | 2.3592     | whose name?
6829-68769-0035.wav                      | 1.9807     | it.
6829-68769-0012.wav                      | 2.2856     | oh.
6829-68769-0006.wav                      | 1.9787     | if.
6829-68769-0032.wav                      | 2.0943     | i.
6829-68769-0008.wav                      | 2.2365     | fairview.
6829-68769-0036.wav                      | 2.2589     | they.
6829-68769-0016.wav                      | 2.6151     | he unlo.
6829-68769-0025.wav                      | 2.2395     | then ro.
6829-68769-0020.wav                      | 2.2784     | sit.
6829-68769-0043.wav                      | 2.0210     | and he.
6829-68769-0050.wav                      | 2.3374     | beth.
6829-68769-0018.wav                      | 2.3873     | mister.
6829-68769-0014.wav                      | 1.9195     | they.
6829-68769-0003.wav                      | 2.0635     | it was.
6829-68769-0039.wav                      | 1.8992     | he.
6829-68769-0017.wav                      | 2.3624     | worse.
6829-68769-0013.wav                      | 2.3815     | may.
6829-68769-0034.wav                      | 1.9807     | i.
6829-68769-0028.wav                      | 2.2836     | he is.
6829-68769-0009.wav                      | 2.2975     | they.
6829-68769-0049.wav                      | 2.1446     | he.
6829-68769-0000.wav                      | 2.4302     | kenneth.
6829-68769-0010.wav                      | 2.1265     | we.
6829-68769-0007.wav                      | 2.1027     | but,
6829-68769-0005.wav                      | 2.3776     | he.
6829-68769-0030.wav                      | 2.0752     | i.
6829-68769-0015.wav                      | 2.4071     | some.
6829-68769-0001.wav                      | 2.1083     | it was.
6829-68769-0019.wav                      | 2.0662     | sor.
1089-134691-0008.wav                     | 2.0487     | the.
6829-68769-0045.wav                      | 2.3943     | i'll pay.
6829-68769-0021.wav                      | 2.3971     | a fre.
1089-134691-0004.wav                     | 2.3553     | bri.
1089-134691-0014.wav                     | 2.3644     | the.
1089-134691-0018.wav                     | 2.7169     | again.
1089-134691-0023.wav                     | 1.9810     | it.
1089-134691-0015.wav                     | 2.4395     | word.
1089-134691-0017.wav                     | 2.2949     | the.
1089-134691-0016.wav                     | 2.4163     | they.
1089-134691-0013.wav                     | 2.7586     | idle.
1089-134691-0020.wav                     | 2.3770     | hell.
1089-134691-0022.wav                     | 2.3747     | he.
1089-134691-0003.wav                     | 2.3041     | the.
1089-134691-0009.wav                     | 2.4051     | angry.
1089-134691-0024.wav                     | 2.6426     | stepha.
1089-134691-0000.wav                     | 2.2948     | he could.
1089-134691-0006.wav                     | 2.1062     | the.
1089-134691-0019.wav                     | 2.4191     | a.
1089-134691-0021.wav                     | 2.7121     | their di.
1089-134691-0005.wav                     | 2.3705     | whose.
1089-134691-0007.wav                     | 2.4112     | soon.
1089-134691-0010.wav                     | 2.3642     | brother.
1089-134691-0025.wav                     | 2.4006     | a mo.
1089-134691-0012.wav                     | 2.0376     | it.
1089-134691-0011.wav                     | 2.6158     | their pi.
1089-134691-0002.wav                     | 2.3935     | he.
1089-134691-0001.wav                     | 2.4051     | for a.
1089-134686-0014.wav                     | 2.0399     | he.
1089-134686-0016.wav                     | 1.8930     | then,
1089-134686-0003.wav                     | 2.3918     | hello.
1089-134686-0024.wav                     | 2.1372     | if.
1089-134686-0011.wav                     | 2.2146     | on.
1089-134686-0000.wav                     | 2.4240     | he ho.
1089-134686-0029.wav                     | 2.1452     | on.
1089-134686-0018.wav                     | 2.1615     | it was.
1089-134686-0010.wav                     | 2.3108     | well.
1089-134686-0037.wav                     | 2.3529     | in.
1089-134686-0026.wav                     | 2.3961     | the re.
1089-134686-0031.wav                     | 2.3119     | ste.
1089-134686-0017.wav                     | 2.2289     | ste.
1089-134686-0027.wav                     | 2.0208     | he.
1089-134686-0030.wav                     | 2.2909     | bewar.
1089-134686-0019.wav                     | 2.3391     | the.
1089-134686-0033.wav                     | 1.8683     | a.
1089-134686-0015.wav                     | 1.8413     | but,
1089-134686-0009.wav                     | 2.3991     | at.
1089-134686-0004.wav                     | 2.0366     | num.
1089-134686-0007.wav                     | 2.3446     | a.
1089-134686-0032.wav                     | 2.2626     | he.
1089-134686-0002.wav                     | 2.4021     | after.
1089-134686-0022.wav                     | 2.2232     | how come?
1089-134686-0013.wav                     | 2.4692     | if.
1089-134686-0036.wav                     | 2.0494     | a.
1089-134686-0020.wav                     | 2.4077     | if a.
1089-134686-0035.wav                     | 2.3740     | he.
1089-134686-0021.wav                     | 2.0558     | if.
8224-274381-0013.wav                     | 1.9943     | from.
1089-134686-0023.wav                     | 2.3227     | why,
1089-134686-0025.wav                     | 2.3431     | a.
1089-134686-0005.wav                     | 2.1898     | the.
1089-134686-0028.wav                     | 2.2650     | the ret.
1089-134686-0001.wav                     | 2.3376     | stuff.
1089-134686-0006.wav                     | 2.4415     | the.
1089-134686-0034.wav                     | 2.3555     | the re.
1089-134686-0012.wav                     | 2.4750     | her.
1089-134686-0008.wav                     | 2.4360     | the.
8224-274381-0010.wav                     | 2.4039     | by.
8224-274381-0007.wav                     | 2.2792     | by.
8224-274381-0004.wav                     | 2.4035     | five.
8224-274381-0015.wav                     | 2.7087     | though the.
8224-274381-0011.wav                     | 2.3160     | his.
8224-274381-0008.wav                     | 2.6872     | with.
8224-274381-0016.wav                     | 2.3946     | va.
8224-274381-0006.wav                     | 2.4215     | this:
8224-274381-0001.wav                     | 2.7131     | among.
8224-274381-0005.wav                     | 2.3410     | dread.
8224-274381-0014.wav                     | 2.2695     | be,
8224-274381-0000.wav                     | 2.6210     | though throw.
8224-274381-0003.wav                     | 2.3457     | the.
8224-274381-0012.wav                     | 2.4237     | mon
8224-274381-0009.wav                     | 2.7149     | this:
8224-274381-0017.wav                     | 2.6149     | histor.
8224-274384-0006.wav                     | 2.3183     | the.
8224-274381-0002.wav                     | 2.8006     | while the for
8224-274384-0003.wav                     | 2.6795     | or
8224-274384-0002.wav                     | 2.3662     | they.
8224-274384-0009.wav                     | 2.3738     | the.
8224-274384-0010.wav                     | 2.2807     | before.
8224-274384-0000.wav                     | 2.3214     | he.
8224-274384-0005.wav                     | 2.7243     | another.
8224-274384-0011.wav                     | 2.3203     | the.
8224-274384-0001.wav                     | 2.2871     | the scot.
8224-274384-0012.wav                     | 2.3037     | if.
8224-274384-0007.wav                     | 2.6019     | have me.
8224-274384-0008.wav                     | 2.3223     | the.
8224-274384-0013.wav                     | 2.4138     | his.
2300-131720-0000.wav                     | 2.2670     | the pari.
8224-274384-0004.wav                     | 2.3300     | and.
2300-131720-0011.wav                     | 1.7189     | but,
2300-131720-0003.wav                     | 2.3440     | the.
2300-131720-0041.wav                     | 2.2148     | we.
2300-131720-0014.wav                     | 2.3909     | mister.
2300-131720-0040.wav                     | 2.0283     | we.
2300-131720-0002.wav                     | 2.3418     | there.
2300-131720-0024.wav                     | 2.0366     | but,
2300-131720-0023.wav                     | 2.3088     | i think,
2300-131720-0004.wav                     | 2.3277     | ow.
2300-131720-0017.wav                     | 2.3743     | edis.
2300-131720-0026.wav                     | 2.2689     | the ar.
2300-131720-0006.wav                     | 2.2739     | there.
2300-131720-0028.wav                     | 2.2504     | there.
2300-131720-0010.wav                     | 2.3674     | it.
2300-131720-0007.wav                     | 2.5960     | broad.
2300-131720-0005.wav                     | 2.3596     | why,
2300-131720-0020.wav                     | 2.0840     | it.
2300-131720-0021.wav                     | 2.2550     | the.
2300-131720-0016.wav                     | 1.9944     | then,
2300-131720-0038.wav                     | 2.0004     | he.
2300-131720-0036.wav                     | 2.2381     | the.
2300-131720-0027.wav                     | 2.0245     | ed.
2300-131720-0032.wav                     | 2.6023     | the sta.
2300-131720-0008.wav                     | 1.9662     | every.
2300-131720-0034.wav                     | 1.9022     | the.
2300-131720-0018.wav                     | 2.2776     | he.
2300-131720-0030.wav                     | 2.1943     | the.
2300-131720-0015.wav                     | 2.3352     | he.
2300-131720-0009.wav                     | 1.9671     | for.
2300-131720-0001.wav                     | 2.3488     | the lo.
2300-131720-0029.wav                     | 2.0555     | hence
2300-131720-0025.wav                     | 2.2259     | they were.
2300-131720-0031.wav                     | 2.5646     | asso.
2300-131720-0039.wav                     | 2.2177     | the pro.
2300-131720-0013.wav                     | 2.0946     | un.
2300-131720-0037.wav                     | 2.0326     | he.
1320-122612-0008.wav                     | 1.9299     | the.
2300-131720-0022.wav                     | 2.0218     | mean.
2300-131720-0035.wav                     | 2.2896     | in.
2300-131720-0012.wav                     | 2.2956     | edis.
2300-131720-0033.wav                     | 2.3762     | in.
1320-122612-0006.wav                     | 2.0108     | let.
1320-122612-0001.wav                     | 2.0447     | the.
1320-122612-0011.wav                     | 2.0829     | if.
2300-131720-0019.wav                     | 2.4551     | the.
1320-122612-0003.wav                     | 2.0205     | he.
1320-122612-0012.wav                     | 2.3662     | exting.
1320-122612-0004.wav                     | 2.3575     | dist.
1320-122612-0013.wav                     | 2.0682     | a.
1320-122612-0002.wav                     | 2.2737     | after.
1320-122612-0015.wav                     | 2.1158     | the.
1320-122612-0016.wav                     | 2.3518     | run back.
1320-122612-0009.wav                     | 2.6753     | it would.
1320-122612-0000.wav                     | 2.3235     | since.
1320-122612-0005.wav                     | 2.0737     | yet.
1320-122612-0007.wav                     | 2.4785     | ingach.
1320-122612-0014.wav                     | 2.4177     | the ex.
1320-122612-0010.wav                     | 2.6412     | see:
1320-122617-0002.wav                     | 2.3906     | in other.
1320-122617-0038.wav                     | 2.1938     | will.
1320-122617-0037.wav                     | 2.3361     | the de.
1320-122617-0031.wav                     | 2.1761     | bra.
1320-122617-0010.wav                     | 2.4134     | the.
1320-122617-0018.wav                     | 2.1130     | it.
1320-122617-0015.wav                     | 2.0444     | but the.
1320-122617-0024.wav                     | 2.1832     | but,
1320-122617-0009.wav                     | 2.1748     | i.
1320-122617-0033.wav                     | 2.4236     | if.
1320-122617-0040.wav                     | 2.4206     | he had.
1320-122617-0013.wav                     | 2.1036     | deli.
1320-122617-0007.wav                     | 2.4553     | come, come.
1320-122617-0017.wav                     | 2.5542     | then as:
1320-122617-0000.wav                     | 2.5419     | not
1320-122617-0005.wav                     | 2.5637     | the.
1320-122617-0041.wav                     | 2.5760     | uncas.
1320-122617-0030.wav                     | 2.5176     | so choose.
1320-122617-0029.wav                     | 2.2366     | if you.
1320-122617-0016.wav                     | 2.4591     | the.
1320-122617-0025.wav                     | 2.5606     | so.
1320-122617-0001.wav                     | 2.4865     | in his.
1320-122617-0008.wav                     | 2.5568     | the.
1320-122617-0026.wav                     | 2.4170     | well.
1320-122617-0021.wav                     | 2.4877     | what.
1320-122617-0014.wav                     | 2.2577     | they.
1320-122617-0035.wav                     | 2.3955     | then,
1320-122617-0020.wav                     | 2.5103     | the sco.
1320-122617-0028.wav                     | 2.3612     | my.
1320-122617-0019.wav                     | 2.4787     | un.
1320-122617-0039.wav                     | 2.2437     | the.
1320-122617-0036.wav                     | 2.4894     | god.
1320-122617-0034.wav                     | 2.5626     | ho.
1320-122617-0022.wav                     | 2.1078     | the.
1320-122617-0032.wav                     | 2.5535     | keep.
1320-122617-0004.wav                     | 2.6790     | the.
1320-122617-0011.wav                     | 2.5359     | the.
3729-6852-0039.wav                       | 2.3334     | he.
3729-6852-0035.wav                       | 2.3636     | it.
1320-122617-0027.wav                     | 2.4558     | as so.
1320-122617-0003.wav                     | 2.4414     | there was.
1320-122617-0006.wav                     | 2.4900     | can.
1320-122617-0012.wav                     | 2.5692     | four or.
3729-6852-0041.wav                       | 2.4357     | i.
3729-6852-0003.wav                       | 2.3825     | madam.
1320-122617-0023.wav                     | 2.6286     | un.
3729-6852-0008.wav                       | 2.5166     | she was.
3729-6852-0044.wav                       | 2.1390     | i.
3729-6852-0025.wav                       | 2.3666     | is.
3729-6852-0007.wav                       | 2.6259     | two.
3729-6852-0009.wav                       | 2.5795     | you.
3729-6852-0016.wav                       | 2.3975     | madam.
3729-6852-0017.wav                       | 2.3946     | i see.
3729-6852-0042.wav                       | 2.2112     | i.
3729-6852-0014.wav                       | 2.8538     | he.
3729-6852-0026.wav                       | 2.4400     | ye.
3729-6852-0022.wav                       | 2.4015     | i add.
3729-6852-0038.wav                       | 2.9353     | what.
3729-6852-0005.wav                       | 2.5864     | sy.
3729-6852-0013.wav                       | 2.8371     | you.
3729-6852-0018.wav                       | 2.4438     | i.
3729-6852-0029.wav                       | 2.5165     | it.
3729-6852-0032.wav                       | 2.8627     | sim.
3729-6852-0015.wav                       | 2.7021     | at.
3729-6852-0046.wav                       | 2.3971     | his.
3729-6852-0034.wav                       | 2.5181     | let a.
3729-6852-0001.wav                       | 2.7503     | without say.
3729-6852-0010.wav                       | 2.3110     | i.
3729-6852-0000.wav                       | 2.4266     | to.
3729-6852-0037.wav                       | 2.2537     | she.
3729-6852-0036.wav                       | 2.1321     | when.
3729-6852-0033.wav                       | 2.2137     | you.
3729-6852-0021.wav                       | 2.5586     | i.
3729-6852-0004.wav                       | 2.4622     | her.
3729-6852-0028.wav                       | 2.5910     | all the.
3729-6852-0043.wav                       | 2.8241     | i.
3729-6852-0040.wav                       | 2.8813     | for.
3729-6852-0030.wav                       | 2.8918     | is it?
3729-6852-0002.wav                       | 2.5294     | in.
3729-6852-0011.wav                       | 2.3544     | i.
3729-6852-0023.wav                       | 2.6969     | my rem.
3729-6852-0020.wav                       | 2.5331     | then,
3729-6852-0019.wav                       | 2.6335     | i.
3729-6852-0024.wav                       | 2.6536     | i.
3729-6852-0045.wav                       | 2.5526     | he had.
3729-6852-0027.wav                       | 2.5874     | that.
3729-6852-0012.wav                       | 2.6427     | i.
3729-6852-0006.wav                       | 2.6462     | syl.
3729-6852-0031.wav                       | 2.6013     | but,
1188-133604-0010.wav                     | 2.5600     | but,
1188-133604-0042.wav                     | 2.5493     | the.
1188-133604-0041.wav                     | 2.5475     | it is.
1188-133604-0000.wav                     | 2.5124     | you will.
1188-133604-0022.wav                     | 2.5130     | you must.
1188-133604-0009.wav                     | 2.4337     | now.
1188-133604-0037.wav                     | 2.6405     | every.
1188-133604-0008.wav                     | 2.8299     | for.
1188-133604-0015.wav                     | 2.5084     | the.
1188-133604-0021.wav                     | 2.7106     | it.
1188-133604-0026.wav                     | 2.6409     | here is.
1188-133604-0014.wav                     | 2.5240     | do
1188-133604-0030.wav                     | 2.4923     | he know.
1188-133604-0005.wav                     | 2.3161     | it is.
1188-133604-0023.wav                     | 2.4978     | the.
1188-133604-0019.wav                     | 2.3924     | the.
1188-133604-0020.wav                     | 2.9082     | but,
1188-133604-0024.wav                     | 2.6177     | nothing.
1188-133604-0028.wav                     | 2.4797     | well.
1188-133604-0039.wav                     | 2.3436     | it has.
1188-133604-0038.wav                     | 2.4694     | but now
1188-133604-0002.wav                     | 2.5726     | by.
1188-133604-0007.wav                     | 2.3414     | the.
1188-133604-0032.wav                     | 2.2585     | it.
1188-133604-0018.wav                     | 2.4914     | in.
1188-133604-0033.wav                     | 2.4814     | every.
1188-133604-0025.wav                     | 2.6035     | you know,
1188-133604-0040.wav                     | 2.6725     | the.
1188-133604-0036.wav                     | 2.5169     | in.
1188-133604-0031.wav                     | 2.6857     | there's.
1188-133604-0043.wav                     | 2.6441     | see that.
1188-133604-0016.wav                     | 2.5147     | this:
1188-133604-0013.wav                     | 2.4960     | it.
1188-133604-0004.wav                     | 2.5115     | some.
1188-133604-0034.wav                     | 2.5246     | exqui.
1188-133604-0027.wav                     | 2.5211     | now.
1188-133604-0001.wav                     | 2.7379     | they unit.
1188-133604-0003.wav                     | 2.5777     | my.
1188-133604-0029.wav                     | 2.8605     | only.
1188-133604-0035.wav                     | 2.7137     | thus:
1188-133604-0011.wav                     | 2.5960     | they are.
1188-133604-0012.wav                     | 2.4921     | it.
1188-133604-0006.wav                     | 2.4903     | then,
1188-133604-0017.wav                     | 2.6925     | that a sty.
7127-75947-0039.wav                      | 2.4604     | in fac.
7127-75947-0038.wav                      | 2.3839     | let.
7127-75947-0037.wav                      | 2.2396     | o.
7127-75947-0001.wav                      | 2.6153     | upon.
1188-133604-0044.wav                     | 2.6460     | it will.
7127-75947-0040.wav                      | 2.5589     | in this.
7127-75947-0009.wav                      | 2.4658     | a qua.
7127-75947-0031.wav                      | 2.5716     | you are.
7127-75947-0021.wav                      | 2.5132     | la va.
7127-75947-0019.wav                      | 2.4897     | did.
7127-75947-0008.wav                      | 2.4802     | the.
7127-75947-0029.wav                      | 2.3589     | the.
7127-75947-0000.wav                      | 2.2176     | every.
7127-75947-0020.wav                      | 2.5114     | no.
7127-75947-0012.wav                      | 2.5222     | in.
7127-75947-0026.wav                      | 2.5186     | well.
7127-75947-0022.wav                      | 2.2588     | i.
7127-75947-0013.wav                      | 2.4379     | i re.
7127-75947-0030.wav                      | 2.2473     | she.
7127-75947-0032.wav                      | 2.5821     | yes.
7127-75947-0010.wav                      | 2.4897     | when.
7127-75947-0015.wav                      | 2.9521     | there cannot.
7127-75947-0028.wav                      | 2.6719     | quick.
7127-75947-0025.wav                      | 2.5404     | exqui.
7127-75947-0003.wav                      | 2.8271     | yes.
7127-75947-0023.wav                      | 2.5083     | it.
7127-75947-0004.wav                      | 2.4704     | ex.
7127-75947-0018.wav                      | 2.6017     | i have
7127-75947-0005.wav                      | 2.5578     | i.
7127-75947-0014.wav                      | 2.4907     | forgive.
7127-75947-0033.wav                      | 2.7823     | how is?
7127-75947-0036.wav                      | 2.4713     | i.
7127-75947-0007.wav                      | 2.5938     | she then.
7127-75947-0006.wav                      | 2.2966     | the.
7127-75947-0035.wav                      | 2.6005     | good.
7127-75947-0002.wav                      | 2.6772     | do you?
7127-75947-0011.wav                      | 2.4973     | remain.
7127-75947-0016.wav                      | 2.6571     | oh made.
7127-75947-0027.wav                      | 2.3343     | to.
7127-75947-0024.wav                      | 2.5171     | look.
7127-75947-0034.wav                      | 2.6219     | it.
7127-75946-0006.wav                      | 2.1531     | he.
7127-75946-0019.wav                      | 2.4624     | ye.
7127-75946-0002.wav                      | 2.8006     | let him.
7127-75946-0003.wav                      | 2.1985     | gent.
7127-75946-0029.wav                      | 2.4618     | the.
7127-75947-0017.wav                      | 3.0018     | what a.
7127-75946-0015.wav                      | 2.4291     | suddenly.
7127-75946-0026.wav                      | 2.7364     | when the.
7127-75946-0009.wav                      | 2.5722     | not
7127-75946-0020.wav                      | 2.9054     | far.
7127-75946-0001.wav                      | 2.9823     | ah.
7127-75946-0024.wav                      | 2.4989     | monsi.
7127-75946-0012.wav                      | 2.6381     | the.
7127-75946-0018.wav                      | 2.6290     | there.
7127-75946-0004.wav                      | 2.4232     | certain.
7127-75946-0021.wav                      | 2.2186     | yes.
7127-75946-0025.wav                      | 2.4756     | the.
7127-75946-0016.wav                      | 2.5447     | the.
7127-75946-0005.wav                      | 2.5745     | what.
7127-75946-0011.wav                      | 2.4515     | you.
7127-75946-0028.wav                      | 2.4694     | by.
7127-75946-0000.wav                      | 2.3915     | at.
7127-75946-0027.wav                      | 2.5049     | dis.
7127-75946-0013.wav                      | 2.4652     | the.
4507-16021-0022.wav                      | 2.1929     | there.
7127-75946-0017.wav                      | 2.5180     | his le.
