nohup: ignoring input
--------------------------------------------------
正在加载模型 medium.en (RTF 专项测试)...
模型加载完成。
--------------------------------------------------
File ID                   | ProcTime(s)  | Audio(s)   | RTF     
2830-3980-0058            | 0.3080       | 2.69       | 0.1145  
2830-3980-0059            | 0.2133       | 1.82       | 0.1169  
2830-3980-0060            | 0.3106       | 2.67       | 0.1161  
2830-3980-0061            | 0.7116       | 7.12       | 0.0999  
2830-3980-0062            | 0.6330       | 5.44       | 0.1164  
2830-3980-0063            | 0.5211       | 5.42       | 0.0962  
2830-3980-0064            | 0.3128       | 2.88       | 0.1086  
2830-3980-0065            | 0.7977       | 6.51       | 0.1224  
2830-3980-0066            | 0.6575       | 6.08       | 0.1081  
2830-3980-0067            | 0.8679       | 8.13       | 0.1068  
2830-3980-0068            | 0.5289       | 5.00       | 0.1058  
2830-3980-0069            | 0.6739       | 5.56       | 0.1213  
2830-3980-0070            | 0.3167       | 3.73       | 0.0849  
2830-3980-0071            | 0.4329       | 3.96       | 0.1093  
2830-3980-0072            | 0.5209       | 4.86       | 0.1073  
2830-3980-0073            | 1.7882       | 16.56      | 0.1080  
2830-3980-0074            | 0.6197       | 5.70       | 0.1087  
2830-3980-0075            | 0.6199       | 5.79       | 0.1071  
2830-3980-0076            | 1.5951       | 4.81       | 0.3316  
2830-3979-0000            | 0.7756       | 6.12       | 0.1267  
2830-3979-0001            | 1.7240       | 16.13      | 0.1069  
2830-3979-0002            | 0.4088       | 4.32       | 0.0947  
2830-3979-0003            | 1.9184       | 8.09       | 0.2373  
2830-3979-0004            | 0.2049       | 1.95       | 0.1053  
2830-3979-0005            | 0.2393       | 2.10       | 0.1137  
2830-3979-0006            | 0.4470       | 4.55       | 0.0982  
2830-3979-0007            | 2.6704       | 14.68      | 0.1820  
2830-3979-0008            | 1.0197       | 9.44       | 0.1080  
2830-3979-0009            | 0.8740       | 8.35       | 0.1047  
2830-3979-0010            | 0.3177       | 3.36       | 0.0945  
2830-3979-0011            | 0.9708       | 9.45       | 0.1027  
2830-3979-0012            | 0.4053       | 3.62       | 0.1118  
61-70970-0000             | 0.8213       | 6.08       | 0.1352  
61-70970-0001             | 0.6476       | 6.16       | 0.1052  
61-70970-0002             | 1.4890       | 4.17       | 0.3575  
61-70970-0003             | 0.4050       | 3.83       | 0.1056  
61-70970-0004             | 1.1780       | 10.52      | 0.1120  
61-70970-0005             | 0.2091       | 2.02       | 0.1035  
61-70970-0006             | 0.2079       | 2.33       | 0.0890  
61-70970-0007             | 0.5511       | 4.49       | 0.1229  
61-70970-0008             | 0.2134       | 2.15       | 0.0993  
61-70970-0009             | 0.4310       | 3.40       | 0.1266  
61-70970-0010             | 0.3224       | 3.04       | 0.1059  
61-70970-0011             | 0.6363       | 6.08       | 0.1047  
61-70970-0012             | 0.3297       | 3.13       | 0.1052  
61-70970-0013             | 0.4575       | 4.35       | 0.1052  
61-70970-0014             | 0.3359       | 3.40       | 0.0986  
61-70970-0015             | 1.0733       | 8.41       | 0.1275  
61-70970-0016             | 0.6659       | 4.37       | 0.1524  
61-70970-0017             | 0.2177       | 2.55       | 0.0854  
61-70970-0018             | 0.5322       | 4.60       | 0.1157  
61-70970-0019             | 0.4370       | 3.78       | 0.1156  
61-70970-0020             | 0.5076       | 5.03       | 0.1010  
61-70970-0021             | 1.6508       | 5.41       | 0.3054  
61-70970-0022             | 0.4136       | 3.97       | 0.1042  
61-70970-0023             | 0.4080       | 3.71       | 0.1101  
61-70970-0024             | 0.7445       | 7.24       | 0.1029  
61-70970-0025             | 0.8266       | 7.43       | 0.1112  
61-70970-0026             | 0.6478       | 5.47       | 0.1183  
61-70970-0027             | 0.5102       | 5.08       | 0.1004  
61-70970-0028             | 0.7726       | 6.55       | 0.1180  
61-70970-0029             | 0.4503       | 4.03       | 0.1117  
61-70970-0030             | 0.3269       | 3.24       | 0.1009  
61-70970-0031             | 0.5363       | 5.13       | 0.1044  
61-70970-0032             | 0.3099       | 3.13       | 0.0989  
61-70970-0033             | 0.4025       | 3.42       | 0.1177  
61-70970-0034             | 0.6417       | 4.49       | 0.1431  
61-70970-0035             | 0.8812       | 7.41       | 0.1190  
61-70970-0036             | 0.7566       | 6.79       | 0.1115  
61-70970-0037             | 0.6445       | 5.98       | 0.1078  
61-70970-0038             | 1.1233       | 10.40      | 0.1080  
61-70970-0039             | 0.7425       | 6.67       | 0.1114  
61-70970-0040             | 0.4306       | 4.17       | 0.1034  
61-70968-0000             | 1.5743       | 4.91       | 0.3210  
61-70968-0001             | 0.4083       | 3.61       | 0.1131  
61-70968-0002             | 0.3160       | 2.97       | 0.1064  
61-70968-0003             | 0.4265       | 4.32       | 0.0988  
61-70968-0004             | 0.4375       | 3.88       | 0.1126  
61-70968-0005             | 0.5675       | 5.07       | 0.1119  
61-70968-0006             | 0.3420       | 2.94       | 0.1165  
61-70968-0007             | 0.4193       | 3.55       | 0.1181  
61-70968-0008             | 0.4138       | 3.54       | 0.1171  
61-70968-0009             | 0.4401       | 4.51       | 0.0976  
61-70968-0010             | 0.8938       | 8.29       | 0.1078  
61-70968-0011             | 0.7116       | 6.38       | 0.1116  
61-70968-0012             | 0.2915       | 2.61       | 0.1117  
61-70968-0013             | 0.5376       | 4.45       | 0.1208  
61-70968-0014             | 0.7650       | 7.49       | 0.1022  
61-70968-0015             | 0.6764       | 5.38       | 0.1258  
61-70968-0016             | 0.4304       | 3.72       | 0.1157  
61-70968-0017             | 1.1838       | 5.11       | 0.2317  
61-70968-0018             | 0.2264       | 2.40       | 0.0941  
61-70968-0019             | 0.5951       | 5.47       | 0.1087  
61-70968-0020             | 0.5163       | 5.11       | 0.1011  
61-70968-0021             | 0.3080       | 2.69       | 0.1145  
61-70968-0022             | 0.5315       | 4.67       | 0.1138  
61-70968-0023             | 0.5487       | 5.03       | 0.1092  
61-70968-0024             | 0.6331       | 6.03       | 0.1051  
61-70968-0025             | 0.5218       | 4.41       | 0.1183  
61-70968-0026             | 0.5578       | 4.92       | 0.1134  
61-70968-0027             | 0.7564       | 6.87       | 0.1101  
61-70968-0028             | 0.6420       | 5.36       | 0.1199  
61-70968-0029             | 0.4335       | 3.50       | 0.1240  
61-70968-0030             | 0.6356       | 5.68       | 0.1118  
61-70968-0031             | 0.3178       | 2.92       | 0.1087  
61-70968-0032             | 1.6646       | 4.28       | 0.3889  
61-70968-0033             | 0.6223       | 5.68       | 0.1095  
61-70968-0034             | 0.4348       | 4.23       | 0.1028  
61-70968-0035             | 0.8560       | 7.95       | 0.1077  
61-70968-0036             | 0.3116       | 2.93       | 0.1062  
61-70968-0037             | 0.4239       | 4.32       | 0.0982  
61-70968-0038             | 0.2038       | 2.05       | 0.0994  
61-70968-0039             | 0.4117       | 3.81       | 0.1082  
61-70968-0040             | 0.4208       | 3.95       | 0.1065  
61-70968-0041             | 0.7414       | 6.83       | 0.1086  
61-70968-0042             | 0.3164       | 2.79       | 0.1136  
61-70968-0043             | 0.7174       | 6.74       | 0.1065  
61-70968-0044             | 0.3300       | 2.77       | 0.1191  
61-70968-0045             | 0.3352       | 3.48       | 0.0965  
61-70968-0046             | 0.4101       | 3.55       | 0.1155  
61-70968-0047             | 0.5290       | 4.78       | 0.1108  
61-70968-0048             | 0.3175       | 3.02       | 0.1051  
61-70968-0049             | 0.8367       | 8.25       | 0.1014  
61-70968-0050             | 0.8444       | 5.58       | 0.1513  
61-70968-0051             | 0.3062       | 3.13       | 0.0977  
61-70968-0052             | 0.3217       | 2.65       | 0.1214  
61-70968-0053             | 0.4177       | 4.22       | 0.0990  
61-70968-0054             | 0.9884       | 7.86       | 0.1257  
61-70968-0055             | 0.4533       | 3.96       | 0.1143  
61-70968-0056             | 0.4499       | 3.56       | 0.1262  
61-70968-0057             | 0.5535       | 5.07       | 0.1093  
61-70968-0058             | 0.2148       | 1.82       | 0.1180  
61-70968-0059             | 0.2088       | 2.17       | 0.0962  
61-70968-0060             | 0.4249       | 3.73       | 0.1138  
61-70968-0061             | 0.6110       | 5.53       | 0.1105  
61-70968-0062             | 0.3169       | 2.56       | 0.1240  
1221-135767-0000          | 2.6865       | 24.85      | 0.1081  
1221-135767-0001          | 1.3836       | 13.43      | 0.1030  
1221-135767-0002          | 1.6773       | 16.12      | 0.1041  
1221-135767-0003          | 1.9877       | 18.63      | 0.1067  
1221-135767-0004          | 1.9566       | 19.09      | 0.1025  
1221-135767-0005          | 0.6000       | 5.87       | 0.1023  
1221-135767-0006          | 3.1049       | 20.56      | 0.1510  
1221-135767-0007          | 1.3493       | 12.77      | 0.1057  
1221-135767-0008          | 0.3061       | 3.10       | 0.0989  
1221-135767-0009          | 1.4111       | 13.34      | 0.1058  
1221-135767-0010          | 0.8425       | 8.20       | 0.1027  
1221-135767-0011          | 1.7519       | 16.51      | 0.1061  
1221-135767-0012          | 3.4713       | 13.88      | 0.2500  
1221-135767-0013          | 2.3382       | 11.98      | 0.1951  
1221-135767-0014          | 0.7371       | 7.07       | 0.1043  
1221-135767-0015          | 0.3110       | 2.85       | 0.1091  
1221-135767-0016          | 1.6829       | 15.26      | 0.1103  
1221-135767-0017          | 1.6911       | 16.72      | 0.1011  
1221-135767-0018          | 1.2001       | 11.16      | 0.1075  
1221-135767-0019          | 0.3215       | 3.78       | 0.0851  
1221-135767-0020          | 1.3832       | 3.35       | 0.4135  
1221-135767-0021          | 1.3840       | 12.72      | 0.1088  
1221-135767-0022          | 1.4597       | 14.39      | 0.1014  
1221-135767-0023          | 1.7523       | 16.27      | 0.1077  
1221-135767-0024          | 0.5458       | 5.85       | 0.0933  
1221-135766-0000          | 1.2541       | 12.44      | 0.1009  
1221-135766-0001          | 1.8091       | 16.71      | 0.1082  
1221-135766-0002          | 0.4930       | 4.83       | 0.1022  
1221-135766-0003          | 1.4569       | 13.72      | 0.1062  
1221-135766-0004          | 0.7196       | 7.44       | 0.0967  
1221-135766-0005          | 1.7879       | 16.64      | 0.1074  
1221-135766-0006          | 1.1700       | 11.41      | 0.1025  
1221-135766-0007          | 0.9225       | 8.79       | 0.1049  
1221-135766-0008          | 1.1650       | 10.78      | 0.1081  
1221-135766-0009          | 1.1272       | 10.19      | 0.1106  
1221-135766-0010          | 1.5597       | 15.05      | 0.1036  
1221-135766-0011          | 2.1668       | 21.34      | 0.1015  
1221-135766-0012          | 1.6800       | 16.22      | 0.1036  
1221-135766-0013          | 0.4149       | 3.65       | 0.1138  
1221-135766-0014          | 0.5693       | 4.75       | 0.1199  
1221-135766-0015          | 0.3122       | 2.63       | 0.1187  
908-157963-0000           | 1.2722       | 12.62      | 0.1008  
908-157963-0001           | 0.3040       | 2.88       | 0.1054  
908-157963-0002           | 0.3159       | 2.75       | 0.1147  
908-157963-0003           | 0.3158       | 3.08       | 0.1025  
908-157963-0004           | 1.4849       | 13.99      | 0.1061  
908-157963-0005           | 0.7155       | 7.04       | 0.1017  
908-157963-0006           | 0.8369       | 8.11       | 0.1032  
908-157963-0007           | 3.3973       | 32.77      | 0.1037  
908-157963-0008           | 2.0147       | 19.95      | 0.1010  
908-157963-0009           | 0.4192       | 4.06       | 0.1032  
908-157963-0010           | 0.6312       | 6.28       | 0.1005  
908-157963-0011           | 1.1590       | 10.39      | 0.1115  
908-157963-0012           | 0.9532       | 10.09      | 0.0945  
908-157963-0013           | 0.4366       | 4.32       | 0.1012  
908-157963-0014           | 0.4313       | 4.52       | 0.0954  
908-157963-0015           | 1.6326       | 14.46      | 0.1129  
908-157963-0016           | 0.5142       | 5.11       | 0.1007  
908-157963-0017           | 0.5210       | 4.95       | 0.1052  
908-157963-0018           | 0.4078       | 4.25       | 0.0958  
908-157963-0019           | 2.1860       | 21.44      | 0.1020  
908-157963-0020           | 1.0094       | 9.80       | 0.1030  
908-157963-0021           | 1.0512       | 10.24      | 0.1027  
908-157963-0022           | 0.4391       | 4.61       | 0.0952  
908-157963-0023           | 0.9529       | 9.62       | 0.0990  
908-157963-0024           | 0.4078       | 3.44       | 0.1185  
908-157963-0025           | 0.8995       | 9.27       | 0.0971  
908-157963-0026           | 0.8327       | 8.10       | 0.1028  
908-157963-0027           | 0.5220       | 5.22       | 0.0999  
908-157963-0028           | 0.5347       | 4.96       | 0.1079  
908-157963-0029           | 1.2669       | 3.63       | 0.3490  
908-157963-0030           | 0.5323       | 4.52       | 0.1178  
908-31957-0000            | 0.2132       | 2.12       | 0.1003  
908-31957-0001            | 1.1755       | 11.31      | 0.1039  
908-31957-0002            | 0.5151       | 4.79       | 0.1075  
908-31957-0003            | 1.8398       | 6.57       | 0.2802  
908-31957-0004            | 1.5515       | 14.76      | 0.1052  
908-31957-0005            | 0.4158       | 4.49       | 0.0926  
908-31957-0006            | 0.6152       | 5.89       | 0.1045  
908-31957-0007            | 0.6008       | 5.80       | 0.1036  
908-31957-0008            | 1.0961       | 10.01      | 0.1096  
908-31957-0009            | 0.8379       | 7.71       | 0.1087  
908-31957-0010            | 0.2037       | 2.51       | 0.0812  
908-31957-0011            | 0.1962       | 2.33       | 0.0840  
908-31957-0012            | 0.7147       | 7.62       | 0.0939  
908-31957-0013            | 0.6131       | 6.18       | 0.0992  
908-31957-0014            | 0.7041       | 7.56       | 0.0931  
908-31957-0015            | 2.2925       | 21.46      | 0.1068  
908-31957-0016            | 0.6083       | 6.48       | 0.0939  
908-31957-0017            | 0.8142       | 7.79       | 0.1044  
908-31957-0018            | 0.4039       | 3.92       | 0.1032  
908-31957-0019            | 0.9006       | 9.54       | 0.0944  
908-31957-0020            | 0.6115       | 5.89       | 0.1037  
908-31957-0021            | 1.0397       | 10.90      | 0.0953  
908-31957-0022            | 1.3781       | 14.10      | 0.0977  
908-31957-0023            | 0.8184       | 8.52       | 0.0961  
908-31957-0024            | 0.7437       | 7.54       | 0.0986  
908-31957-0025            | 1.5646       | 20.56      | 0.0761  
5142-36586-0000           | 0.4266       | 3.65       | 0.1169  
5142-36586-0001           | 0.2247       | 2.21       | 0.1014  
5142-36586-0002           | 0.3082       | 2.33       | 0.1320  
5142-36586-0003           | 0.5546       | 5.05       | 0.1097  
5142-36586-0004           | 0.4035       | 3.56       | 0.1132  
5142-33396-0000           | 0.2283       | 2.00       | 0.1139  
5142-33396-0001           | 0.5452       | 5.02       | 0.1086  
5142-33396-0002           | 0.4193       | 3.67       | 0.1143  
5142-33396-0003           | 0.3309       | 3.47       | 0.0954  
5142-33396-0004           | 0.2264       | 2.21       | 0.1022  
5142-33396-0005           | 0.2265       | 2.23       | 0.1018  
5142-33396-0006           | 0.6390       | 6.23       | 0.1026  
5142-33396-0007           | 0.5514       | 4.97       | 0.1108  
5142-33396-0008           | 0.2190       | 2.11       | 0.1038  
5142-33396-0009           | 0.3307       | 3.37       | 0.0981  
5142-33396-0010           | 0.3664       | 3.46       | 0.1061  
5142-33396-0011           | 0.4286       | 3.52       | 0.1218  
5142-33396-0012           | 0.5263       | 4.59       | 0.1147  
5142-33396-0013           | 0.2169       | 2.11       | 0.1028  
5142-33396-0014           | 0.3989       | 3.25       | 0.1229  
5142-33396-0015           | 0.4504       | 4.31       | 0.1045  
5142-33396-0016           | 0.2171       | 2.17       | 0.1003  
5142-33396-0017           | 0.3307       | 2.63       | 0.1255  
5142-33396-0018           | 0.4138       | 3.94       | 0.1050  
5142-33396-0019           | 0.5527       | 4.99       | 0.1109  
5142-33396-0020           | 0.3190       | 3.31       | 0.0962  
5142-33396-0021           | 0.4279       | 3.50       | 0.1221  
5142-33396-0022           | 0.5063       | 4.77       | 0.1062  
5142-33396-0023           | 0.5523       | 3.48       | 0.1587  
5142-33396-0024           | 0.5429       | 5.34       | 0.1016  
5142-33396-0025           | 0.4124       | 3.32       | 0.1242  
5142-33396-0026           | 0.3084       | 3.08       | 0.1003  
5142-33396-0027           | 0.2221       | 2.23       | 0.0994  
5142-33396-0028           | 0.4164       | 3.75       | 0.1109  
5142-33396-0029           | 0.2131       | 2.13       | 0.0998  
5142-33396-0030           | 0.3156       | 2.77       | 0.1141  
5142-33396-0031           | 0.8883       | 7.84       | 0.1132  
5142-33396-0032           | 1.0656       | 9.79       | 0.1089  
5142-33396-0033           | 0.5537       | 5.28       | 0.1049  
5142-33396-0034           | 0.7704       | 6.62       | 0.1165  
5142-33396-0035           | 0.4278       | 3.94       | 0.1084  
5142-33396-0036           | 0.4310       | 4.26       | 0.1012  
5142-33396-0037           | 0.4281       | 3.58       | 0.1198  
5142-33396-0038           | 0.4377       | 4.18       | 0.1047  
5142-33396-0039           | 0.2115       | 2.00       | 0.1060  
5142-33396-0040           | 0.3443       | 2.81       | 0.1225  
5142-33396-0041           | 0.3174       | 2.83       | 0.1122  
5142-33396-0042           | 0.6668       | 6.09       | 0.1094  
5142-33396-0043           | 0.4111       | 3.77       | 0.1090  
5142-33396-0044           | 0.5336       | 4.86       | 0.1099  
5142-33396-0045           | 0.2219       | 2.38       | 0.0930  
5142-33396-0046           | 0.4204       | 3.75       | 0.1123  
5142-33396-0047           | 0.3057       | 2.54       | 0.1206  
5142-33396-0048           | 0.4066       | 3.96       | 0.1027  
5142-33396-0049           | 0.3574       | 3.31       | 0.1081  
5142-33396-0050           | 0.3107       | 2.88       | 0.1077  
5142-33396-0051           | 0.6459       | 5.57       | 0.1160  
5142-33396-0052           | 0.6484       | 5.88       | 0.1103  
5142-33396-0053           | 0.4427       | 3.93       | 0.1127  
5142-33396-0054           | 0.6651       | 5.75       | 0.1158  
5142-33396-0055           | 0.3145       | 2.77       | 0.1135  
5142-33396-0056           | 0.3378       | 3.07       | 0.1100  
5142-33396-0057           | 0.3511       | 3.08       | 0.1142  
5142-33396-0058           | 0.3472       | 3.23       | 0.1077  
5142-33396-0059           | 0.6973       | 5.47       | 0.1275  
5142-33396-0060           | 0.3304       | 2.62       | 0.1263  
5142-33396-0061           | 0.2253       | 2.14       | 0.1053  
5142-33396-0062           | 0.3441       | 2.90       | 0.1186  
5142-33396-0063           | 0.3329       | 2.52       | 0.1324  
5142-33396-0064           | 0.3246       | 3.30       | 0.0984  
5142-33396-0065           | 0.5376       | 5.20       | 0.1035  
5142-33396-0066           | 0.2325       | 2.21       | 0.1050  
5142-33396-0067           | 0.6390       | 5.57       | 0.1148  
5142-33396-0068           | 0.6138       | 4.24       | 0.1449  
5142-36600-0000           | 0.2928       | 2.52       | 0.1159  
5142-36600-0001           | 3.2367       | 20.18      | 0.1604  
5142-36377-0000           | 0.3420       | 3.38       | 0.1012  
5142-36377-0001           | 0.6540       | 5.39       | 0.1213  
5142-36377-0002           | 0.6773       | 5.62       | 0.1205  
5142-36377-0003           | 0.4499       | 3.91       | 0.1151  
5142-36377-0004           | 0.6315       | 5.49       | 0.1151  
5142-36377-0005           | 0.7552       | 7.08       | 0.1066  
5142-36377-0006           | 1.6134       | 4.63       | 0.3481  
5142-36377-0007           | 0.6666       | 6.18       | 0.1079  
5142-36377-0008           | 2.8275       | 15.43      | 0.1833  
5142-36377-0009           | 0.5357       | 5.14       | 0.1042  
5142-36377-0010           | 0.4350       | 4.29       | 0.1013  
5142-36377-0011           | 0.2138       | 2.17       | 0.0988  
5142-36377-0012           | 0.3220       | 2.71       | 0.1186  
5142-36377-0013           | 0.7593       | 6.58       | 0.1153  
5142-36377-0014           | 2.8842       | 25.41      | 0.1135  
5142-36377-0015           | 0.5167       | 4.34       | 0.1191  
5142-36377-0016           | 0.3105       | 2.77       | 0.1123  
5142-36377-0017           | 0.5337       | 4.68       | 0.1139  
5142-36377-0018           | 0.5441       | 4.97       | 0.1095  
5142-36377-0019           | 0.2148       | 2.42       | 0.0890  
5142-36377-0020           | 0.5210       | 4.53       | 0.1150  
5142-36377-0021           | 2.0866       | 18.87      | 0.1106  
5142-36377-0022           | 1.3213       | 11.24      | 0.1175  
5142-36377-0023           | 0.6415       | 5.79       | 0.1108  
5142-36377-0024           | 0.6442       | 5.78       | 0.1115  
5142-36377-0025           | 1.3202       | 11.88      | 0.1111  
1284-134647-0000          | 0.8871       | 8.53       | 0.1040  
1284-134647-0001          | 1.0646       | 10.28      | 0.1036  
1284-134647-0002          | 1.5547       | 15.11      | 0.1029  
1284-134647-0003          | 4.2271       | 20.14      | 0.2098  
1284-134647-0004          | 1.4564       | 12.84      | 0.1135  
1284-134647-0005          | 2.4709       | 23.34      | 0.1059  
1284-134647-0006          | 1.6036       | 10.15      | 0.1579  
1284-134647-0007          | 1.5072       | 14.17      | 0.1064  
1284-1181-0000            | 0.4146       | 3.96       | 0.1046  
1284-1181-0001            | 1.1515       | 11.43      | 0.1007  
1284-1181-0002            | 0.4187       | 3.83       | 0.1092  
1284-1181-0003            | 0.5099       | 4.50       | 0.1132  
1284-1181-0004            | 0.7420       | 7.15       | 0.1038  
1284-1181-0005            | 0.4337       | 3.85       | 0.1125  
1284-1181-0006            | 1.2831       | 11.40      | 0.1125  
1284-1181-0007            | 1.2147       | 4.04       | 0.3007  
1284-1181-0008            | 0.6457       | 6.08       | 0.1062  
1284-1181-0009            | 0.5556       | 5.25       | 0.1059  
1284-1181-0010            | 0.7606       | 6.43       | 0.1182  
1284-1181-0011            | 0.8511       | 7.75       | 0.1098  
1284-1181-0012            | 0.8664       | 8.51       | 0.1018  
1284-1181-0013            | 1.4230       | 12.66      | 0.1124  
1284-1181-0014            | 0.8339       | 7.92       | 0.1053  
1284-1181-0015            | 0.5288       | 5.12       | 0.1034  
1284-1181-0016            | 0.9972       | 9.52       | 0.1048  
1284-1181-0017            | 1.3256       | 11.78      | 0.1126  
1284-1181-0018            | 0.2991       | 3.16       | 0.0946  
1284-1181-0019            | 0.3194       | 3.20       | 0.0998  
1284-1181-0020            | 0.7250       | 6.73       | 0.1077  
1284-1181-0021            | 0.3160       | 2.70       | 0.1170  
1284-1180-0000            | 0.9027       | 8.12       | 0.1112  
1284-1180-0001            | 0.8418       | 7.75       | 0.1086  
1284-1180-0002            | 0.8380       | 7.68       | 0.1091  
1284-1180-0003            | 0.5931       | 4.83       | 0.1227  
1284-1180-0004            | 0.4173       | 4.29       | 0.0974  
1284-1180-0005            | 0.8101       | 6.55       | 0.1237  
1284-1180-0006            | 0.7258       | 6.87       | 0.1057  
1284-1180-0007            | 0.6596       | 6.26       | 0.1053  
1284-1180-0008            | 1.1709       | 10.49      | 0.1116  
1284-1180-0009            | 0.6289       | 6.29       | 0.1001  
1284-1180-0010            | 1.0591       | 8.63       | 0.1227  
1284-1180-0011            | 0.4097       | 4.28       | 0.0958  
1284-1180-0012            | 0.5270       | 4.88       | 0.1080  
1284-1180-0013            | 0.4166       | 3.71       | 0.1124  
1284-1180-0014            | 0.4221       | 3.67       | 0.1152  
1284-1180-0015            | 1.6767       | 5.83       | 0.2874  
1284-1180-0016            | 0.1988       | 2.13       | 0.0934  
1284-1180-0017            | 1.2007       | 10.68      | 0.1124  
1284-1180-0018            | 1.3387       | 12.01      | 0.1115  
1284-1180-0019            | 1.6275       | 15.03      | 0.1083  
1284-1180-0020            | 0.6493       | 5.87       | 0.1106  
1284-1180-0021            | 1.0472       | 9.84       | 0.1064  
1284-1180-0022            | 0.3230       | 2.88       | 0.1119  
1284-1180-0023            | 0.6451       | 5.61       | 0.1150  
1284-1180-0024            | 0.5206       | 5.26       | 0.0990  
1284-1180-0025            | 0.9453       | 8.71       | 0.1086  
1284-1180-0026            | 0.8992       | 8.29       | 0.1085  
1284-1180-0027            | 0.3264       | 3.27       | 0.0998  
1284-1180-0028            | 0.6144       | 6.04       | 0.1016  
1284-1180-0029            | 0.5158       | 5.33       | 0.0967  
1284-1180-0030            | 1.7082       | 16.22      | 0.1053  
1284-1180-0031            | 0.5321       | 4.83       | 0.1103  
1284-1180-0032            | 0.6468       | 5.78       | 0.1119  
6829-68771-0000           | 1.3525       | 13.31      | 0.1016  
6829-68771-0001           | 1.0728       | 10.36      | 0.1036  
6829-68771-0002           | 1.0370       | 8.94       | 0.1160  
6829-68771-0003           | 0.4243       | 4.01       | 0.1057  
6829-68771-0004           | 0.8161       | 8.44       | 0.0967  
6829-68771-0005           | 0.6298       | 6.17       | 0.1022  
6829-68771-0006           | 0.6419       | 5.92       | 0.1084  
6829-68771-0007           | 1.6735       | 16.29      | 0.1028  
6829-68771-0008           | 0.7485       | 7.18       | 0.1043  
6829-68771-0009           | 1.3581       | 13.12      | 0.1036  
6829-68771-0010           | 1.0511       | 9.82       | 0.1070  
6829-68771-0011           | 0.5683       | 5.62       | 0.1010  
6829-68771-0012           | 1.3814       | 12.47      | 0.1108  
6829-68771-0013           | 0.7391       | 7.19       | 0.1028  
6829-68771-0014           | 0.5050       | 4.77       | 0.1059  
6829-68771-0015           | 0.4628       | 4.53       | 0.1023  
6829-68771-0016           | 0.7360       | 6.99       | 0.1053  
6829-68771-0017           | 0.3060       | 2.39       | 0.1280  
6829-68771-0018           | 0.8684       | 8.45       | 0.1028  
6829-68771-0019           | 0.8504       | 7.42       | 0.1146  
6829-68771-0020           | 0.4262       | 4.62       | 0.0923  
6829-68771-0021           | 0.3349       | 2.61       | 0.1283  
6829-68771-0022           | 0.4078       | 3.80       | 0.1073  
6829-68771-0023           | 0.5146       | 5.42       | 0.0949  
6829-68771-0024           | 1.7023       | 6.25       | 0.2726  
6829-68771-0025           | 0.8424       | 7.83       | 0.1076  
6829-68771-0026           | 0.2194       | 2.12       | 0.1033  
6829-68771-0027           | 0.5637       | 5.32       | 0.1060  
6829-68771-0028           | 0.4201       | 3.56       | 0.1182  
6829-68771-0029           | 1.9815       | 8.95       | 0.2215  
6829-68771-0030           | 0.6145       | 6.22       | 0.0987  
6829-68771-0031           | 0.3122       | 2.52       | 0.1241  
6829-68771-0032           | 1.8261       | 6.55       | 0.2786  
6829-68771-0033           | 0.6263       | 5.45       | 0.1149  
6829-68771-0034           | 0.3166       | 2.48       | 0.1279  
6829-68771-0035           | 0.4532       | 4.39       | 0.1032  
6829-68771-0036           | 0.7666       | 5.20       | 0.1474  
6829-68769-0000           | 1.2611       | 11.70      | 0.1078  
6829-68769-0001           | 0.9887       | 9.31       | 0.1061  
6829-68769-0002           | 0.3299       | 3.08       | 0.1073  
6829-68769-0003           | 0.4153       | 4.21       | 0.0985  
6829-68769-0004           | 0.7540       | 7.14       | 0.1055  
6829-68769-0005           | 1.8780       | 6.72       | 0.2795  
6829-68769-0006           | 0.7788       | 7.20       | 0.1082  
6829-68769-0007           | 0.4339       | 3.87       | 0.1123  
6829-68769-0008           | 0.5350       | 4.74       | 0.1129  
6829-68769-0009           | 0.5168       | 4.22       | 0.1225  
6829-68769-0010           | 0.3343       | 3.14       | 0.1065  
6829-68769-0011           | 0.6691       | 4.68       | 0.1428  
6829-68769-0012           | 0.6169       | 4.29       | 0.1436  
6829-68769-0013           | 0.2953       | 2.73       | 0.1084  
6829-68769-0014           | 0.4159       | 3.65       | 0.1138  
6829-68769-0015           | 0.7461       | 6.53       | 0.1144  
6829-68769-0016           | 0.4363       | 4.12       | 0.1059  
6829-68769-0017           | 0.4131       | 3.54       | 0.1165  
6829-68769-0018           | 0.7312       | 7.11       | 0.1028  
6829-68769-0019           | 0.3299       | 2.67       | 0.1238  
6829-68769-0020           | 0.5282       | 5.12       | 0.1031  
6829-68769-0021           | 0.8199       | 7.89       | 0.1039  
6829-68769-0022           | 0.4201       | 4.12       | 0.1021  
6829-68769-0023           | 0.5460       | 4.89       | 0.1117  
6829-68769-0024           | 0.5269       | 4.95       | 0.1066  
6829-68769-0025           | 0.6314       | 5.74       | 0.1101  
6829-68769-0026           | 0.5334       | 4.64       | 0.1150  
6829-68769-0027           | 0.3302       | 3.06       | 0.1077  
6829-68769-0028           | 0.3240       | 3.29       | 0.0985  
6829-68769-0029           | 0.2201       | 2.04       | 0.1079  
6829-68769-0030           | 0.5233       | 4.91       | 0.1066  
6829-68769-0031           | 0.6188       | 5.55       | 0.1114  
6829-68769-0032           | 0.6497       | 5.72       | 0.1136  
