nohup: ignoring input
-----------------------------------------------------------------
模式: 并行处理 (Threads=9)
正在加载模型 medium.en ...
模型加载完成。
-----------------------------------------------------------------
File ID                   | ProcTime(s)  | Audio(s)   | RTF     
2830-3980-0058            | 4.7808       | 2.69       | 1.7773  
2830-3980-0059            | 3.9257       | 1.82       | 2.1511  
2830-3980-0048            | 11.1152      | 10.44      | 1.0647  
2830-3980-0060            | 4.7491       | 2.67       | 1.7754  
2830-3980-0054            | 10.9980      | 10.09      | 1.0905  
2830-3980-0064            | 2.5803       | 2.88       | 0.8959  
2830-3980-0057            | 9.2292       | 8.07       | 1.1436  
2830-3980-0063            | 4.4324       | 5.42       | 0.8185  
2830-3980-0062            | 6.3840       | 5.44       | 1.1735  
2830-3980-0061            | 7.2435       | 7.12       | 1.0173  
2830-3980-0066            | 5.3084       | 6.08       | 0.8724  
2830-3980-0065            | 6.1528       | 6.51       | 0.9444  
2830-3980-0070            | 2.8074       | 3.73       | 0.7526  
2830-3980-0068            | 4.4175       | 5.00       | 0.8835  
2830-3980-0071            | 3.6034       | 3.96       | 0.9099  
2830-3980-0069            | 5.4444       | 5.56       | 0.9801  
2830-3980-0067            | 8.4609       | 8.13       | 1.0407  
2830-3980-0072            | 5.5492       | 4.86       | 1.1430  
2830-3980-0076            | 6.6560       | 4.81       | 1.3838  
2830-3980-0074            | 7.4990       | 5.70       | 1.3156  
2830-3979-0004            | 2.7910       | 1.95       | 1.4349  
2830-3980-0075            | 7.2844       | 5.79       | 1.2581  
2830-3979-0002            | 5.6054       | 4.32       | 1.2991  
2830-3979-0000            | 7.5493       | 6.12       | 1.2335  
2830-3979-0005            | 1.7904       | 2.10       | 0.8506  
2830-3979-0006            | 4.6717       | 4.55       | 1.0267  
2830-3979-0010            | 3.9832       | 3.36       | 1.1855  
2830-3979-0003            | 9.0647       | 8.09       | 1.1212  
2830-3979-0012            | 3.6818       | 3.62       | 1.0157  
2830-3979-0009            | 8.4097       | 8.35       | 1.0071  
2830-3979-0008            | 10.3633      | 9.44       | 1.0978  
61-70970-0000             | 6.3390       | 6.08       | 1.0435  
2830-3980-0073            | 19.4125      | 16.56      | 1.1723  
2830-3979-0011            | 10.3262      | 9.45       | 1.0927  
61-70970-0001             | 6.7488       | 6.16       | 1.0965  
61-70970-0002             | 4.6056       | 4.17       | 1.1058  
61-70970-0005             | 1.7552       | 2.02       | 0.8689  
2830-3979-0001            | 18.5705      | 16.13      | 1.1517  
61-70970-0003             | 4.5646       | 3.83       | 1.1902  
61-70970-0006             | 1.6695       | 2.33       | 0.7150  
61-70970-0008             | 1.8774       | 2.15       | 0.8732  
61-70970-0010             | 2.6390       | 3.04       | 0.8667  
2830-3979-0007            | 15.6343      | 14.68      | 1.0654  
61-70970-0012             | 2.4892       | 3.13       | 0.7940  
61-70970-0007             | 4.3625       | 4.49       | 0.9727  
61-70970-0009             | 3.5173       | 3.40       | 1.0330  
61-70970-0014             | 2.7062       | 3.40       | 0.7948  
61-70970-0013             | 3.5888       | 4.35       | 0.8250  
61-70970-0017             | 1.7720       | 2.55       | 0.6949  
61-70970-0011             | 5.3477       | 6.08       | 0.8803  
61-70970-0019             | 3.5598       | 3.78       | 0.9418  
61-70970-0016             | 4.5061       | 4.37       | 1.0311  
61-70970-0004             | 9.9793       | 10.52      | 0.9491  
61-70970-0018             | 4.4789       | 4.60       | 0.9737  
61-70970-0022             | 3.6064       | 3.97       | 0.9084  
61-70970-0020             | 4.4734       | 5.03       | 0.8902  
61-70970-0023             | 3.5562       | 3.71       | 0.9598  
61-70970-0021             | 6.3369       | 5.41       | 1.1724  
61-70970-0015             | 9.1876       | 8.41       | 1.0918  
61-70970-0030             | 3.8559       | 3.24       | 1.1901  
61-70970-0029             | 4.7250       | 4.03       | 1.1725  
61-70970-0027             | 5.6269       | 5.08       | 1.1077  
61-70970-0026             | 6.5087       | 5.47       | 1.1888  
61-70970-0024             | 7.4494       | 7.24       | 1.0296  
61-70970-0032             | 2.6965       | 3.13       | 0.8601  
61-70970-0025             | 7.3716       | 7.43       | 0.9915  
61-70970-0031             | 4.6688       | 5.13       | 0.9092  
61-70970-0028             | 7.4515       | 6.55       | 1.1376  
61-70970-0033             | 3.4358       | 3.42       | 1.0046  
61-70970-0034             | 4.6369       | 4.49       | 1.0339  
61-70970-0040             | 4.7535       | 4.17       | 1.1413  
61-70970-0037             | 6.5795       | 5.98       | 1.1003  
61-70968-0001             | 4.7284       | 3.61       | 1.3098  
61-70968-0000             | 5.6072       | 4.91       | 1.1432  
61-70968-0002             | 3.7110       | 2.97       | 1.2495  
61-70970-0036             | 7.4334       | 6.79       | 1.0956  
61-70970-0035             | 8.3521       | 7.41       | 1.1279  
61-70970-0039             | 7.4084       | 6.67       | 1.1115  
61-70968-0003             | 3.5497       | 4.32       | 0.8226  
61-70968-0006             | 2.9110       | 2.94       | 0.9918  
61-70968-0004             | 3.5889       | 3.88       | 0.9238  
61-70968-0007             | 3.2047       | 3.55       | 0.9027  
61-70970-0038             | 10.3718      | 10.40      | 0.9973  
61-70968-0008             | 3.6221       | 3.54       | 1.0246  
61-70968-0009             | 3.6138       | 4.51       | 0.8013  
61-70968-0005             | 4.7000       | 5.07       | 0.9270  
61-70968-0012             | 2.7090       | 2.61       | 1.0379  
61-70968-0018             | 1.8139       | 2.40       | 0.7542  
61-70968-0016             | 3.5801       | 3.72       | 0.9624  
61-70968-0011             | 5.4317       | 6.38       | 0.8520  
61-70968-0013             | 5.1250       | 4.45       | 1.1517  
61-70968-0010             | 7.8780       | 8.29       | 0.9497  
61-70968-0017             | 5.0755       | 5.11       | 0.9933  
61-70968-0015             | 5.8191       | 5.38       | 1.0826  
61-70968-0014             | 7.3444       | 7.49       | 0.9812  
61-70968-0021             | 3.3452       | 2.69       | 1.2436  
61-70968-0019             | 5.7867       | 5.47       | 1.0569  
61-70968-0020             | 5.0701       | 5.11       | 0.9932  
61-70968-0022             | 5.0906       | 4.67       | 1.0901  
61-70968-0023             | 4.4548       | 5.03       | 0.8865  
61-70968-0025             | 4.4593       | 4.41       | 1.0112  
61-70968-0026             | 4.4278       | 4.92       | 0.9000  
61-70968-0024             | 5.3209       | 6.03       | 0.8831  
61-70968-0029             | 3.5428       | 3.50       | 1.0137  
61-70968-0031             | 2.6755       | 2.92       | 0.9147  
61-70968-0028             | 6.3862       | 5.36       | 1.1926  
61-70968-0030             | 6.3846       | 5.68       | 1.1231  
61-70968-0027             | 7.2215       | 6.87       | 1.0512  
61-70968-0032             | 5.4843       | 4.28       | 1.2814  
61-70968-0034             | 4.6178       | 4.23       | 1.0917  
61-70968-0036             | 3.7086       | 2.93       | 1.2636  
61-70968-0038             | 1.7214       | 2.05       | 0.8397  
61-70968-0037             | 4.5373       | 4.32       | 1.0515  
61-70968-0033             | 6.3318       | 5.68       | 1.1138  
61-70968-0042             | 2.5999       | 2.79       | 0.9335  
61-70968-0040             | 3.2942       | 3.95       | 0.8340  
61-70968-0039             | 3.4663       | 3.81       | 0.9110  
61-70968-0044             | 2.6022       | 2.77       | 0.9394  
61-70968-0035             | 8.1026       | 7.95       | 1.0192  
61-70968-0045             | 2.8093       | 3.48       | 0.8084  
61-70968-0046             | 3.7152       | 3.55       | 1.0465  
61-70968-0048             | 2.8200       | 3.02       | 0.9338  
61-70968-0041             | 6.2797       | 6.83       | 0.9201  
61-70968-0051             | 2.7958       | 3.13       | 0.8918  
61-70968-0043             | 6.4608       | 6.74       | 0.9593  
61-70968-0052             | 2.5934       | 2.65       | 0.9786  
61-70968-0047             | 4.5521       | 4.78       | 0.9533  
61-70968-0050             | 5.5228       | 5.58       | 0.9898  
61-70968-0058             | 1.8561       | 1.82       | 1.0198  
61-70968-0053             | 3.5484       | 4.22       | 0.8409  
61-70968-0059             | 1.8256       | 2.17       | 0.8413  
61-70968-0055             | 3.5931       | 3.96       | 0.9062  
61-70968-0056             | 3.5896       | 3.56       | 1.0069  
61-70968-0049             | 7.3063       | 8.25       | 0.8856  
61-70968-0057             | 4.5988       | 5.07       | 0.9080  
61-70968-0062             | 2.7565       | 2.56       | 1.0789  
61-70968-0060             | 3.8136       | 3.73       | 1.0210  
61-70968-0054             | 7.3694       | 7.86       | 0.9376  
61-70968-0061             | 6.5704       | 5.53       | 1.1881  
1221-135767-0008          | 2.6173       | 3.10       | 0.8457  
1221-135767-0005          | 6.4392       | 5.87       | 1.0979  
1221-135767-0001          | 12.6211      | 13.43      | 0.9398  
1221-135767-0010          | 6.8801       | 8.20       | 0.8390  
1221-135767-0002          | 15.1695      | 16.12      | 0.9410  
1221-135767-0007          | 12.4144      | 12.77      | 0.9722  
1221-135767-0003          | 18.4868      | 18.63      | 0.9923  
1221-135767-0004          | 19.1991      | 19.09      | 1.0057  
1221-135767-0009          | 12.9477      | 13.34      | 0.9706  
1221-135767-0015          | 2.9346       | 2.85       | 1.0297  
1221-135767-0006          | 19.8992      | 20.56      | 0.9679  
1221-135767-0014          | 7.8904       | 7.07       | 1.1160  
1221-135767-0000          | 24.3754      | 24.85      | 0.9809  
1221-135767-0019          | 4.4557       | 3.78       | 1.1788  
1221-135767-0020          | 3.8871       | 3.35       | 1.1621  
1221-135767-0013          | 14.7026      | 11.98      | 1.2268  
1221-135767-0011          | 18.1115      | 16.51      | 1.0970  
1221-135767-0012          | 16.4607      | 13.88      | 1.1855  
1221-135767-0018          | 12.3890      | 11.16      | 1.1101  
1221-135767-0024          | 4.4613       | 5.85       | 0.7626  
1221-135767-0016          | 15.6019      | 15.26      | 1.0227  
1221-135767-0021          | 13.8078      | 12.72      | 1.0855  
1221-135767-0017          | 16.6643      | 16.72      | 0.9967  
1221-135766-0002          | 4.4289       | 4.83       | 0.9179  
1221-135767-0022          | 13.1756      | 14.39      | 0.9153  
1221-135766-0000          | 10.5571      | 12.44      | 0.8490  
1221-135766-0004          | 5.9948       | 7.44       | 0.8058  
1221-135767-0023          | 15.0689      | 16.27      | 0.9262  
1221-135766-0007          | 7.7637       | 8.79       | 0.8827  
1221-135766-0001          | 15.0685      | 16.71      | 0.9015  
1221-135766-0003          | 12.1727      | 13.72      | 0.8872  
1221-135766-0006          | 9.4691       | 11.41      | 0.8295  
1221-135766-0008          | 9.4515       | 10.78      | 0.8768  
1221-135766-0015          | 2.7630       | 2.63       | 1.0506  
1221-135766-0013          | 3.3936       | 3.65       | 0.9310  
1221-135766-0009          | 8.8088       | 10.19      | 0.8645  
1221-135766-0014          | 4.4559       | 4.75       | 0.9381  
1221-135766-0005          | 15.0656      | 16.64      | 0.9051  
908-157963-0001           | 2.5970       | 2.88       | 0.9002  
908-157963-0003           | 2.6332       | 3.08       | 0.8549  
908-157963-0002           | 2.7981       | 2.75       | 1.0156  
1221-135766-0010          | 13.0920      | 15.05      | 0.8699  
908-157963-0005           | 5.9357       | 7.04       | 0.8437  
908-157963-0009           | 3.4162       | 4.06       | 0.8414  
908-157963-0006           | 6.7755       | 8.11       | 0.8354  
908-157963-0000           | 10.2591      | 12.62      | 0.8129  
1221-135766-0012          | 13.8441      | 16.22      | 0.8535  
1221-135766-0011          | 18.1353      | 21.34      | 0.8496  
908-157963-0004           | 11.8853      | 13.99      | 0.8496  
908-157963-0013           | 3.3592       | 4.32       | 0.7785  
908-157963-0014           | 3.3975       | 4.52       | 0.7517  
908-157963-0010           | 5.2387       | 6.28       | 0.8342  
908-157963-0012           | 7.7997       | 10.09      | 0.7730  
908-157963-0018           | 3.5579       | 4.25       | 0.8362  
908-157963-0016           | 4.3966       | 5.11       | 0.8612  
908-157963-0017           | 4.3914       | 4.95       | 0.8871  
908-157963-0011           | 9.3826       | 10.39      | 0.9026  
908-157963-0008           | 16.8828      | 19.95      | 0.8463  
908-157963-0022           | 3.4046       | 4.61       | 0.7385  
908-157963-0024           | 3.4420       | 3.44       | 1.0006  
908-157963-0015           | 12.0531      | 14.46      | 0.8333  
908-157963-0023           | 7.8851       | 9.62       | 0.8192  
908-157963-0020           | 8.4776       | 9.80       | 0.8651  
908-157963-0021           | 8.6390       | 10.24      | 0.8437  
908-157963-0027           | 4.4519       | 5.22       | 0.8520  
908-157963-0028           | 4.8951       | 4.96       | 0.9879  
908-157963-0025           | 8.5468       | 9.27       | 0.9225  
908-31957-0000            | 2.5827       | 2.12       | 1.2154  
908-157963-0026           | 7.6668       | 8.10       | 0.9465  
908-157963-0029           | 4.3054       | 3.63       | 1.1861  
908-157963-0030           | 6.2397       | 4.52       | 1.3805  
908-157963-0007           | 30.1319      | 32.77      | 0.9195  
908-31957-0002            | 5.3842       | 4.79       | 1.1240  
908-31957-0005            | 4.5289       | 4.49       | 1.0087  
908-157963-0019           | 20.0191      | 21.44      | 0.9337  
908-31957-0010            | 1.7109       | 2.51       | 0.6816  
908-31957-0011            | 1.6973       | 2.33       | 0.7269  
908-31957-0003            | 7.0952       | 6.57       | 1.0808  
908-31957-0006            | 6.1831       | 5.89       | 1.0498  
908-31957-0007            | 5.5160       | 5.80       | 0.9510  
908-31957-0001            | 11.5499      | 11.31      | 1.0208  
908-31957-0009            | 7.2463       | 7.71       | 0.9405  
908-31957-0013            | 5.4977       | 6.18       | 0.8896  
908-31957-0012            | 6.3373       | 7.62       | 0.8322  
908-31957-0014            | 6.3357       | 7.56       | 0.8381  
908-31957-0008            | 8.8843       | 10.01      | 0.8880  
908-31957-0016            | 5.0688       | 6.48       | 0.7822  
908-31957-0004            | 14.2254      | 14.76      | 0.9641  
908-31957-0018            | 3.3345       | 3.92       | 0.8517  
908-31957-0017            | 6.7532       | 7.79       | 0.8664  
908-31957-0020            | 5.0563       | 5.89       | 0.8577  
5142-36586-0000           | 3.3732       | 3.65       | 0.9242  
5142-36586-0001           | 1.6801       | 2.21       | 0.7585  
908-31957-0019            | 7.5684       | 9.54       | 0.7933  
908-31957-0024            | 5.9252       | 7.54       | 0.7858  
908-31957-0023            | 6.7390       | 8.52       | 0.7914  
908-31957-0021            | 8.4555       | 10.90      | 0.7754  
5142-33396-0000           | 1.7194       | 2.00       | 0.8576  
5142-36586-0002           | 2.5620       | 2.33       | 1.0972  
5142-36586-0004           | 3.4328       | 3.56       | 0.9629  
5142-33396-0004           | 1.7258       | 2.21       | 0.7791  
5142-36586-0003           | 4.2787       | 5.05       | 0.8464  
908-31957-0015            | 16.5158      | 21.46      | 0.7694  
5142-33396-0003           | 2.5968       | 3.47       | 0.7484  
5142-33396-0001           | 4.3453       | 5.02       | 0.8656  
5142-33396-0005           | 1.7639       | 2.23       | 0.7928  
5142-33396-0002           | 3.4697       | 3.67       | 0.9454  
908-31957-0022            | 11.9301      | 14.10      | 0.8461  
5142-33396-0008           | 1.7561       | 2.11       | 0.8323  
5142-33396-0013           | 1.7872       | 2.11       | 0.8470  
5142-33396-0009           | 2.6764       | 3.37       | 0.7942  
5142-33396-0010           | 2.6842       | 3.46       | 0.7769  
5142-33396-0007           | 4.4516       | 4.97       | 0.8948  
908-31957-0025            | 13.1308      | 20.56      | 0.6387  
5142-33396-0011           | 3.5466       | 3.52       | 1.0076  
5142-33396-0016           | 1.7814       | 2.17       | 0.8228  
5142-33396-0006           | 5.3287       | 6.23       | 0.8553  
5142-33396-0014           | 3.5770       | 3.25       | 1.1023  
5142-33396-0012           | 4.4400       | 4.59       | 0.9673  
5142-33396-0017           | 2.6559       | 2.63       | 1.0079  
5142-33396-0015           | 3.5679       | 4.31       | 0.8278  
5142-33396-0020           | 2.6732       | 3.31       | 0.8064  
5142-33396-0018           | 3.5581       | 3.94       | 0.9031  
5142-33396-0021           | 3.5792       | 3.50       | 1.0212  
5142-33396-0019           | 4.2792       | 4.99       | 0.8584  
5142-33396-0023           | 3.6813       | 3.48       | 1.0579  
5142-33396-0027           | 1.8792       | 2.23       | 0.8408  
5142-33396-0026           | 2.7569       | 3.08       | 0.8966  
5142-33396-0022           | 4.7434       | 4.77       | 0.9944  
5142-33396-0025           | 3.6490       | 3.32       | 1.0991  
5142-33396-0024           | 4.5593       | 5.34       | 0.8530  
5142-33396-0029           | 1.8565       | 2.13       | 0.8696  
5142-33396-0030           | 2.7862       | 2.77       | 1.0076  
5142-33396-0028           | 3.6846       | 3.75       | 0.9812  
5142-33396-0039           | 1.5780       | 2.00       | 0.7910  
5142-33396-0035           | 3.5774       | 3.94       | 0.9068  
5142-33396-0036           | 3.5616       | 4.26       | 0.8361  
5142-33396-0033           | 4.4637       | 5.28       | 0.8454  
5142-33396-0037           | 3.5481       | 3.58       | 0.9925  
5142-33396-0038           | 3.7263       | 4.18       | 0.8915  
5142-33396-0040           | 2.6705       | 2.81       | 0.9503  
5142-33396-0034           | 6.0447       | 6.62       | 0.9138  
5142-33396-0031           | 7.1075       | 7.84       | 0.9060  
5142-33396-0041           | 2.6541       | 2.83       | 0.9378  
5142-33396-0045           | 1.7808       | 2.38       | 0.7467  
5142-33396-0043           | 3.5415       | 3.77       | 0.9394  
5142-33396-0032           | 8.8978       | 9.79       | 0.9093  
5142-33396-0044           | 4.4797       | 4.86       | 0.9227  
5142-33396-0047           | 2.6668       | 2.54       | 1.0520  
5142-33396-0049           | 2.6798       | 3.31       | 0.8108  
5142-33396-0042           | 5.3477       | 6.09       | 0.8774  
5142-33396-0050           | 2.4542       | 2.88       | 0.8507  
5142-33396-0046           | 3.7173       | 3.75       | 0.9926  
5142-33396-0048           | 3.5517       | 3.96       | 0.8969  
5142-33396-0055           | 2.8258       | 2.77       | 1.0201  
5142-33396-0056           | 2.8223       | 3.07       | 0.9193  
5142-33396-0058           | 2.6661       | 3.23       | 0.8267  
5142-33396-0057           | 2.8574       | 3.08       | 0.9293  
5142-33396-0053           | 3.9182       | 3.93       | 0.9970  
5142-33396-0051           | 5.5293       | 5.57       | 0.9927  
5142-33396-0052           | 5.5252       | 5.88       | 0.9397  
5142-33396-0061           | 1.7987       | 2.14       | 0.8405  
5142-33396-0054           | 5.4926       | 5.75       | 0.9561  
5142-33396-0059           | 4.6329       | 5.47       | 0.8470  
5142-33396-0060           | 2.6739       | 2.62       | 1.0225  
5142-33396-0062           | 2.6751       | 2.90       | 0.9224  
5142-33396-0063           | 2.6610       | 2.52       | 1.0580  
5142-33396-0064           | 2.6553       | 3.30       | 0.8047  
5142-33396-0066           | 1.5680       | 2.21       | 0.7079  
5142-36600-0000           | 2.7520       | 2.52       | 1.0899  
5142-33396-0065           | 4.5683       | 5.20       | 0.8794  
5142-36377-0000           | 2.7899       | 3.38       | 0.8254  
5142-33396-0068           | 4.5921       | 4.24       | 1.0843  
5142-36377-0003           | 3.9064       | 3.91       | 0.9991  
5142-33396-0067           | 5.4657       | 5.57       | 0.9822  
5142-36377-0001           | 6.5774       | 5.39       | 1.2203  
5142-36377-0002           | 6.5687       | 5.62       | 1.1688  
5142-36377-0006           | 5.5366       | 4.63       | 1.1945  
5142-36377-0011           | 1.7691       | 2.17       | 0.8171  
5142-36377-0004           | 6.4635       | 5.49       | 1.1784  
5142-36377-0009           | 5.5257       | 5.14       | 1.0750  
5142-36377-0005           | 7.3162       | 7.08       | 1.0326  
5142-36377-0007           | 6.4284       | 6.18       | 1.0402  
5142-36377-0010           | 3.7494       | 4.29       | 0.8730  
5142-36377-0012           | 2.6981       | 2.71       | 0.9938  
5142-36377-0016           | 3.8034       | 2.77       | 1.3756  
5142-36377-0019           | 2.8709       | 2.42       | 1.1888  
5142-36377-0015           | 6.6163       | 4.34       | 1.5245  
5142-36377-0017           | 6.5998       | 4.68       | 1.4087  
5142-36377-0013           | 8.3798       | 6.58       | 1.2726  
5142-36377-0018           | 6.5817       | 4.97       | 1.3243  
5142-36377-0020           | 5.4923       | 4.53       | 1.2124  
5142-36600-0001           | 21.2154      | 20.18      | 1.0510  
5142-36377-0008           | 17.4630      | 15.43      | 1.1321  
5142-36377-0024           | 5.1637       | 5.78       | 0.8934  
5142-36377-0023           | 5.5660       | 5.79       | 0.9613  
5142-36377-0022           | 9.8036       | 11.24      | 0.8718  
1284-134647-0000          | 7.1184       | 8.53       | 0.8345  
5142-36377-0025           | 10.5396      | 11.88      | 0.8868  
1284-134647-0001          | 10.9903      | 10.28      | 1.0696  
5142-36377-0021           | 20.5617      | 18.87      | 1.0896  
1284-1181-0000            | 4.1054       | 3.96       | 1.0354  
1284-134647-0004          | 14.1832      | 12.84      | 1.1050  
5142-36377-0014           | 27.9318      | 25.41      | 1.0990  
1284-134647-0002          | 15.9563      | 15.11      | 1.0560  
1284-134647-0006          | 11.4837      | 10.15      | 1.1308  
1284-1181-0002            | 3.5188       | 3.83       | 0.9176  
1284-1181-0003            | 4.3919       | 4.50       | 0.9749  
1284-1181-0005            | 4.3406       | 3.85       | 1.1260  
1284-134647-0007          | 15.7546      | 14.17      | 1.1118  
1284-134647-0003          | 21.3040      | 20.14      | 1.0575  
1284-1181-0007            | 4.0413       | 4.04       | 1.0003  
1284-1181-0004            | 6.9158       | 7.15       | 0.9672  
1284-1181-0001            | 10.2662      | 11.43      | 0.8982  
1284-1181-0009            | 4.3342       | 5.25       | 0.8263  
1284-1181-0008            | 6.2570       | 6.08       | 1.0291  
1284-1181-0010            | 6.1682       | 6.43       | 0.9585  
1284-1181-0006            | 11.5390      | 11.40      | 1.0118  
1284-134647-0005          | 23.7100      | 23.34      | 1.0161  
1284-1181-0011            | 7.0465       | 7.75       | 0.9092  
1284-1181-0012            | 7.0681       | 8.51       | 0.8306  
1284-1181-0015            | 4.3988       | 5.12       | 0.8600  
1284-1181-0014            | 7.0455       | 7.92       | 0.8896  
1284-1181-0018            | 2.4205       | 3.16       | 0.7660  
1284-1181-0019            | 2.6741       | 3.20       | 0.8357  
1284-1181-0021            | 2.6749       | 2.70       | 0.9907  
1284-1181-0016            | 7.9131       | 9.52       | 0.8316  
1284-1181-0013            | 11.4264      | 12.66      | 0.9026  
1284-1181-0020            | 6.1633       | 6.73       | 0.9158  
1284-1180-0004            | 3.4786       | 4.29       | 0.8118  
1284-1180-0003            | 4.3624       | 4.83       | 0.9023  
1284-1180-0000            | 7.0617       | 8.12       | 0.8697  
1284-1180-0001            | 7.0826       | 7.75       | 0.9133  
1284-1180-0002            | 7.2642       | 7.68       | 0.9459  
1284-1181-0017            | 10.5570      | 11.78      | 0.8966  
1284-1180-0005            | 6.2465       | 6.55       | 0.9537  
1284-1180-0006            | 6.2457       | 6.87       | 0.9098  
1284-1180-0007            | 5.3448       | 6.26       | 0.8531  
1284-1180-0011            | 3.5586       | 4.28       | 0.8324  
1284-1180-0009            | 5.3359       | 6.29       | 0.8490  
1284-1180-0013            | 3.5240       | 3.71       | 0.9511  
1284-1180-0012            | 4.4007       | 4.88       | 0.9018  
1284-1180-0016            | 1.6907       | 2.13       | 0.7937  
1284-1180-0014            | 3.4342       | 3.67       | 0.9370  
1284-1180-0010            | 9.0624       | 8.63       | 1.0495  
1284-1180-0008            | 10.8138      | 10.49      | 1.0309  
1284-1180-0015            | 6.3331       | 5.83       | 1.0854  
1284-1180-0022            | 3.7439       | 2.88       | 1.2977  
1284-1180-0020            | 6.3610       | 5.87       | 1.0837  
1284-1180-0024            | 4.3834       | 5.26       | 0.8333  
1284-1180-0023            | 5.2590       | 5.61       | 0.9374  
1284-1180-0027            | 2.6817       | 3.27       | 0.8201  
1284-1180-0017            | 10.7390      | 10.68      | 1.0055  
1284-1180-0021            | 9.9025       | 9.84       | 1.0064  
1284-1180-0018            | 11.5978      | 12.01      | 0.9661  
1284-1180-0026            | 7.1269       | 8.29       | 0.8597  
1284-1180-0025            | 7.9736       | 8.71       | 0.9160  
1284-1180-0029            | 4.4449       | 5.33       | 0.8332  
1284-1180-0028            | 5.3382       | 6.04       | 0.8831  
1284-1180-0031            | 4.4381       | 4.83       | 0.9198  
1284-1180-0019            | 14.3458      | 15.03      | 0.9548  
1284-1180-0032            | 5.3177       | 5.78       | 0.9200  
6829-68771-0003           | 3.5074       | 4.01       | 0.8736  
6829-68771-0005           | 5.3663       | 6.17       | 0.8704  
6829-68771-0006           | 5.3431       | 5.92       | 0.9026  
6829-68771-0002           | 8.0192       | 8.94       | 0.8970  
6829-68771-0001           | 8.8602       | 10.36      | 0.8556  
6829-68771-0004           | 7.4712       | 8.44       | 0.8852  
6829-68771-0000           | 11.1827      | 13.31      | 0.8399  
6829-68771-0008           | 6.2242       | 7.18       | 0.8669  
1284-1180-0030            | 14.1925      | 16.22      | 0.8750  
6829-68771-0011           | 4.3163       | 5.62       | 0.7673  
6829-68771-0014           | 4.3546       | 4.77       | 0.9129  
6829-68771-0015           | 3.4970       | 4.53       | 0.7728  
6829-68771-0017           | 2.6214       | 2.39       | 1.0968  
6829-68771-0013           | 6.0901       | 7.19       | 0.8470  
6829-68771-0010           | 8.7606       | 9.82       | 0.8921  
6829-68771-0016           | 6.1243       | 6.99       | 0.8762  
6829-68771-0007           | 14.1381      | 16.29      | 0.8682  
6829-68771-0021           | 2.6679       | 2.61       | 1.0222  
6829-68771-0020           | 3.5256       | 4.62       | 0.7639  
6829-68771-0009           | 11.3758      | 13.12      | 0.8674  
6829-68771-0022           | 3.4828       | 3.80       | 0.9165  
6829-68771-0012           | 11.3309      | 12.47      | 0.9086  
6829-68771-0026           | 1.7209       | 2.12       | 0.8098  
6829-68771-0018           | 8.0703       | 8.45       | 0.9556  
6829-68771-0019           | 8.0636       | 7.42       | 1.0867  
6829-68771-0023           | 5.4225       | 5.42       | 0.9995  
6829-68771-0024           | 8.3921       | 6.25       | 1.3438  
6829-68771-0027           | 7.5554       | 5.32       | 1.4202  
6829-68771-0028           | 6.6942       | 3.56       | 1.8830  
6829-68771-0031           | 4.7741       | 2.52       | 1.8982  
6829-68771-0025           | 10.2361      | 7.83       | 1.3073  
6829-68771-0034           | 2.7151       | 2.48       | 1.0970  
6829-68771-0030           | 8.5475       | 6.22       | 1.3731  
6829-68771-0035           | 3.5883       | 4.39       | 0.8174  
6829-68771-0033           | 7.6324       | 5.45       | 1.4004  
6829-68771-0032           | 8.4961       | 6.55       | 1.2961  
6829-68771-0036           | 4.6475       | 5.20       | 0.8937  
6829-68769-0002           | 2.8102       | 3.08       | 0.9139  
6829-68771-0029           | 11.3339      | 8.95       | 1.2671  
6829-68769-0003           | 3.6563       | 4.21       | 0.8675  
6829-68769-0007           | 3.6506       | 3.87       | 0.9445  
6829-68769-0010           | 3.8948       | 3.14       | 1.2404  
6829-68769-0008           | 5.6487       | 4.74       | 1.1917  
6829-68769-0009           | 5.6381       | 4.22       | 1.3360  
6829-68769-0004           | 7.5627       | 7.14       | 1.0585  
6829-68769-0001           | 9.3330       | 9.31       | 1.0019  
6829-68769-0005           | 7.3648       | 6.72       | 1.0960  
6829-68769-0006           | 7.3594       | 7.20       | 1.0228  
6829-68769-0000           | 12.0855      | 11.70      | 1.0334  
6829-68769-0013           | 2.7040       | 2.73       | 0.9923  
6829-68769-0011           | 5.5529       | 4.68       | 1.1853  
6829-68769-0014           | 3.5459       | 3.65       | 0.9701  
6829-68769-0012           | 4.5001       | 4.29       | 1.0478  
6829-68769-0016           | 3.6357       | 4.12       | 0.8824  
6829-68769-0017           | 3.6449       | 3.54       | 1.0282  
6829-68769-0019           | 2.6721       | 2.67       | 1.0027  
6829-68769-0015           | 6.2309       | 6.53       | 0.9549  
6829-68769-0020           | 4.4314       | 5.12       | 0.8647  
6829-68769-0022           | 3.5983       | 4.12       | 0.8744  
6829-68769-0018           | 6.3611       | 7.11       | 0.8947  
6829-68769-0023           | 4.4932       | 4.89       | 0.9188  
6829-68769-0024           | 4.4812       | 4.95       | 0.9062  
6829-68769-0026           | 4.4959       | 4.64       | 0.9690  
6829-68769-0029           | 1.8633       | 2.04       | 0.9134  
6829-68769-0027           | 2.7498       | 3.06       | 0.8972  
6829-68769-0025           | 5.3343       | 5.74       | 0.9301  
6829-68769-0028           | 2.7011       | 3.29       | 0.8210  
