nohup: ignoring input
------------------------------------------------------------
正在计算 RTF (模型: medium.en, Device: cuda)...
模型加载完成，开始遍历数据集...
------------------------------------------------------------
Filename                       | Audio(s) | Cost(s)  | RTF   
672-122797-0046.wav            | 4.71     | 0.7012   | 0.1487
672-122797-0030.wav            | 4.58     | 0.7213   | 0.1577
672-122797-0040.wav            | 5.12     | 0.8217   | 0.1603
672-122797-0059.wav            | 3.52     | 0.5799   | 0.1648
672-122797-0002.wav            | 13.62    | 1.8917   | 0.1389
672-122797-0003.wav            | 4.76     | 0.6950   | 0.1460
672-122797-0031.wav            | 3.98     | 0.6023   | 0.1513
672-122797-0014.wav            | 2.56     | 0.4607   | 0.1803
672-122797-0053.wav            | 2.96     | 0.4525   | 0.1531
672-122797-0001.wav            | 15.13    | 2.1914   | 0.1448
672-122797-0037.wav            | 1.96     | 0.3477   | 0.1774
672-122797-0011.wav            | 2.54     | 0.4521   | 0.1780
672-122797-0005.wav            | 3.26     | 1.2462   | 0.3823
672-122797-0019.wav            | 4.11     | 0.6982   | 0.1699
672-122797-0018.wav            | 4.93     | 0.7070   | 0.1434
672-122797-0048.wav            | 6.55     | 0.9346   | 0.1426
672-122797-0007.wav            | 6.42     | 0.9605   | 0.1496
672-122797-0013.wav            | 8.71     | 1.1885   | 0.1365
672-122797-0043.wav            | 3.78     | 0.5811   | 0.1537
672-122797-0068.wav            | 4.02     | 0.7829   | 0.1948
672-122797-0008.wav            | 30.81    | 3.9369   | 0.1278
672-122797-0065.wav            | 3.03     | 0.5695   | 0.1880
672-122797-0063.wav            | 5.08     | 2.1266   | 0.4190
672-122797-0069.wav            | 5.01     | 0.8608   | 0.1718
672-122797-0057.wav            | 6.56     | 1.0206   | 0.1556
672-122797-0045.wav            | 13.96    | 2.0306   | 0.1455
672-122797-0029.wav            | 3.05     | 0.5591   | 0.1833
672-122797-0054.wav            | 4.25     | 0.6849   | 0.1611
672-122797-0023.wav            | 9.70     | 1.3288   | 0.1371
672-122797-0004.wav            | 10.25    | 4.6557   | 0.4542
672-122797-0028.wav            | 2.61     | 0.4805   | 0.1841
2830-3980-0034.wav             | 2.97     | 0.4498   | 0.1514
2830-3980-0029.wav             | 9.07     | 1.3352   | 0.1471
2830-3980-0069.wav             | 5.56     | 2.5523   | 0.4595
2830-3980-0018.wav             | 3.42     | 0.5926   | 0.1733
2830-3980-0019.wav             | 7.01     | 1.1422   | 0.1628
2830-3980-0006.wav             | 6.41     | 0.9740   | 0.1520
2830-3980-0075.wav             | 5.79     | 0.8458   | 0.1461
2830-3980-0012.wav             | 3.42     | 0.5918   | 0.1730
2830-3980-0017.wav             | 3.67     | 0.6690   | 0.1825
2830-3980-0046.wav             | 2.84     | 0.4872   | 0.1716
2830-3980-0051.wav             | 6.44     | 0.9634   | 0.1496
2830-3980-0043.wav             | 1.98     | 0.3476   | 0.1760
2830-3980-0016.wav             | 2.37     | 0.4616   | 0.1948
2830-3980-0011.wav             | 5.53     | 0.8326   | 0.1507
2830-3980-0056.wav             | 5.35     | 0.9580   | 0.1791
2830-3980-0021.wav             | 2.91     | 0.4891   | 0.1681
2830-3980-0062.wav             | 5.44     | 0.8412   | 0.1546
2830-3980-0033.wav             | 2.71     | 0.4790   | 0.1768
2830-3980-0041.wav             | 4.89     | 0.7211   | 0.1475
2830-3980-0037.wav             | 6.42     | 0.9761   | 0.1520
2830-3980-0035.wav             | 3.33     | 0.6290   | 0.1886
2830-3980-0065.wav             | 6.51     | 0.9986   | 0.1533
2830-3980-0014.wav             | 2.52     | 0.4683   | 0.1855
2830-3980-0071.wav             | 3.96     | 0.5991   | 0.1513
2830-3980-0073.wav             | 16.56    | 3.7810   | 0.2283
2830-3980-0036.wav             | 5.76     | 3.5747   | 0.6201
2830-3980-0020.wav             | 3.46     | 0.5793   | 0.1674
2830-3980-0058.wav             | 2.69     | 0.4503   | 0.1674
2830-3980-0031.wav             | 8.48     | 1.2582   | 0.1483
2830-3980-0001.wav             | 3.94     | 0.6213   | 0.1575
2830-3980-0004.wav             | 3.81     | 0.6065   | 0.1592
2830-3980-0050.wav             | 7.47     | 1.1095   | 0.1484
2830-3980-0003.wav             | 2.48     | 0.4615   | 0.1861
2830-3980-0048.wav             | 10.44    | 1.8290   | 0.1752
2830-3980-0030.wav             | 5.25     | 0.8786   | 0.1673
2830-3980-0045.wav             | 3.51     | 0.5858   | 0.1669
2830-3980-0022.wav             | 3.27     | 0.6024   | 0.1842
2830-3980-0044.wav             | 3.49     | 0.6360   | 0.1822
2830-3980-0026.wav             | 1.49     | 0.3221   | 0.2169
2830-3980-0054.wav             | 10.09    | 1.4870   | 0.1474
2830-3980-0042.wav             | 3.02     | 0.5773   | 0.1912
2830-3980-0049.wav             | 3.42     | 0.3956   | 0.1157
2830-3980-0000.wav             | 3.73     | 0.6073   | 0.1628
2830-3980-0067.wav             | 8.13     | 1.2109   | 0.1489
2830-3980-0061.wav             | 7.12     | 1.0845   | 0.1523
2830-3980-0055.wav             | 7.33     | 1.1265   | 0.1536
2830-3980-0039.wav             | 5.20     | 0.8744   | 0.1683
2830-3980-0074.wav             | 5.70     | 0.8624   | 0.1513
2830-3980-0024.wav             | 3.94     | 0.5990   | 0.1522
2830-3980-0060.wav             | 2.67     | 0.4870   | 0.1821
2830-3980-0013.wav             | 4.14     | 2.6651   | 0.6430
2830-3980-0015.wav             | 2.69     | 0.4889   | 0.1821
2830-3980-0063.wav             | 5.42     | 0.8648   | 0.1597
2830-3980-0007.wav             | 10.19    | 1.5709   | 0.1542
2830-3980-0005.wav             | 6.45     | 1.0201   | 0.1582
2830-3980-0070.wav             | 3.73     | 0.5804   | 0.1556
2830-3980-0047.wav             | 7.87     | 1.1055   | 0.1406
2830-3980-0028.wav             | 3.54     | 0.6012   | 0.1698
2830-3980-0025.wav             | 8.79     | 1.4391   | 0.1636
2830-3980-0023.wav             | 6.16     | 1.0239   | 0.1662
2830-3980-0059.wav             | 1.82     | 0.3529   | 0.1934
2830-3980-0076.wav             | 4.81     | 0.7805   | 0.1623
2830-3980-0027.wav             | 2.27     | 0.4643   | 0.2046
2830-3980-0053.wav             | 5.01     | 3.6237   | 0.7226
2830-3980-0064.wav             | 2.88     | 0.4683   | 0.1626
2830-3980-0066.wav             | 6.08     | 0.9961   | 0.1637
2830-3980-0002.wav             | 2.02     | 0.4727   | 0.2335
2830-3980-0057.wav             | 8.07     | 1.2224   | 0.1515
2830-3980-0040.wav             | 2.62     | 7.7648   | 2.9637
2830-3980-0009.wav             | 3.88     | 0.6861   | 0.1766
2830-3980-0008.wav             | 4.84     | 0.7628   | 0.1576
2830-3980-0032.wav             | 7.22     | 1.0967   | 0.1519
2830-3980-0052.wav             | 4.88     | 7.1385   | 1.4628
2830-3980-0038.wav             | 5.54     | 0.8501   | 0.1535
2830-3980-0072.wav             | 4.86     | 4.3552   | 0.8970
2830-3980-0010.wav             | 6.53     | 1.0029   | 0.1537
2830-3980-0068.wav             | 5.00     | 0.7510   | 0.1502
2830-3979-0000.wav             | 6.12     | 2.1732   | 0.3551
2830-3979-0010.wav             | 3.36     | 0.5978   | 0.1779
2830-3979-0012.wav             | 3.62     | 0.5861   | 0.1617
2830-3979-0007.wav             | 14.68    | 4.9560   | 0.3377
2830-3979-0011.wav             | 9.45     | 1.3964   | 0.1478
2830-3979-0009.wav             | 8.35     | 1.3720   | 0.1643
2830-3979-0003.wav             | 8.09     | 1.2149   | 0.1503
2830-3979-0002.wav             | 4.32     | 0.7326   | 0.1698
2830-3979-0004.wav             | 1.95     | 0.3510   | 0.1804
2830-3979-0001.wav             | 16.13    | 2.4509   | 0.1520
2830-3979-0005.wav             | 2.10     | 0.7906   | 0.3756
2830-3979-0006.wav             | 4.55     | 2.2304   | 0.4902
2830-3979-0008.wav             | 9.44     | 8.2614   | 0.8752
61-70970-0025.wav              | 7.43     | 1.1750   | 0.1580
61-70970-0017.wav              | 2.55     | 0.4704   | 0.1845
61-70970-0030.wav              | 3.24     | 0.5802   | 0.1791
61-70970-0015.wav              | 8.41     | 1.2381   | 0.1471
61-70970-0037.wav              | 5.98     | 0.8840   | 0.1478
61-70970-0036.wav              | 6.79     | 2.5615   | 0.3775
61-70970-0016.wav              | 4.37     | 0.7834   | 0.1793
61-70970-0027.wav              | 5.08     | 0.8209   | 0.1616
61-70970-0014.wav              | 3.40     | 0.5927   | 0.1741
61-70970-0024.wav              | 7.24     | 1.3578   | 0.1877
61-70970-0007.wav              | 4.49     | 0.7339   | 0.1636
61-70970-0026.wav              | 5.47     | 0.8837   | 0.1614
61-70970-0008.wav              | 2.15     | 0.4618   | 0.2148
61-70970-0000.wav              | 6.08     | 1.0150   | 0.1671
61-70970-0038.wav              | 10.40    | 1.5431   | 0.1484
61-70970-0006.wav              | 2.33     | 0.4675   | 0.2002
61-70970-0032.wav              | 3.13     | 0.4829   | 0.1540
61-70970-0005.wav              | 2.02     | 0.4707   | 0.2330
61-70970-0010.wav              | 3.04     | 0.5926   | 0.1946
61-70970-0034.wav              | 4.49     | 0.8262   | 0.1842
61-70970-0001.wav              | 6.16     | 1.0223   | 0.1661
61-70970-0012.wav              | 3.13     | 0.5966   | 0.1903
61-70970-0002.wav              | 4.17     | 5.8671   | 1.4087
61-70970-0011.wav              | 6.08     | 1.0014   | 0.1648
61-70970-0009.wav              | 3.40     | 0.5953   | 0.1748
61-70970-0039.wav              | 6.67     | 1.0830   | 0.1625
61-70970-0003.wav              | 3.83     | 0.6026   | 0.1571
61-70970-0033.wav              | 3.42     | 0.6077   | 0.1777
61-70970-0023.wav              | 3.71     | 0.6215   | 0.1677
61-70970-0004.wav              | 10.52    | 1.5219   | 0.1447
61-70970-0018.wav              | 4.60     | 0.7234   | 0.1573
61-70970-0031.wav              | 5.13     | 0.9723   | 0.1894
61-70970-0029.wav              | 4.03     | 0.7806   | 0.1937
61-70970-0020.wav              | 5.03     | 0.8471   | 0.1686
61-70970-0013.wav              | 4.35     | 0.7499   | 0.1724
61-70970-0019.wav              | 3.78     | 0.6171   | 0.1633
61-70970-0021.wav              | 5.41     | 3.3668   | 0.6229
61-70970-0022.wav              | 3.97     | 1.1884   | 0.2994
61-70970-0028.wav              | 6.55     | 0.9991   | 0.1525
61-70970-0040.wav              | 4.17     | 0.7142   | 0.1715
61-70970-0035.wav              | 7.41     | 1.3647   | 0.1843
61-70968-0039.wav              | 3.81     | 0.6095   | 0.1602
61-70968-0018.wav              | 2.40     | 0.4719   | 0.1962
61-70968-0010.wav              | 8.29     | 1.2605   | 0.1520
61-70968-0042.wav              | 2.79     | 1.1130   | 0.3997
61-70968-0006.wav              | 2.94     | 0.4910   | 0.1673
61-70968-0030.wav              | 5.68     | 0.8562   | 0.1506
61-70968-0031.wav              | 2.92     | 0.4999   | 0.1709
61-70968-0012.wav              | 2.61     | 0.4695   | 0.1799
61-70968-0034.wav              | 4.23     | 0.7571   | 0.1790
61-70968-0033.wav              | 5.68     | 0.8553   | 0.1505
61-70968-0036.wav              | 2.93     | 0.4765   | 0.1624
61-70968-0059.wav              | 2.17     | 0.4587   | 0.2114
61-70968-0058.wav              | 1.82     | 0.3440   | 0.1890
61-70968-0020.wav              | 5.11     | 0.8101   | 0.1587
61-70968-0043.wav              | 6.74     | 0.9959   | 0.1479
61-70968-0051.wav              | 3.13     | 0.5827   | 0.1859
61-70968-0016.wav              | 3.72     | 0.6222   | 0.1673
61-70968-0041.wav              | 6.83     | 0.9951   | 0.1458
61-70968-0045.wav              | 3.48     | 0.5856   | 0.1685
61-70968-0061.wav              | 5.53     | 0.8354   | 0.1511
61-70968-0040.wav              | 3.95     | 1.0758   | 0.2724
61-70968-0052.wav              | 2.65     | 0.4786   | 0.1806
61-70968-0005.wav              | 5.07     | 0.8391   | 0.1655
61-70968-0025.wav              | 4.41     | 0.7288   | 0.1653
61-70968-0027.wav              | 6.87     | 1.0237   | 0.1490
61-70968-0057.wav              | 5.07     | 0.8523   | 0.1683
61-70968-0028.wav              | 5.36     | 0.9324   | 0.1741
61-70968-0062.wav              | 2.56     | 0.4699   | 0.1839
61-70968-0015.wav              | 5.38     | 0.8379   | 0.1559
61-70968-0001.wav              | 3.61     | 0.6113   | 0.1693
61-70968-0019.wav              | 5.47     | 0.8423   | 0.1538
61-70968-0008.wav              | 3.54     | 0.5812   | 0.1644
61-70968-0049.wav              | 8.25     | 1.2141   | 0.1472
61-70968-0060.wav              | 3.73     | 0.5927   | 0.1587
61-70968-0032.wav              | 4.28     | 0.6404   | 0.1496
61-70968-0021.wav              | 2.69     | 0.4670   | 0.1736
61-70968-0038.wav              | 2.05     | 1.1474   | 0.5597
61-70968-0013.wav              | 4.45     | 0.8803   | 0.1978
61-70968-0029.wav              | 3.50     | 0.6110   | 0.1748
61-70968-0017.wav              | 5.11     | 0.8278   | 0.1620
61-70968-0048.wav              | 3.02     | 0.5749   | 0.1904
61-70968-0055.wav              | 3.96     | 0.7656   | 0.1931
61-70968-0007.wav              | 3.55     | 0.5970   | 0.1682
61-70968-0000.wav              | 4.91     | 0.7267   | 0.1481
61-70968-0003.wav              | 4.32     | 0.7127   | 0.1652
61-70968-0037.wav              | 4.32     | 0.7197   | 0.1668
61-70968-0035.wav              | 7.95     | 1.2354   | 0.1554
61-70968-0024.wav              | 6.03     | 0.9487   | 0.1575
61-70968-0022.wav              | 4.67     | 0.7109   | 0.1522
61-70968-0004.wav              | 3.88     | 0.5889   | 0.1516
61-70968-0026.wav              | 4.92     | 0.7735   | 0.1572
61-70968-0047.wav              | 4.78     | 0.7455   | 0.1561
61-70968-0002.wav              | 2.97     | 0.4457   | 0.1501
61-70968-0050.wav              | 5.58     | 2.4787   | 0.4442
61-70968-0011.wav              | 6.38     | 0.9995   | 0.1568
61-70968-0046.wav              | 3.55     | 0.5742   | 0.1618
61-70968-0009.wav              | 4.51     | 0.6927   | 0.1536
61-70968-0014.wav              | 7.49     | 1.0954   | 0.1463
61-70968-0053.wav              | 4.22     | 0.7107   | 0.1684
61-70968-0044.wav              | 2.77     | 0.4705   | 0.1699
61-70968-0056.wav              | 3.56     | 0.6158   | 0.1727
61-70968-0023.wav              | 5.03     | 0.8344   | 0.1660
61-70968-0054.wav              | 7.86     | 3.6651   | 0.4663
1221-135767-0009.wav           | 13.34    | 1.8794   | 0.1409
1221-135767-0016.wav           | 15.26    | 2.7494   | 0.1802
1221-135767-0008.wav           | 3.10     | 0.5727   | 0.1850
1221-135767-0005.wav           | 5.87     | 0.8362   | 0.1426
1221-135767-0021.wav           | 12.72    | 1.7394   | 0.1367
1221-135767-0013.wav           | 11.98    | 1.7181   | 0.1434
1221-135767-0015.wav           | 2.85     | 0.4783   | 0.1678
1221-135767-0012.wav           | 13.88    | 4.9090   | 0.3535
1221-135767-0022.wav           | 14.39    | 1.9852   | 0.1379
1221-135767-0010.wav           | 8.20     | 5.0079   | 0.6107
1221-135767-0018.wav           | 11.16    | 1.7246   | 0.1545
1221-135767-0004.wav           | 19.09    | 2.6319   | 0.1379
1221-135767-0014.wav           | 7.07     | 1.2789   | 0.1809
1221-135767-0003.wav           | 18.63    | 2.4830   | 0.1333
1221-135767-0024.wav           | 5.85     | 0.8749   | 0.1496
1221-135767-0002.wav           | 16.12    | 2.3075   | 0.1431
1221-135767-0007.wav           | 12.77    | 1.7202   | 0.1347
1221-135767-0011.wav           | 16.51    | 2.3614   | 0.1430
1221-135767-0000.wav           | 24.85    | 11.0172  | 0.4433
1221-135767-0023.wav           | 16.27    | 2.3569   | 0.1449
1221-135767-0020.wav           | 3.35     | 5.3311   | 1.5938
1221-135767-0006.wav           | 20.56    | 5.9340   | 0.2886
1221-135767-0001.wav           | 13.43    | 4.4599   | 0.3321
1221-135767-0017.wav           | 16.72    | 5.3757   | 0.3215
1221-135767-0019.wav           | 3.78     | 0.6033   | 0.1596
1221-135766-0010.wav           | 15.05    | 4.1431   | 0.2753
1221-135766-0009.wav           | 10.19    | 1.7171   | 0.1685
1221-135766-0005.wav           | 16.64    | 2.5255   | 0.1517
1221-135766-0002.wav           | 4.83     | 0.7118   | 0.1475
1221-135766-0013.wav           | 3.65     | 0.6169   | 0.1693
1221-135766-0000.wav           | 12.44    | 1.7366   | 0.1397
1221-135766-0011.wav           | 21.34    | 4.6376   | 0.2173
1221-135766-0004.wav           | 7.44     | 1.0776   | 0.1448
1221-135766-0003.wav           | 13.72    | 2.0336   | 0.1482
1221-135766-0012.wav           | 16.22    | 8.4151   | 0.5188
1221-135766-0014.wav           | 4.75     | 0.7288   | 0.1534
1221-135766-0015.wav           | 2.63     | 0.4534   | 0.1724
1221-135766-0007.wav           | 8.79     | 1.2831   | 0.1459
1221-135766-0006.wav           | 11.41    | 1.6842   | 0.1475
1221-135766-0008.wav           | 10.78    | 1.7471   | 0.1621
1221-135766-0001.wav           | 16.71    | 2.1488   | 0.1286
908-157963-0005.wav            | 7.04     | 1.0698   | 0.1521
908-157963-0002.wav            | 2.75     | 0.4689   | 0.1702
908-157963-0015.wav            | 14.46    | 2.1859   | 0.1511
908-157963-0011.wav            | 10.39    | 1.6468   | 0.1584
908-157963-0026.wav            | 8.10     | 1.3353   | 0.1648
908-157963-0020.wav            | 9.80     | 1.4595   | 0.1489
908-157963-0009.wav            | 4.06     | 0.8249   | 0.2032
908-157963-0007.wav            | 32.77    | 6.8151   | 0.2080
908-157963-0001.wav            | 2.88     | 0.4551   | 0.1577
908-157963-0000.wav            | 12.62    | 1.7043   | 0.1350
908-157963-0012.wav            | 10.09    | 1.4450   | 0.1432
908-157963-0017.wav            | 4.95     | 0.6983   | 0.1411
908-157963-0028.wav            | 4.96     | 0.7023   | 0.1417
908-157963-0013.wav            | 4.32     | 0.6881   | 0.1595
908-157963-0004.wav            | 13.99    | 1.8422   | 0.1317
908-157963-0006.wav            | 8.11     | 1.1861   | 0.1462
908-157963-0030.wav            | 4.52     | 0.7063   | 0.1563
908-157963-0014.wav            | 4.52     | 0.7193   | 0.1591
908-157963-0024.wav            | 3.44     | 0.6129   | 0.1782
908-157963-0008.wav            | 19.95    | 4.5627   | 0.2287
908-157963-0003.wav            | 3.08     | 0.5738   | 0.1863
908-157963-0023.wav            | 9.62     | 3.1811   | 0.3305
908-157963-0022.wav            | 4.61     | 0.7014   | 0.1521
908-157963-0025.wav            | 9.27     | 1.5512   | 0.1674
908-157963-0018.wav            | 4.25     | 0.7178   | 0.1687
908-157963-0019.wav            | 21.44    | 2.7844   | 0.1299
908-157963-0010.wav            | 6.28     | 0.9569   | 0.1524
908-157963-0029.wav            | 3.63     | 4.1199   | 1.1349
908-157963-0016.wav            | 5.11     | 0.8170   | 0.1600
908-157963-0027.wav            | 5.22     | 0.8062   | 0.1543
908-157963-0021.wav            | 10.24    | 1.4071   | 0.1374
908-31957-0005.wav             | 4.49     | 0.7664   | 0.1707
908-31957-0018.wav             | 3.92     | 0.6650   | 0.1699
908-31957-0001.wav             | 11.31    | 1.9664   | 0.1738
908-31957-0002.wav             | 4.79     | 0.8098   | 0.1691
908-31957-0006.wav             | 5.89     | 0.9505   | 0.1614
908-31957-0017.wav             | 7.79     | 1.3702   | 0.1758
908-31957-0012.wav             | 7.62     | 1.2170   | 0.1598
908-31957-0022.wav             | 14.10    | 2.3060   | 0.1635
908-31957-0003.wav             | 6.57     | 4.5239   | 0.6891
908-31957-0010.wav             | 2.51     | 0.4682   | 0.1865
908-31957-0015.wav             | 21.46    | 3.2391   | 0.1509
908-31957-0000.wav             | 2.12     | 0.4599   | 0.2164
908-31957-0023.wav             | 8.52     | 1.1967   | 0.1405
908-31957-0009.wav             | 7.71     | 1.2370   | 0.1605
908-31957-0020.wav             | 5.89     | 0.8399   | 0.1425
908-31957-0007.wav             | 5.80     | 0.8402   | 0.1449
908-31957-0019.wav             | 9.54     | 5.5559   | 0.5824
908-31957-0008.wav             | 10.01    | 1.4571   | 0.1456
908-31957-0013.wav             | 6.18     | 0.9576   | 0.1550
908-31957-0014.wav             | 7.56     | 1.1698   | 0.1547
908-31957-0021.wav             | 10.90    | 1.5315   | 0.1404
908-31957-0024.wav             | 7.54     | 1.1606   | 0.1539
908-31957-0025.wav             | 20.56    | 2.8623   | 0.1392
908-31957-0011.wav             | 2.33     | 1.3712   | 0.5872
908-31957-0016.wav             | 6.48     | 0.9182   | 0.1417
908-31957-0004.wav             | 14.76    | 2.9559   | 0.2003
5142-36586-0000.wav            | 3.65     | 0.5966   | 0.1635
5142-36586-0001.wav            | 2.21     | 0.4778   | 0.2157
5142-36586-0003.wav            | 5.05     | 0.8383   | 0.1658
5142-36586-0002.wav            | 2.33     | 0.4603   | 0.1971
5142-36586-0004.wav            | 3.56     | 0.5918   | 0.1660
5142-33396-0054.wav            | 5.75     | 0.9120   | 0.1587
5142-33396-0050.wav            | 2.88     | 0.4682   | 0.1623
5142-33396-0001.wav            | 5.02     | 0.8683   | 0.1730
5142-33396-0031.wav            | 7.84     | 1.0958   | 0.1397
5142-33396-0038.wav            | 4.18     | 0.7202   | 0.1723
5142-33396-0056.wav            | 3.07     | 0.6261   | 0.2039
5142-33396-0039.wav            | 2.00     | 0.3513   | 0.1761
5142-33396-0032.wav            | 9.79     | 1.3731   | 0.1403
5142-33396-0009.wav            | 3.37     | 0.6008   | 0.1783
5142-33396-0036.wav            | 4.26     | 1.4588   | 0.3424
5142-33396-0007.wav            | 4.97     | 0.7341   | 0.1476
5142-33396-0005.wav            | 2.23     | 0.3679   | 0.1654
5142-33396-0002.wav            | 3.67     | 0.6602   | 0.1799
5142-33396-0044.wav            | 4.86     | 0.7322   | 0.1508
5142-33396-0004.wav            | 2.21     | 0.4814   | 0.2174
5142-33396-0037.wav            | 3.58     | 0.5835   | 0.1632
5142-33396-0061.wav            | 2.14     | 0.4705   | 0.2199
5142-33396-0065.wav            | 5.20     | 0.8810   | 0.1696
5142-33396-0051.wav            | 5.57     | 0.8783   | 0.1577
5142-33396-0035.wav            | 3.94     | 0.6622   | 0.1679
5142-33396-0008.wav            | 2.11     | 0.4606   | 0.2183
5142-33396-0063.wav            | 2.52     | 0.4757   | 0.1891
5142-33396-0060.wav            | 2.62     | 0.4947   | 0.1892
5142-33396-0048.wav            | 3.96     | 0.6156   | 0.1555
5142-33396-0041.wav            | 2.83     | 0.4826   | 0.1705
5142-33396-0049.wav            | 3.31     | 0.5570   | 0.1685
5142-33396-0027.wav            | 2.23     | 0.4797   | 0.2146
5142-33396-0058.wav            | 3.23     | 0.4914   | 0.1524
5142-33396-0017.wav            | 2.63     | 0.4977   | 0.1889
5142-33396-0067.wav            | 5.57     | 0.8593   | 0.1544
5142-33396-0045.wav            | 2.38     | 0.4719   | 0.1978
5142-33396-0013.wav            | 2.11     | 0.4743   | 0.2248
5142-33396-0010.wav            | 3.46     | 0.6023   | 0.1743
5142-33396-0053.wav            | 3.93     | 0.6198   | 0.1577
5142-33396-0012.wav            | 4.59     | 0.7238   | 0.1577
5142-33396-0057.wav            | 3.08     | 0.4817   | 0.1567
5142-33396-0000.wav            | 2.00     | 1.0472   | 0.5223
5142-33396-0018.wav            | 3.94     | 0.6000   | 0.1523
5142-33396-0064.wav            | 3.30     | 0.7881   | 0.2388
5142-33396-0024.wav            | 5.34     | 0.8861   | 0.1658
5142-33396-0059.wav            | 5.47     | 1.0527   | 0.1925
5142-33396-0043.wav            | 3.77     | 1.1020   | 0.2923
5142-33396-0030.wav            | 2.77     | 0.4711   | 0.1704
5142-33396-0062.wav            | 2.90     | 0.5488   | 0.1892
5142-33396-0015.wav            | 4.31     | 0.7127   | 0.1654
5142-33396-0021.wav            | 3.50     | 0.6880   | 0.1963
5142-33396-0029.wav            | 2.13     | 0.5230   | 0.2449
5142-33396-0055.wav            | 2.77     | 0.5438   | 0.1963
5142-33396-0016.wav            | 2.17     | 0.5236   | 0.2418
5142-33396-0034.wav            | 6.62     | 1.1280   | 0.1705
5142-33396-0025.wav            | 3.32     | 0.6787   | 0.2044
5142-33396-0052.wav            | 5.88     | 0.9870   | 0.1679
5142-33396-0026.wav            | 3.08     | 0.7581   | 0.2465
5142-33396-0068.wav            | 4.24     | 4.6779   | 1.1046
5142-33396-0011.wav            | 3.52     | 0.6029   | 0.1713
5142-33396-0019.wav            | 4.99     | 0.7588   | 0.1522
5142-33396-0022.wav            | 4.77     | 0.7339   | 0.1539
5142-33396-0028.wav            | 3.75     | 0.6034   | 0.1607
5142-33396-0014.wav            | 3.25     | 0.4643   | 0.1431
5142-33396-0023.wav            | 3.48     | 0.6061   | 0.1742
5142-33396-0046.wav            | 3.75     | 0.6285   | 0.1678
5142-33396-0042.wav            | 6.09     | 1.0045   | 0.1648
5142-33396-0006.wav            | 6.23     | 0.9826   | 0.1577
5142-33396-0033.wav            | 5.28     | 3.6338   | 0.6882
5142-33396-0040.wav            | 2.81     | 0.4799   | 0.1708
5142-33396-0066.wav            | 2.21     | 0.4719   | 0.2130
5142-33396-0047.wav            | 2.54     | 0.4739   | 0.1870
5142-33396-0003.wav            | 3.47     | 0.5840   | 0.1683
5142-33396-0020.wav            | 3.31     | 0.6249   | 0.1885
5142-36600-0001.wav            | 20.18    | 3.1530   | 0.1562
5142-36600-0000.wav            | 2.52     | 0.4545   | 0.1800
5142-36377-0020.wav            | 4.53     | 0.7408   | 0.1635
5142-36377-0018.wav            | 4.97     | 1.5432   | 0.3105
5142-36377-0024.wav            | 5.78     | 1.0866   | 0.1880
5142-36377-0010.wav            | 4.29     | 0.7175   | 0.1671
5142-36377-0001.wav            | 5.39     | 0.8791   | 0.1631
5142-36377-0021.wav            | 18.87    | 4.2609   | 0.2258
5142-36377-0005.wav            | 7.08     | 1.2037   | 0.1699
5142-36377-0000.wav            | 3.38     | 0.6151   | 0.1820
5142-36377-0009.wav            | 5.14     | 0.8963   | 0.1744
5142-36377-0004.wav            | 5.49     | 2.4786   | 0.4519
5142-36377-0016.wav            | 2.77     | 0.4917   | 0.1778
5142-36377-0012.wav            | 2.71     | 0.4666   | 0.1719
5142-36377-0025.wav            | 11.88    | 1.6817   | 0.1415
5142-36377-0011.wav            | 2.17     | 0.4661   | 0.2153
5142-36377-0015.wav            | 4.34     | 0.7245   | 0.1669
5142-36377-0019.wav            | 2.42     | 0.4972   | 0.2059
5142-36377-0002.wav            | 5.62     | 2.0534   | 0.3654
5142-36377-0003.wav            | 3.91     | 1.0920   | 0.2793
5142-36377-0013.wav            | 6.58     | 1.0031   | 0.1523
5142-36377-0022.wav            | 11.24    | 1.7413   | 0.1548
5142-36377-0023.wav            | 5.79     | 0.8784   | 0.1517
5142-36377-0008.wav            | 15.43    | 7.2489   | 0.4699
5142-36377-0014.wav            | 25.41    | 3.5860   | 0.1411
5142-36377-0006.wav            | 4.63     | 0.7468   | 0.1611
5142-36377-0017.wav            | 4.68     | 0.7497   | 0.1600
5142-36377-0007.wav            | 6.18     | 0.9869   | 0.1597
1284-134647-0005.wav           | 23.34    | 8.1796   | 0.3505
1284-134647-0002.wav           | 15.11    | 2.1051   | 0.1393
1284-134647-0007.wav           | 14.17    | 2.0233   | 0.1428
1284-134647-0004.wav           | 12.84    | 1.7690   | 0.1378
1284-134647-0000.wav           | 8.53     | 2.4837   | 0.2912
1284-134647-0006.wav           | 10.15    | 1.4909   | 0.1468
1284-134647-0003.wav           | 20.14    | 2.6744   | 0.1328
1284-134647-0001.wav           | 10.28    | 1.4657   | 0.1426
1284-1181-0018.wav             | 3.16     | 0.5789   | 0.1832
1284-1181-0017.wav             | 11.78    | 1.6407   | 0.1393
1284-1181-0009.wav             | 5.25     | 0.8528   | 0.1626
1284-1181-0004.wav             | 7.15     | 3.7664   | 0.5268
1284-1181-0003.wav             | 4.50     | 0.7370   | 0.1636
1284-1181-0015.wav             | 5.12     | 0.8554   | 0.1672
1284-1181-0000.wav             | 3.96     | 1.3200   | 0.3329
