nohup: ignoring input
-----------------------------------------------------------------
模式: 并行处理 (Threads=5)
正在加载模型 medium.en ...
模型加载完成。
-----------------------------------------------------------------
File ID                   | ProcTime(s)  | Audio(s)   | RTF     
2830-3980-0058            | 1.4298       | 2.69       | 0.5315  
2830-3980-0055            | 5.6324       | 7.33       | 0.7679  
2830-3980-0059            | 2.0868       | 1.82       | 1.1435  
2830-3980-0057            | 5.0437       | 8.07       | 0.6250  
2830-3980-0060            | 2.5888       | 2.67       | 0.9678  
2830-3980-0054            | 7.1026       | 10.09      | 0.7043  
2830-3980-0064            | 1.4185       | 2.88       | 0.4925  
2830-3980-0061            | 3.4227       | 7.12       | 0.4807  
2830-3980-0063            | 2.4466       | 5.42       | 0.4518  
2830-3980-0062            | 2.9436       | 5.44       | 0.5411  
2830-3980-0065            | 3.4863       | 6.51       | 0.5351  
2830-3980-0066            | 3.0420       | 6.08       | 0.4999  
2830-3980-0068            | 2.4905       | 5.00       | 0.4981  
2830-3980-0070            | 1.4581       | 3.73       | 0.3909  
2830-3980-0069            | 2.9653       | 5.56       | 0.5338  
2830-3980-0067            | 3.9574       | 8.13       | 0.4868  
2830-3980-0071            | 1.9389       | 3.96       | 0.4896  
2830-3980-0072            | 2.4223       | 4.86       | 0.4989  
2830-3980-0074            | 4.1326       | 5.70       | 0.7250  
2830-3980-0076            | 3.6340       | 4.81       | 0.7555  
2830-3980-0075            | 4.1315       | 5.79       | 0.7136  
2830-3979-0000            | 5.1567       | 6.12       | 0.8426  
2830-3979-0002            | 2.9621       | 4.32       | 0.6865  
2830-3979-0004            | 0.9484       | 1.95       | 0.4876  
2830-3979-0005            | 0.9804       | 2.10       | 0.4657  
2830-3979-0003            | 6.0587       | 8.09       | 0.7494  
2830-3979-0006            | 3.1249       | 4.55       | 0.6868  
2830-3980-0073            | 11.6358      | 16.56      | 0.7026  
2830-3979-0010            | 1.4913       | 3.36       | 0.4438  
2830-3979-0001            | 10.0012      | 16.13      | 0.6202  
2830-3979-0009            | 3.9443       | 8.35       | 0.4724  
2830-3979-0008            | 4.4495       | 9.44       | 0.4713  
2830-3979-0012            | 2.1084       | 3.62       | 0.5816  
2830-3979-0007            | 9.7311       | 14.68      | 0.6631  
2830-3979-0011            | 5.6221       | 9.45       | 0.5949  
61-70970-0000             | 4.1704       | 6.08       | 0.6865  
61-70970-0002             | 3.0449       | 4.17       | 0.7311  
61-70970-0001             | 4.1546       | 6.16       | 0.6750  
61-70970-0005             | 0.9483       | 2.02       | 0.4695  
61-70970-0006             | 0.9484       | 2.33       | 0.4062  
61-70970-0003             | 1.9297       | 3.83       | 0.5032  
61-70970-0008             | 0.9866       | 2.15       | 0.4589  
61-70970-0010             | 1.5091       | 3.04       | 0.4956  
61-70970-0007             | 2.4421       | 4.49       | 0.5445  
61-70970-0009             | 1.9723       | 3.40       | 0.5792  
61-70970-0012             | 1.4730       | 3.13       | 0.4699  
61-70970-0014             | 1.4829       | 3.40       | 0.4355  
61-70970-0004             | 5.3910       | 10.52      | 0.5127  
61-70970-0013             | 1.9552       | 4.35       | 0.4495  
61-70970-0011             | 2.9414       | 6.08       | 0.4842  
61-70970-0017             | 1.0474       | 2.55       | 0.4107  
61-70970-0019             | 2.0622       | 3.78       | 0.5456  
61-70970-0016             | 2.6102       | 4.37       | 0.5973  
61-70970-0018             | 2.6271       | 4.60       | 0.5711  
61-70970-0020             | 2.5457       | 5.03       | 0.5066  
61-70970-0015             | 4.6284       | 8.41       | 0.5500  
61-70970-0022             | 2.0153       | 3.97       | 0.5076  
61-70970-0023             | 1.9994       | 3.71       | 0.5396  
61-70970-0021             | 4.0512       | 5.41       | 0.7495  
61-70970-0024             | 4.5946       | 7.24       | 0.6351  
61-70970-0027             | 3.5477       | 5.08       | 0.6984  
61-70970-0026             | 4.0174       | 5.47       | 0.7338  
61-70970-0025             | 4.5156       | 7.43       | 0.6073  
61-70970-0030             | 1.4773       | 3.24       | 0.4559  
61-70970-0028             | 3.5291       | 6.55       | 0.5388  
61-70970-0032             | 1.4676       | 3.13       | 0.4681  
61-70970-0029             | 1.9597       | 4.03       | 0.4863  
61-70970-0031             | 2.4490       | 5.13       | 0.4769  
61-70970-0033             | 1.9502       | 3.42       | 0.5702  
61-70970-0034             | 2.5501       | 4.49       | 0.5686  
61-70970-0036             | 3.5406       | 6.79       | 0.5218  
61-70970-0037             | 3.0685       | 5.98       | 0.5131  
61-70970-0035             | 4.0573       | 7.41       | 0.5479  
61-70970-0040             | 3.0585       | 4.17       | 0.7343  
61-70970-0039             | 4.5463       | 6.67       | 0.6821  
61-70968-0001             | 3.0220       | 3.61       | 0.8371  
61-70968-0000             | 3.5335       | 4.91       | 0.7204  
61-70970-0038             | 6.1136       | 10.40      | 0.5878  
61-70968-0002             | 1.4656       | 2.97       | 0.4935  
61-70968-0003             | 2.0066       | 4.32       | 0.4650  
61-70968-0004             | 2.0427       | 3.88       | 0.5258  
61-70968-0006             | 1.5631       | 2.94       | 0.5326  
61-70968-0005             | 2.5613       | 5.07       | 0.5052  
61-70968-0007             | 2.0464       | 3.55       | 0.5764  
61-70968-0008             | 2.0255       | 3.54       | 0.5730  
61-70968-0009             | 2.0275       | 4.51       | 0.4496  
61-70968-0012             | 1.5196       | 2.61       | 0.5822  
61-70968-0011             | 3.0669       | 6.38       | 0.4811  
61-70968-0010             | 4.0482       | 8.29       | 0.4880  
61-70968-0013             | 2.5461       | 4.45       | 0.5722  
61-70968-0018             | 0.9953       | 2.40       | 0.4138  
61-70968-0014             | 3.5311       | 7.49       | 0.4718  
61-70968-0015             | 3.0922       | 5.38       | 0.5753  
61-70968-0016             | 2.0083       | 3.72       | 0.5399  
61-70968-0017             | 3.0989       | 5.11       | 0.6064  
61-70968-0021             | 2.0268       | 2.69       | 0.7535  
61-70968-0020             | 3.0724       | 5.11       | 0.6018  
61-70968-0019             | 3.5723       | 5.47       | 0.6525  
61-70968-0022             | 3.0181       | 4.67       | 0.6463  
61-70968-0023             | 2.4391       | 5.03       | 0.4854  
61-70968-0024             | 3.0275       | 6.03       | 0.5025  
61-70968-0025             | 2.5122       | 4.41       | 0.5697  
61-70968-0026             | 2.5126       | 4.92       | 0.5107  
61-70968-0027             | 3.4903       | 6.87       | 0.5081  
61-70968-0029             | 1.9303       | 3.50       | 0.5523  
61-70968-0028             | 2.9717       | 5.36       | 0.5549  
61-70968-0031             | 1.4475       | 2.92       | 0.4949  
61-70968-0030             | 4.0137       | 5.68       | 0.7060  
61-70968-0034             | 3.0788       | 4.23       | 0.7278  
61-70968-0032             | 3.5577       | 4.28       | 0.8312  
61-70968-0036             | 1.4701       | 2.93       | 0.5009  
61-70968-0033             | 4.0256       | 5.68       | 0.7081  
61-70968-0038             | 0.9660       | 2.05       | 0.4712  
61-70968-0037             | 1.9326       | 4.32       | 0.4479  
61-70968-0035             | 5.0207       | 7.95       | 0.6315  
61-70968-0039             | 1.9659       | 3.81       | 0.5167  
61-70968-0040             | 1.9713       | 3.95       | 0.4991  
61-70968-0042             | 1.5078       | 2.79       | 0.5414  
61-70968-0044             | 1.4740       | 2.77       | 0.5321  
61-70968-0045             | 1.4835       | 3.48       | 0.4269  
61-70968-0041             | 3.4256       | 6.83       | 0.5019  
61-70968-0046             | 1.9429       | 3.55       | 0.5473  
61-70968-0043             | 3.4238       | 6.74       | 0.5084  
61-70968-0048             | 1.4291       | 3.02       | 0.4732  
61-70968-0047             | 2.5994       | 4.78       | 0.5444  
61-70968-0051             | 1.6331       | 3.13       | 0.5209  
61-70968-0052             | 1.6394       | 2.65       | 0.6187  
61-70968-0050             | 3.1430       | 5.58       | 0.5633  
61-70968-0049             | 4.1414       | 8.25       | 0.5020  
61-70968-0053             | 2.0111       | 4.22       | 0.4766  
61-70968-0055             | 2.0558       | 3.96       | 0.5185  
61-70968-0058             | 1.0446       | 1.82       | 0.5740  
61-70968-0059             | 1.1092       | 2.17       | 0.5112  
61-70968-0056             | 2.1097       | 3.56       | 0.5918  
61-70968-0054             | 4.1406       | 7.86       | 0.5268  
61-70968-0057             | 2.6023       | 5.07       | 0.5138  
61-70968-0060             | 2.0313       | 3.73       | 0.5439  
61-70968-0062             | 1.4536       | 2.56       | 0.5689  
61-70968-0061             | 3.0331       | 5.53       | 0.5485  
1221-135767-0001          | 6.4318       | 13.43      | 0.4789  
1221-135767-0002          | 7.8329       | 16.12      | 0.4859  
1221-135767-0005          | 3.7909       | 5.87       | 0.6464  
1221-135767-0003          | 9.7399       | 18.63      | 0.5228  
1221-135767-0008          | 1.4112       | 3.10       | 0.4560  
1221-135767-0004          | 10.0345      | 19.09      | 0.5256  
1221-135767-0000          | 13.0349      | 24.85      | 0.5245  
1221-135767-0010          | 3.8048       | 8.20       | 0.4640  
1221-135767-0007          | 6.1335       | 12.77      | 0.4803  
1221-135767-0009          | 7.8130       | 13.34      | 0.5857  
1221-135767-0006          | 12.1117      | 20.56      | 0.5891  
1221-135767-0015          | 1.4298       | 2.85       | 0.5017  
1221-135767-0011          | 9.6184       | 16.51      | 0.5826  
1221-135767-0014          | 4.6550       | 7.07       | 0.6584  
1221-135767-0013          | 8.6624       | 11.98      | 0.7228  
1221-135767-0012          | 9.6066       | 13.88      | 0.6919  
1221-135767-0019          | 2.5023       | 3.78       | 0.6620  
1221-135767-0020          | 2.4577       | 3.35       | 0.7347  
1221-135767-0018          | 6.3416       | 11.16      | 0.5682  
1221-135767-0016          | 9.6493       | 15.26      | 0.6325  
1221-135767-0017          | 9.8162       | 16.72      | 0.5871  
1221-135767-0021          | 6.3879       | 12.72      | 0.5022  
1221-135767-0024          | 2.4304       | 5.85       | 0.4155  
1221-135767-0022          | 6.9191       | 14.39      | 0.4807  
1221-135766-0002          | 2.3873       | 4.83       | 0.4948  
1221-135766-0000          | 5.7446       | 12.44      | 0.4620  
1221-135767-0023          | 7.8298       | 16.27      | 0.4812  
1221-135766-0004          | 3.3749       | 7.44       | 0.4536  
1221-135766-0003          | 6.6739       | 13.72      | 0.4864  
1221-135766-0001          | 8.1193       | 16.71      | 0.4857  
1221-135766-0006          | 5.1984       | 11.41      | 0.4554  
1221-135766-0007          | 4.2515       | 8.79       | 0.4834  
1221-135766-0005          | 8.1182       | 16.64      | 0.4877  
1221-135766-0009          | 4.8114       | 10.19      | 0.4722  
1221-135766-0008          | 5.2815       | 10.78      | 0.4899  
1221-135766-0013          | 1.9053       | 3.65       | 0.5227  
1221-135766-0014          | 2.3910       | 4.75       | 0.5034  
1221-135766-0015          | 1.4174       | 2.63       | 0.5390  
1221-135766-0010          | 7.1719       | 15.05      | 0.4765  
908-157963-0001           | 1.4067       | 2.88       | 0.4876  
908-157963-0002           | 1.4171       | 2.75       | 0.5144  
908-157963-0003           | 1.4147       | 3.08       | 0.4593  
1221-135766-0012          | 7.5633       | 16.22      | 0.4663  
1221-135766-0011          | 9.9460       | 21.34      | 0.4660  
908-157963-0000           | 5.5811       | 12.62      | 0.4422  
908-157963-0005           | 3.2227       | 7.04       | 0.4581  
908-157963-0006           | 3.7174       | 8.11       | 0.4584  
908-157963-0009           | 1.8519       | 4.06       | 0.4561  
908-157963-0004           | 6.4633       | 13.99      | 0.4620  
908-157963-0010           | 2.7616       | 6.28       | 0.4397  
908-157963-0013           | 1.8508       | 4.32       | 0.4289  
908-157963-0012           | 4.1856       | 10.09      | 0.4148  
908-157963-0011           | 5.0965       | 10.39      | 0.4903  
908-157963-0014           | 1.8651       | 4.52       | 0.4126  
908-157963-0008           | 9.2700       | 19.95      | 0.4647  
908-157963-0016           | 2.3181       | 5.11       | 0.4541  
908-157963-0018           | 1.8590       | 4.25       | 0.4369  
908-157963-0017           | 2.4428       | 4.95       | 0.4935  
908-157963-0007           | 15.3793      | 32.77      | 0.4693  
908-157963-0015           | 6.5762       | 14.46      | 0.4546  
908-157963-0020           | 4.7888       | 9.80       | 0.4887  
908-157963-0021           | 4.6560       | 10.24      | 0.4547  
908-157963-0022           | 1.9391       | 4.61       | 0.4206  
908-157963-0024           | 1.8731       | 3.44       | 0.5445  
908-157963-0023           | 4.2834       | 9.62       | 0.4450  
908-157963-0026           | 3.8242       | 8.10       | 0.4721  
908-157963-0027           | 2.4295       | 5.22       | 0.4650  
908-157963-0025           | 4.3141       | 9.27       | 0.4656  
908-157963-0019           | 10.0420      | 21.44      | 0.4684  
908-157963-0028           | 3.3060       | 4.96       | 0.6672  
908-31957-0000            | 1.8314       | 2.12       | 0.8618  
908-157963-0029           | 2.8514       | 3.63       | 0.7855  
908-157963-0030           | 4.4100       | 4.52       | 0.9757  
908-31957-0002            | 3.5032       | 4.79       | 0.7314  
908-31957-0005            | 1.8922       | 4.49       | 0.4214  
908-31957-0003            | 4.4689       | 6.57       | 0.6807  
908-31957-0001            | 7.2511       | 11.31      | 0.6408  
908-31957-0006            | 2.8572       | 5.89       | 0.4851  
908-31957-0007            | 2.8292       | 5.80       | 0.4878  
908-31957-0010            | 0.9494       | 2.51       | 0.3782  
908-31957-0011            | 1.0285       | 2.33       | 0.4405  
908-31957-0004            | 8.3121       | 14.76      | 0.5633  
908-31957-0008            | 4.8513       | 10.01      | 0.4849  
908-31957-0009            | 3.8880       | 7.71       | 0.5046  
908-31957-0012            | 3.8129       | 7.62       | 0.5007  
908-31957-0013            | 3.2629       | 6.18       | 0.5280  
908-31957-0016            | 3.1770       | 6.48       | 0.4903  
908-31957-0014            | 3.6391       | 7.56       | 0.4814  
908-31957-0018            | 1.8421       | 3.92       | 0.4705  
908-31957-0017            | 3.7448       | 7.79       | 0.4804  
908-31957-0020            | 2.8163       | 5.89       | 0.4778  
908-31957-0019            | 4.1809       | 9.54       | 0.4382  
908-31957-0021            | 4.6691       | 10.90      | 0.4282  
908-31957-0015            | 9.2384       | 21.46      | 0.4304  
908-31957-0023            | 3.7163       | 8.52       | 0.4364  
908-31957-0024            | 3.3230       | 7.54       | 0.4407  
5142-36586-0001           | 0.9752       | 2.21       | 0.4403  
5142-36586-0000           | 1.9091       | 3.65       | 0.5230  
908-31957-0022            | 6.5554       | 14.10      | 0.4649  
5142-36586-0002           | 1.4210       | 2.33       | 0.6086  
5142-33396-0000           | 0.9734       | 2.00       | 0.4855  
5142-36586-0004           | 1.9201       | 3.56       | 0.5386  
5142-36586-0003           | 2.3814       | 5.05       | 0.4711  
5142-33396-0004           | 0.9920       | 2.21       | 0.4479  
5142-33396-0003           | 1.4726       | 3.47       | 0.4244  
5142-33396-0001           | 2.4375       | 5.02       | 0.4856  
5142-33396-0002           | 1.9435       | 3.67       | 0.5296  
5142-33396-0005           | 0.9970       | 2.23       | 0.4481  
908-31957-0025            | 7.2225       | 20.56      | 0.3513  
5142-33396-0008           | 0.9848       | 2.11       | 0.4667  
5142-33396-0009           | 1.5153       | 3.37       | 0.4496  
5142-33396-0007           | 2.5206       | 4.97       | 0.5066  
5142-33396-0010           | 1.5521       | 3.46       | 0.4492  
5142-33396-0006           | 3.0234       | 6.23       | 0.4853  
5142-33396-0011           | 2.0443       | 3.52       | 0.5808  
5142-33396-0013           | 0.9982       | 2.11       | 0.4731  
5142-33396-0016           | 1.0075       | 2.17       | 0.4654  
5142-33396-0012           | 2.4904       | 4.59       | 0.5426  
5142-33396-0014           | 1.9697       | 3.25       | 0.6070  
5142-33396-0015           | 1.9712       | 4.31       | 0.4574  
5142-33396-0017           | 1.4751       | 2.63       | 0.5598  
5142-33396-0020           | 1.4632       | 3.31       | 0.4414  
5142-33396-0018           | 1.9310       | 3.94       | 0.4901  
5142-33396-0021           | 1.9722       | 3.50       | 0.5627  
5142-33396-0019           | 2.4485       | 4.99       | 0.4912  
5142-33396-0022           | 2.4877       | 4.77       | 0.5215  
5142-33396-0023           | 2.1205       | 3.48       | 0.6093  
5142-33396-0027           | 1.0872       | 2.23       | 0.4864  
5142-33396-0026           | 1.5974       | 3.08       | 0.5195  
5142-33396-0024           | 2.6044       | 5.34       | 0.4873  
5142-33396-0025           | 2.0765       | 3.32       | 0.6254  
5142-33396-0029           | 0.9771       | 2.13       | 0.4576  
5142-33396-0030           | 1.4800       | 2.77       | 0.5353  
5142-33396-0028           | 1.9421       | 3.75       | 0.5172  
5142-33396-0033           | 2.4793       | 5.28       | 0.4696  
5142-33396-0035           | 1.9913       | 3.94       | 0.5048  
5142-33396-0031           | 3.9305       | 7.84       | 0.5010  
5142-33396-0034           | 3.4894       | 6.62       | 0.5275  
5142-33396-0032           | 4.9654       | 9.79       | 0.5075  
5142-33396-0036           | 1.9929       | 4.26       | 0.4678  
5142-33396-0037           | 1.9838       | 3.58       | 0.5549  
5142-33396-0039           | 0.9715       | 2.00       | 0.4870  
5142-33396-0038           | 2.0001       | 4.18       | 0.4785  
5142-33396-0040           | 1.4937       | 2.81       | 0.5316  
5142-33396-0041           | 1.4831       | 2.83       | 0.5241  
5142-33396-0045           | 0.9833       | 2.38       | 0.4123  
5142-33396-0043           | 1.9752       | 3.77       | 0.5239  
5142-33396-0042           | 2.9660       | 6.09       | 0.4866  
5142-33396-0044           | 2.4697       | 4.86       | 0.5087  
5142-33396-0046           | 1.9592       | 3.75       | 0.5231  
5142-33396-0047           | 1.4719       | 2.54       | 0.5806  
5142-33396-0048           | 2.0218       | 3.96       | 0.5105  
5142-33396-0049           | 1.5419       | 3.31       | 0.4665  
5142-33396-0050           | 1.5373       | 2.88       | 0.5329  
5142-33396-0055           | 1.5087       | 2.77       | 0.5446  
5142-33396-0051           | 3.0366       | 5.57       | 0.5452  
5142-33396-0053           | 2.0008       | 3.93       | 0.5091  
5142-33396-0052           | 3.0297       | 5.88       | 0.5153  
5142-33396-0054           | 3.1571       | 5.75       | 0.5495  
5142-33396-0056           | 1.6490       | 3.07       | 0.5371  
5142-33396-0057           | 1.6568       | 3.08       | 0.5388  
5142-33396-0058           | 1.6706       | 3.23       | 0.5180  
5142-33396-0061           | 1.0465       | 2.14       | 0.4890  
5142-33396-0060           | 1.5298       | 2.62       | 0.5850  
5142-33396-0059           | 2.6999       | 5.47       | 0.4936  
5142-33396-0062           | 1.5485       | 2.90       | 0.5340  
5142-33396-0063           | 1.5261       | 2.52       | 0.6068  
5142-33396-0064           | 1.4900       | 3.30       | 0.4515  
5142-33396-0066           | 0.9991       | 2.21       | 0.4510  
5142-33396-0065           | 2.5715       | 5.20       | 0.4950  
5142-36600-0000           | 1.5569       | 2.52       | 0.6166  
5142-33396-0068           | 2.5609       | 4.24       | 0.6047  
5142-33396-0067           | 3.0401       | 5.57       | 0.5463  
5142-36377-0000           | 1.5122       | 3.38       | 0.4474  
5142-36377-0003           | 2.0782       | 3.91       | 0.5315  
5142-36377-0001           | 3.0406       | 5.39       | 0.5641  
5142-36377-0002           | 3.0270       | 5.62       | 0.5386  
5142-36377-0004           | 4.0637       | 5.49       | 0.7409  
5142-36377-0006           | 4.5955       | 4.63       | 0.9915  
5142-36377-0005           | 5.5768       | 7.08       | 0.7871  
5142-36377-0007           | 5.1158       | 6.18       | 0.8278  
5142-36377-0011           | 0.9890       | 2.17       | 0.4568  
5142-36377-0009           | 2.5224       | 5.14       | 0.4907  
5142-36377-0010           | 2.0074       | 4.29       | 0.4674  
5142-36600-0001           | 12.2105      | 20.18      | 0.6049  
5142-36377-0012           | 1.4992       | 2.71       | 0.5522  
5142-36377-0016           | 2.5409       | 2.77       | 0.9190  
5142-36377-0015           | 3.5062       | 4.34       | 0.8079  
5142-36377-0013           | 4.4954       | 6.58       | 0.6827  
5142-36377-0008           | 10.0634      | 15.43      | 0.6524  
5142-36377-0019           | 0.9963       | 2.42       | 0.4125  
5142-36377-0017           | 2.4712       | 4.68       | 0.5275  
5142-36377-0018           | 2.4692       | 4.97       | 0.4968  
5142-36377-0020           | 2.4726       | 4.53       | 0.5458  
5142-36377-0023           | 2.9702       | 5.79       | 0.5130  
5142-36377-0024           | 3.0240       | 5.78       | 0.5232  
5142-36377-0022           | 5.4937       | 11.24      | 0.4885  
5142-36377-0014           | 13.9903      | 25.41      | 0.5505  
1284-134647-0000          | 3.9863       | 8.53       | 0.4673  
5142-36377-0021           | 9.4793       | 18.87      | 0.5023  
5142-36377-0025           | 6.0689       | 11.88      | 0.5106  
1284-134647-0001          | 4.9822       | 10.28      | 0.4849  
1284-134647-0006          | 7.5737       | 10.15      | 0.7458  
1284-134647-0004          | 9.0555       | 12.84      | 0.7055  
1284-134647-0002          | 10.0413      | 15.11      | 0.6645  
1284-1181-0000            | 1.9046       | 3.96       | 0.4804  
1284-134647-0003          | 12.3806      | 20.14      | 0.6146  
1284-1181-0002            | 1.9356       | 3.83       | 0.5047  
1284-134647-0005          | 13.8513      | 23.34      | 0.5936  
1284-1181-0001            | 5.3192       | 11.43      | 0.4654  
1284-1181-0003            | 2.4619       | 4.50       | 0.5465  
1284-134647-0007          | 6.7696       | 14.17      | 0.4777  
1284-1181-0004            | 4.2365       | 7.15       | 0.5925  
1284-1181-0005            | 2.7448       | 3.85       | 0.7120  
1284-1181-0007            | 2.7713       | 4.04       | 0.6860  
1284-1181-0008            | 3.7669       | 6.08       | 0.6196  
1284-1181-0009            | 2.4750       | 5.25       | 0.4719  
1284-1181-0010            | 3.4473       | 6.43       | 0.5357  
1284-1181-0006            | 6.7113       | 11.40      | 0.5885  
1284-1181-0011            | 3.9447       | 7.75       | 0.5090  
1284-1181-0012            | 3.9491       | 8.51       | 0.4641  
1284-1181-0015            | 2.4484       | 5.12       | 0.4787  
1284-1181-0014            | 3.9501       | 7.92       | 0.4988  
1284-1181-0018            | 1.4744       | 3.16       | 0.4666  
1284-1181-0016            | 4.4566       | 9.52       | 0.4684  
1284-1181-0013            | 6.4008       | 12.66      | 0.5056  
1284-1181-0019            | 1.4780       | 3.20       | 0.4619  
1284-1181-0021            | 1.4782       | 2.70       | 0.5475  
1284-1181-0020            | 3.4760       | 6.73       | 0.5165  
1284-1181-0017            | 5.9038       | 11.78      | 0.5014  
1284-1180-0000            | 3.9387       | 8.12       | 0.4851  
1284-1180-0001            | 3.9286       | 7.75       | 0.5066  
1284-1180-0003            | 2.4488       | 4.83       | 0.5065  
1284-1180-0004            | 1.9757       | 4.29       | 0.4611  
1284-1180-0002            | 3.9180       | 7.68       | 0.5102  
1284-1180-0005            | 3.4982       | 6.55       | 0.5341  
1284-1180-0006            | 3.4986       | 6.87       | 0.5096  
1284-1180-0007            | 2.9850       | 6.26       | 0.4765  
1284-1180-0009            | 2.9960       | 6.29       | 0.4767  
1284-1180-0011            | 1.9875       | 4.28       | 0.4649  
1284-1180-0013            | 2.0118       | 3.71       | 0.5430  
1284-1180-0012            | 2.4929       | 4.88       | 0.5108  
1284-1180-0008            | 5.4644       | 10.49      | 0.5209  
1284-1180-0014            | 1.9406       | 3.67       | 0.5295  
1284-1180-0016            | 0.9430       | 2.13       | 0.4427  
1284-1180-0010            | 4.4582       | 8.63       | 0.5163  
1284-1180-0015            | 4.0344       | 5.83       | 0.6914  
1284-1180-0020            | 4.0075       | 5.87       | 0.6827  
1284-1180-0017            | 6.4617       | 10.68      | 0.6050  
1284-1180-0022            | 1.4432       | 2.88       | 0.5002  
1284-1180-0018            | 6.9687       | 12.01      | 0.5805  
1284-1180-0021            | 4.8360       | 9.84       | 0.4915  
1284-1180-0024            | 2.4466       | 5.26       | 0.4651  
1284-1180-0019            | 8.4465       | 15.03      | 0.5622  
1284-1180-0023            | 2.9279       | 5.61       | 0.5219  
1284-1180-0027            | 1.5079       | 3.27       | 0.4611  
1284-1180-0029            | 2.4697       | 5.33       | 0.4629  
1284-1180-0025            | 4.4259       | 8.71       | 0.5084  
1284-1180-0028            | 2.9481       | 6.04       | 0.4877  
1284-1180-0026            | 3.9470       | 8.29       | 0.4761  
1284-1180-0031            | 2.4140       | 4.83       | 0.5003  
1284-1180-0032            | 2.8920       | 5.78       | 0.5003  
6829-68771-0003           | 1.9675       | 4.01       | 0.4900  
6829-68771-0001           | 4.8565       | 10.36      | 0.4690  
1284-1180-0030            | 7.8103       | 16.22      | 0.4815  
6829-68771-0000           | 6.3513       | 13.31      | 0.4770  
6829-68771-0002           | 4.4598       | 8.94       | 0.4989  
6829-68771-0005           | 2.9830       | 6.17       | 0.4839  
6829-68771-0004           | 3.9164       | 8.44       | 0.4640  
6829-68771-0006           | 2.8895       | 5.92       | 0.4881  
6829-68771-0008           | 3.3405       | 7.18       | 0.4653  
6829-68771-0011           | 2.4277       | 5.62       | 0.4316  
6829-68771-0010           | 4.8292       | 9.82       | 0.4918  
6829-68771-0007           | 7.7489       | 16.29      | 0.4758  
6829-68771-0009           | 6.2510       | 13.12      | 0.4766  
6829-68771-0013           | 3.3719       | 7.19       | 0.4690  
6829-68771-0014           | 2.4324       | 4.77       | 0.5099  
6829-68771-0015           | 1.9574       | 4.53       | 0.4326  
6829-68771-0012           | 6.3202       | 12.47      | 0.5068  
6829-68771-0017           | 1.4681       | 2.39       | 0.6143  
6829-68771-0016           | 3.4299       | 6.99       | 0.4907  
6829-68771-0021           | 1.4832       | 2.61       | 0.5683  
6829-68771-0020           | 1.9739       | 4.62       | 0.4277  
6829-68771-0022           | 1.9420       | 3.80       | 0.5110  
6829-68771-0018           | 3.8974       | 8.45       | 0.4615  
6829-68771-0019           | 3.8739       | 7.42       | 0.5221  
6829-68771-0023           | 3.4725       | 5.42       | 0.6401  
6829-68771-0026           | 2.0279       | 2.12       | 0.9543  
6829-68771-0024           | 3.9655       | 6.25       | 0.6350  
6829-68771-0028           | 2.9590       | 3.56       | 0.8323  
6829-68771-0027           | 4.5034       | 5.32       | 0.8465  
6829-68771-0025           | 7.0145       | 7.83       | 0.8959  
6829-68771-0031           | 2.5152       | 2.52       | 1.0001  
6829-68771-0030           | 5.0034       | 6.22       | 0.8038  
6829-68771-0034           | 1.4906       | 2.48       | 0.6023  
6829-68771-0029           | 6.4774       | 8.95       | 0.7241  
6829-68771-0032           | 4.5081       | 6.55       | 0.6877  
6829-68771-0035           | 1.9519       | 4.39       | 0.4446  
6829-68771-0033           | 2.9353       | 5.45       | 0.5386  
6829-68769-0002           | 1.6490       | 3.08       | 0.5363  
6829-68771-0036           | 2.6339       | 5.20       | 0.5065  
6829-68769-0003           | 2.1401       | 4.21       | 0.5077  
6829-68769-0001           | 5.7444       | 9.31       | 0.6167  
6829-68769-0004           | 4.6303       | 7.14       | 0.6480  
6829-68769-0005           | 4.6150       | 6.72       | 0.6868  
6829-68769-0000           | 7.2452       | 11.70      | 0.6195  
6829-68769-0006           | 4.6199       | 7.20       | 0.6421  
6829-68769-0007           | 1.9842       | 3.87       | 0.5134  
6829-68769-0010           | 1.4867       | 3.14       | 0.4735  
6829-68769-0008           | 2.4296       | 4.74       | 0.5126  
6829-68769-0009           | 2.5745       | 4.22       | 0.6101  
6829-68769-0013           | 1.5577       | 2.73       | 0.5716  
6829-68769-0011           | 2.5519       | 4.68       | 0.5447  
6829-68769-0012           | 2.6146       | 4.29       | 0.6087  
6829-68769-0014           | 2.1508       | 3.65       | 0.5884  
6829-68769-0016           | 2.0859       | 4.12       | 0.5063  
6829-68769-0017           | 2.0946       | 3.54       | 0.5909  
6829-68769-0019           | 1.4932       | 2.67       | 0.5603  
6829-68769-0015           | 3.5024       | 6.53       | 0.5368  
6829-68769-0018           | 3.4707       | 7.11       | 0.4881  
6829-68769-0020           | 2.4258       | 5.12       | 0.4733  
6829-68769-0022           | 1.9641       | 4.12       | 0.4773  
6829-68769-0023           | 2.4492       | 4.89       | 0.5009  
6829-68769-0021           | 3.9044       | 7.89       | 0.4945  
6829-68769-0024           | 2.4552       | 4.95       | 0.4965  
6829-68769-0027           | 1.4769       | 3.06       | 0.4819  
6829-68769-0026           | 2.4422       | 4.64       | 0.5263  
6829-68769-0025           | 2.9323       | 5.74       | 0.5113  
6829-68769-0029           | 0.9708       | 2.04       | 0.4759  
