nohup: ignoring input
----------------------------------------------------------------------
Sherpa-onnx 并行 TTFT 测试
并发数 (Threads): 49
计算公式: TTFT = (Chunks * 0.1s) + Parse_Time
模型加载完成。
----------------------------------------------------------------------
正在扫描文件列表: /opt/Audio_Datasets/LibriSpeech_WAV/test-clean ...
共找到 2620 个音频文件。开始并行处理...
文件名                                      | 分片数    | 计算耗时(s)      | TTFT(s)   
2300-131720-0022.wav                     | 8      | 0.4655       | 1.2655    
2300-131720-0029.wav                     | 8      | 0.5313       | 1.3313    
2300-131720-0028.wav                     | 11     | 0.5032       | 1.6032    
2300-131720-0009.wav                     | 8      | 0.5885       | 1.3885    
1320-122612-0003.wav                     | 8      | 0.3399       | 1.1399    
2300-131720-0033.wav                     | 11     | 0.3204       | 1.4204    
2300-131720-0039.wav                     | 11     | 0.3624       | 1.4624    
1320-122612-0015.wav                     | 8      | 0.3207       | 1.1207    
2300-131720-0007.wav                     | 14     | 0.5826       | 1.9826    
2300-131720-0005.wav                     | 11     | 0.6334       | 1.7334    
2300-131720-0026.wav                     | 11     | 0.4658       | 1.5658    
1320-122612-0001.wav                     | 8      | 0.6010       | 1.4010    
1320-122612-0008.wav                     | 8      | 0.6527       | 1.4527    
2300-131720-0008.wav                     | 11     | 0.4341       | 1.5341    
2300-131720-0012.wav                     | 11     | 0.2409       | 1.3409    
1320-122612-0004.wav                     | 11     | 0.2799       | 1.3799    
1320-122612-0013.wav                     | 8      | 0.3601       | 1.1601    
1320-122612-0005.wav                     | 8      | 0.2452       | 1.0452    
1320-122617-0009.wav                     | 8      | 0.2813       | 1.0813    
2300-131720-0006.wav                     | 11     | 0.6924       | 1.7924    
2300-131720-0019.wav                     | 11     | 0.2754       | 1.3754    
1320-122617-0031.wav                     | 8      | 0.5452       | 1.3452    
1320-122617-0038.wav                     | 8      | 0.6630       | 1.4630    
1320-122612-0012.wav                     | 11     | 0.4025       | 1.5025    
1320-122617-0024.wav                     | 8      | 0.5118       | 1.3118    
1320-122617-0014.wav                     | 8      | 0.1938       | 0.9938    
1320-122612-0014.wav                     | 11     | 0.3799       | 1.4799    
1320-122617-0013.wav                     | 8      | 0.3614       | 1.1614    
1320-122617-0018.wav                     | 8      | 0.6265       | 1.4265    
1320-122617-0015.wav                     | 8      | 0.4684       | 1.2684    
1320-122617-0033.wav                     | 11     | 0.3016       | 1.4016    
2300-131720-0001.wav                     | 11     | 0.7686       | 1.8686    
1320-122617-0010.wav                     | 11     | 0.1237       | 1.2237    
2300-131720-0031.wav                     | 14     | 0.4365       | 1.8365    
2300-131720-0032.wav                     | 14     | 0.6588       | 2.0588    
1320-122612-0016.wav                     | 11     | 0.2161       | 1.3161    
1320-122617-0029.wav                     | 8      | 0.3154       | 1.1154    
2300-131720-0025.wav                     | 11     | 0.8092       | 1.9092    
2300-131720-0035.wav                     | 11     | 0.4762       | 1.5762    
1320-122617-0021.wav                     | 8      | 0.4040       | 1.2040    
1320-122617-0040.wav                     | 11     | 0.4971       | 1.5971    
1320-122612-0000.wav                     | 11     | 0.5606       | 1.6606    
1320-122612-0002.wav                     | 11     | 0.3382       | 1.4382    
1320-122617-0022.wav                     | 8      | 0.3406       | 1.1406    
1320-122612-0007.wav                     | 11     | 0.4469       | 1.5469    
1320-122617-0037.wav                     | 11     | 0.3178       | 1.4178    
1320-122617-0039.wav                     | 8      | 0.5759       | 1.3759    
1320-122617-0017.wav                     | 11     | 0.3629       | 1.4629    
1320-122617-0026.wav                     | 11     | 0.2429       | 1.3429    
1320-122617-0020.wav                     | 11     | 0.2819       | 1.3819    
1320-122617-0025.wav                     | 11     | 0.3060       | 1.4060    
1320-122617-0005.wav                     | 11     | 0.2762       | 1.3762    
1320-122617-0000.wav                     | 11     | 0.3640       | 1.4640    
1320-122617-0002.wav                     | 11     | 0.3635       | 1.4635    
1320-122617-0016.wav                     | 11     | 0.5501       | 1.6501    
1320-122612-0009.wav                     | 14     | 0.4684       | 1.8684    
1320-122612-0010.wav                     | 14     | 0.4643       | 1.8643    
1320-122617-0036.wav                     | 11     | 0.5382       | 1.6382    
1320-122617-0030.wav                     | 11     | 0.6881       | 1.7881    
1320-122617-0008.wav                     | 11     | 0.3742       | 1.4742    
1320-122617-0035.wav                     | 11     | 0.3633       | 1.4633    
1320-122617-0019.wav                     | 11     | 0.6371       | 1.7371    
1320-122617-0004.wav                     | 11     | 0.2854       | 1.3854    
1320-122617-0011.wav                     | 11     | 0.3928       | 1.4928    
1320-122617-0041.wav                     | 11     | 0.5360       | 1.6360    
1320-122617-0027.wav                     | 11     | 0.3854       | 1.4854    
1320-122617-0001.wav                     | 11     | 0.5758       | 1.6758    
3729-6852-0008.wav                       | 11     | 0.2391       | 1.3391    
3729-6852-0044.wav                       | 8      | 0.3771       | 1.1771    
1320-122617-0034.wav                     | 11     | 0.6906       | 1.7906    
3729-6852-0017.wav                       | 11     | 0.1593       | 1.2593    
3729-6852-0007.wav                       | 11     | 0.4598       | 1.5598    
1320-122617-0012.wav                     | 11     | 0.3485       | 1.4485    
3729-6852-0035.wav                       | 11     | 0.4514       | 1.5514    
1320-122617-0032.wav                     | 11     | 0.3873       | 1.4873    
1320-122617-0023.wav                     | 11     | 0.3752       | 1.4752    
3729-6852-0041.wav                       | 11     | 0.4378       | 1.5378    
3729-6852-0039.wav                       | 11     | 0.4819       | 1.5819    
3729-6852-0042.wav                       | 8      | 0.3639       | 1.1639    
3729-6852-0003.wav                       | 11     | 0.1158       | 1.2158    
1320-122617-0007.wav                     | 11     | 0.8666       | 1.9666    
3729-6852-0032.wav                       | 14     | 0.1698       | 1.5698    
1320-122617-0028.wav                     | 11     | 0.3764       | 1.4764    
1320-122617-0003.wav                     | 11     | 0.6749       | 1.7749    
3729-6852-0018.wav                       | 11     | 0.1906       | 1.2906    
3729-6852-0033.wav                       | 8      | 0.4914       | 1.2914    
3729-6852-0009.wav                       | 11     | 0.2042       | 1.3042    
3729-6852-0022.wav                       | 11     | 0.4359       | 1.5359    
1320-122617-0006.wav                     | 11     | 0.6742       | 1.7742    
3729-6852-0036.wav                       | 8      | 0.2517       | 1.0517    
3729-6852-0021.wav                       | 11     | 0.3977       | 1.4977    
3729-6852-0000.wav                       | 11     | 0.2027       | 1.3027    
3729-6852-0025.wav                       | 11     | 0.5430       | 1.6430    
3729-6852-0037.wav                       | 8      | 0.4920       | 1.2920    
3729-6852-0011.wav                       | 8      | 0.3677       | 1.1677    
3729-6852-0005.wav                       | 11     | 0.4880       | 1.5880    
3729-6852-0010.wav                       | 11     | 0.4667       | 1.5667    
3729-6852-0002.wav                       | 11     | 0.2689       | 1.3689    
3729-6852-0034.wav                       | 11     | 0.5199       | 1.6199    
3729-6852-0029.wav                       | 11     | 0.3264       | 1.4264    
3729-6852-0026.wav                       | 11     | 0.5979       | 1.6979    
3729-6852-0013.wav                       | 14     | 0.3395       | 1.7395    
3729-6852-0016.wav                       | 11     | 0.2715       | 1.3715    
3729-6852-0028.wav                       | 11     | 0.3971       | 1.4971    
3729-6852-0046.wav                       | 11     | 0.4340       | 1.5340    
3729-6852-0006.wav                       | 11     | 0.2631       | 1.3631    
3729-6852-0038.wav                       | 14     | 0.3565       | 1.7565    
3729-6852-0020.wav                       | 11     | 0.3551       | 1.4551    
3729-6852-0004.wav                       | 11     | 0.3817       | 1.4817    
3729-6852-0023.wav                       | 11     | 0.2282       | 1.3282    
3729-6852-0043.wav                       | 14     | 0.3588       | 1.7588    
3729-6852-0045.wav                       | 11     | 0.4209       | 1.5209    
3729-6852-0031.wav                       | 11     | 0.3349       | 1.4349    
1188-133604-0042.wav                     | 11     | 0.4673       | 1.5673    
3729-6852-0019.wav                       | 11     | 0.4136       | 1.5136    
1188-133604-0041.wav                     | 11     | 0.1820       | 1.2820    
1188-133604-0010.wav                     | 11     | 0.4436       | 1.5436    
1188-133604-0039.wav                     | 8      | 0.3848       | 1.1848    
1188-133604-0037.wav                     | 11     | 0.3279       | 1.4279    
1188-133604-0019.wav                     | 8      | 0.3945       | 1.1945    
3729-6852-0014.wav                       | 14     | 0.4497       | 1.8497    
3729-6852-0015.wav                       | 14     | 0.4386       | 1.8386    
1188-133604-0000.wav                     | 11     | 0.3594       | 1.4594    
3729-6852-0040.wav                       | 14     | 0.4805       | 1.8805    
1188-133604-0021.wav                     | 11     | 0.3734       | 1.4734    
3729-6852-0027.wav                       | 11     | 0.5758       | 1.6758    
3729-6852-0001.wav                       | 14     | 0.5758       | 1.9758    
1188-133604-0026.wav                     | 11     | 0.3237       | 1.4237    
1188-133604-0014.wav                     | 11     | 0.3608       | 1.4608    
1188-133604-0032.wav                     | 8      | 0.3082       | 1.1082    
1188-133604-0009.wav                     | 11     | 0.3712       | 1.4712    
1188-133604-0033.wav                     | 11     | 0.3778       | 1.4778    
3729-6852-0024.wav                       | 11     | 0.6651       | 1.7651    
1188-133604-0028.wav                     | 11     | 0.3108       | 1.4108    
1188-133604-0030.wav                     | 11     | 0.2105       | 1.3105    
1188-133604-0005.wav                     | 11     | 0.2668       | 1.3668    
1188-133604-0015.wav                     | 11     | 0.4062       | 1.5062    
1188-133604-0024.wav                     | 11     | 0.1999       | 1.2999    
1188-133604-0040.wav                     | 11     | 0.2945       | 1.3945    
1188-133604-0025.wav                     | 11     | 0.1472       | 1.2472    
1188-133604-0018.wav                     | 11     | 0.2027       | 1.3027    
1188-133604-0004.wav                     | 11     | 0.2151       | 1.3151    
3729-6852-0030.wav                       | 14     | 0.2523       | 1.6523    
1188-133604-0008.wav                     | 14     | 0.2322       | 1.6322    
1188-133604-0023.wav                     | 11     | 0.2431       | 1.3431    
3729-6852-0012.wav                       | 11     | 0.3204       | 1.4204    
1188-133604-0016.wav                     | 11     | 0.1624       | 1.2624    
1188-133604-0038.wav                     | 11     | 0.2789       | 1.3789    
1188-133604-0022.wav                     | 11     | 0.3692       | 1.4692    
1188-133604-0007.wav                     | 11     | 0.2698       | 1.3698    
1188-133604-0002.wav                     | 11     | 0.3974       | 1.4974    
7127-75947-0037.wav                      | 8      | 0.2884       | 1.0884    
1188-133604-0031.wav                     | 11     | 0.3093       | 1.4093    
1188-133604-0036.wav                     | 11     | 0.2846       | 1.3846    
1188-133604-0043.wav                     | 11     | 0.2631       | 1.3631    
7127-75947-0030.wav                      | 8      | 0.1736       | 0.9736    
1188-133604-0013.wav                     | 11     | 0.2758       | 1.3758    
7127-75947-0039.wav                      | 11     | 0.1981       | 1.2981    
7127-75947-0013.wav                      | 8      | 0.2223       | 1.0223    
1188-133604-0003.wav                     | 11     | 0.3328       | 1.4328    
1188-133604-0011.wav                     | 11     | 0.3310       | 1.4310    
7127-75947-0029.wav                      | 8      | 0.3513       | 1.1513    
1188-133604-0034.wav                     | 11     | 0.3678       | 1.4678    
7127-75947-0022.wav                      | 8      | 0.2603       | 1.0603    
7127-75947-0000.wav                      | 8      | 0.3138       | 1.1138    
1188-133604-0012.wav                     | 11     | 0.2569       | 1.3569    
1188-133604-0001.wav                     | 14     | 0.3184       | 1.7184    
7127-75947-0001.wav                      | 11     | 0.2574       | 1.3574    
1188-133604-0044.wav                     | 11     | 0.3461       | 1.4461    
7127-75947-0040.wav                      | 11     | 0.3821       | 1.4821    
7127-75947-0023.wav                      | 11     | 0.3408       | 1.4408    
1188-133604-0017.wav                     | 14     | 0.1905       | 1.5905    
1188-133604-0027.wav                     | 11     | 0.3940       | 1.4940    
1188-133604-0020.wav                     | 14     | 0.4198       | 1.8198    
7127-75947-0012.wav                      | 11     | 0.2837       | 1.3837    
7127-75947-0019.wav                      | 11     | 0.3321       | 1.4321    
7127-75947-0031.wav                      | 11     | 0.2702       | 1.3702    
7127-75947-0009.wav                      | 11     | 0.3508       | 1.4508    
1188-133604-0029.wav                     | 14     | 0.3513       | 1.7513    
7127-75947-0026.wav                      | 11     | 0.2356       | 1.3356    
1188-133604-0035.wav                     | 14     | 0.2490       | 1.6490    
7127-75947-0006.wav                      | 8      | 0.2323       | 1.0323    
1188-133604-0006.wav                     | 11     | 0.5110       | 1.6110    
7127-75947-0028.wav                      | 11     | 0.2654       | 1.3654    
7127-75947-0018.wav                      | 11     | 0.2236       | 1.3236    
7127-75947-0032.wav                      | 11     | 0.3314       | 1.4314    
7127-75947-0004.wav                      | 11     | 0.2289       | 1.3289    
7127-75947-0010.wav                      | 11     | 0.3260       | 1.4260    
7127-75947-0025.wav                      | 11     | 0.3623       | 1.4623    
7127-75947-0008.wav                      | 11     | 0.4778       | 1.5778    
7127-75947-0007.wav                      | 11     | 0.3712       | 1.4712    
7127-75947-0038.wav                      | 11     | 0.5340       | 1.6340    
7127-75947-0021.wav                      | 11     | 0.3143       | 1.4143    
7127-75947-0005.wav                      | 11     | 0.2932       | 1.3932    
7127-75947-0035.wav                      | 11     | 0.2504       | 1.3504    
7127-75947-0014.wav                      | 11     | 0.2687       | 1.3687    
7127-75947-0002.wav                      | 11     | 0.2792       | 1.3792    
7127-75947-0020.wav                      | 11     | 0.3524       | 1.4524    
7127-75947-0027.wav                      | 8      | 0.3452       | 1.1452    
7127-75946-0003.wav                      | 8      | 0.2877       | 1.0877    
7127-75947-0036.wav                      | 11     | 0.3053       | 1.4053    
7127-75947-0034.wav                      | 11     | 0.3027       | 1.4027    
7127-75946-0021.wav                      | 8      | 0.2430       | 1.0430    
7127-75946-0004.wav                      | 11     | 0.1408       | 1.2408    
7127-75946-0006.wav                      | 8      | 0.2839       | 1.0839    
7127-75946-0018.wav                      | 11     | 0.2408       | 1.3408    
7127-75947-0015.wav                      | 14     | 0.2459       | 1.6459    
7127-75947-0011.wav                      | 11     | 0.2878       | 1.3878    
7127-75946-0029.wav                      | 11     | 0.2015       | 1.3015    
7127-75947-0024.wav                      | 11     | 0.2533       | 1.3533    
7127-75946-0019.wav                      | 11     | 0.2282       | 1.3282    
7127-75947-0003.wav                      | 14     | 0.2647       | 1.6647    
7127-75946-0008.wav                      | 8      | 0.2093       | 1.0093    
7127-75947-0017.wav                      | 14     | 0.1492       | 1.5492    
7127-75946-0024.wav                      | 11     | 0.2226       | 1.3226    
7127-75946-0026.wav                      | 11     | 0.2543       | 1.3543    
7127-75947-0033.wav                      | 14     | 0.2282       | 1.6282    
7127-75946-0012.wav                      | 11     | 0.2257       | 1.3257    
7127-75946-0016.wav                      | 11     | 0.3306       | 1.4306    
4507-16021-0043.wav                      | 8      | 0.2299       | 1.0299    
7127-75947-0016.wav                      | 14     | 0.2018       | 1.6018    
7127-75946-0028.wav                      | 11     | 0.2513       | 1.3513    
7127-75946-0025.wav                      | 11     | 0.1508       | 1.2508    
7127-75946-0007.wav                      | 11     | 0.2778       | 1.3778    
7127-75946-0015.wav                      | 11     | 0.2510       | 1.3510    
7127-75946-0009.wav                      | 11     | 0.2640       | 1.3640    
7127-75946-0013.wav                      | 11     | 0.2540       | 1.3540    
7127-75946-0027.wav                      | 11     | 0.2219       | 1.3219    
7127-75946-0011.wav                      | 11     | 0.2335       | 1.3335    
7127-75946-0000.wav                      | 11     | 0.2992       | 1.3992    
7127-75946-0010.wav                      | 11     | 0.2114       | 1.3114    
7127-75946-0017.wav                      | 11     | 0.2032       | 1.3032    
7127-75946-0002.wav                      | 14     | 0.2203       | 1.6203    
4507-16021-0009.wav                      | 11     | 0.1687       | 1.2687    
7127-75946-0005.wav                      | 11     | 0.2870       | 1.3870    
7127-75946-0023.wav                      | 11     | 0.2580       | 1.3580    
4507-16021-0055.wav                      | 8      | 0.3709       | 1.1709    
4507-16021-0007.wav                      | 11     | 0.2660       | 1.3660    
4507-16021-0022.wav                      | 11     | 0.2452       | 1.3452    
4507-16021-0005.wav                      | 11     | 0.1375       | 1.2375    
7127-75946-0020.wav                      | 14     | 0.2983       | 1.6983    
4507-16021-0000.wav                      | 8      | 0.2996       | 1.0996    
4507-16021-0026.wav                      | 11     | 0.3422       | 1.4422    
7127-75946-0022.wav                      | 11     | 0.3557       | 1.4557    
4507-16021-0041.wav                      | 11     | 0.3046       | 1.4046    
7127-75946-0001.wav                      | 14     | 0.3260       | 1.7260    
7127-75946-0014.wav                      | 11     | 0.3379       | 1.4379    
4507-16021-0027.wav                      | 11     | 0.3064       | 1.4064    
4507-16021-0033.wav                      | 11     | 0.2551       | 1.3551    
4507-16021-0016.wav                      | 11     | 0.1119       | 1.2119    
4507-16021-0058.wav                      | 11     | 0.2533       | 1.3533    
4507-16021-0052.wav                      | 11     | 0.1643       | 1.2643    
4507-16021-0030.wav                      | 11     | 0.2847       | 1.3847    
4507-16021-0044.wav                      | 11     | 0.2116       | 1.3116    
4507-16021-0049.wav                      | 11     | 0.4047       | 1.5047    
4507-16021-0045.wav                      | 11     | 0.3319       | 1.4319    
4507-16021-0012.wav                      | 11     | 0.1818       | 1.2818    
4507-16021-0008.wav                      | 11     | 0.2863       | 1.3863    
4507-16021-0032.wav                      | 11     | 0.2676       | 1.3676    
4507-16021-0019.wav                      | 11     | 0.3388       | 1.4388    
4507-16021-0020.wav                      | 11     | 0.3722       | 1.4722    
4507-16021-0013.wav                      | 14     | 0.2309       | 1.6309    
4507-16021-0042.wav                      | 11     | 0.2925       | 1.3925    
4507-16021-0051.wav                      | 11     | 0.3028       | 1.4028    
4507-16021-0038.wav                      | 8      | 0.1732       | 0.9732    
4507-16021-0003.wav                      | 11     | 0.3419       | 1.4419    
4507-16021-0053.wav                      | 11     | 0.3174       | 1.4174    
4507-16021-0054.wav                      | 11     | 0.4363       | 1.5363    
4507-16021-0048.wav                      | 11     | 0.3517       | 1.4517    
4507-16021-0002.wav                      | 11     | 0.2779       | 1.3779    
4507-16021-0015.wav                      | 11     | 0.2273       | 1.3273    
4507-16021-0017.wav                      | 11     | 0.2698       | 1.3698    
4507-16021-0056.wav                      | 14     | 0.3179       | 1.7179    
4507-16021-0028.wav                      | 11     | 0.2508       | 1.3508    
4507-16021-0040.wav                      | 11     | 0.2311       | 1.3311    
4507-16021-0037.wav                      | 11     | 0.2299       | 1.3299    
4507-16021-0031.wav                      | 11     | 0.2640       | 1.3640    
4507-16021-0050.wav                      | 11     | 0.1158       | 1.2158    
4507-16021-0047.wav                      | 11     | 0.2868       | 1.3868    
4507-16021-0046.wav                      | 11     | 0.2353       | 1.3353    
6930-81414-0013.wav                      | 8      | 0.2022       | 1.0022    
4507-16021-0018.wav                      | 11     | 0.2467       | 1.3467    
6930-81414-0022.wav                      | 8      | 0.2731       | 1.0731    
6930-81414-0008.wav                      | 8      | 0.3231       | 1.1231    
4507-16021-0057.wav                      | 11     | 0.2999       | 1.3999    
4507-16021-0029.wav                      | 11     | 0.2731       | 1.3731    
4507-16021-0023.wav                      | 11     | 0.3010       | 1.4010    
6930-81414-0024.wav                      | 8      | 0.3226       | 1.1226    
4507-16021-0014.wav                      | 11     | 0.3029       | 1.4029    
4507-16021-0059.wav                      | 11     | 0.3139       | 1.4139    
4507-16021-0010.wav                      | 11     | 0.2094       | 1.3094    
4507-16021-0039.wav                      | 14     | 0.2200       | 1.6200    
4507-16021-0036.wav                      | 11     | 0.2715       | 1.3715    
4507-16021-0034.wav                      | 11     | 0.2807       | 1.3807    
4507-16021-0006.wav                      | 14     | 0.3149       | 1.7149    
6930-81414-0020.wav                      | 11     | 0.3130       | 1.4130    
4507-16021-0001.wav                      | 14     | 0.2922       | 1.6922    
4507-16021-0021.wav                      | 11     | 0.2681       | 1.3681    
4507-16021-0025.wav                      | 11     | 0.2242       | 1.3242    
6930-81414-0006.wav                      | 11     | 0.2744       | 1.3744    
4507-16021-0004.wav                      | 11     | 0.1871       | 1.2871    
4507-16021-0035.wav                      | 14     | 0.3015       | 1.7015    
6930-81414-0016.wav                      | 8      | 0.2843       | 1.0843    
6930-81414-0017.wav                      | 8      | 0.3279       | 1.1279    
6930-76324-0009.wav                      | 8      | 0.2435       | 1.0435    
4507-16021-0024.wav                      | 14     | 0.3034       | 1.7034    
6930-81414-0014.wav                      | 11     | 0.2692       | 1.3692    
6930-81414-0025.wav                      | 11     | 0.3494       | 1.4494    
4507-16021-0011.wav                      | 14     | 0.2697       | 1.6697    
6930-81414-0001.wav                      | 8      | 0.3698       | 1.1698    
6930-81414-0007.wav                      | 8      | 0.2767       | 1.0767    
6930-81414-0027.wav                      | 11     | 0.3043       | 1.4043    
6930-81414-0018.wav                      | 8      | 0.2672       | 1.0672    
6930-76324-0026.wav                      | 8      | 0.2434       | 1.0434    
6930-81414-0015.wav                      | 8      | 0.2781       | 1.0781    
6930-81414-0012.wav                      | 11     | 0.2930       | 1.3930    
6930-76324-0003.wav                      | 8      | 0.3029       | 1.1029    
6930-76324-0007.wav                      | 8      | 0.3345       | 1.1345    
6930-81414-0026.wav                      | 11     | 0.3710       | 1.4710    
6930-81414-0023.wav                      | 11     | 0.2825       | 1.3825    
6930-81414-0003.wav                      | 11     | 0.4026       | 1.5026    
6930-81414-0021.wav                      | 11     | 0.1861       | 1.2861    
6930-76324-0004.wav                      | 8      | 0.2712       | 1.0712    
6930-76324-0013.wav                      | 11     | 0.1805       | 1.2805    
6930-76324-0008.wav                      | 8      | 0.3241       | 1.1241    
6930-81414-0011.wav                      | 11     | 0.3089       | 1.4089    
6930-81414-0009.wav                      | 14     | 0.2406       | 1.6406    
6930-81414-0004.wav                      | 11     | 0.3133       | 1.4133    
6930-76324-0002.wav                      | 11     | 0.1528       | 1.2528    
6930-81414-0005.wav                      | 11     | 0.4469       | 1.5469    
6930-76324-0006.wav                      | 8      | 0.4089       | 1.2089    
6930-81414-0019.wav                      | 11     | 0.3468       | 1.4468    
6930-81414-0002.wav                      | 14     | 0.2093       | 1.6093    
6930-76324-0024.wav                      | 8      | 0.2832       | 1.0832    
6930-81414-0010.wav                      | 14     | 0.3281       | 1.7281    
6930-76324-0027.wav                      | 11     | 0.3478       | 1.4478    
6930-76324-0020.wav                      | 8      | 0.1414       | 0.9414    
6930-76324-0021.wav                      | 8      | 0.3089       | 1.1089    
6930-76324-0025.wav                      | 11     | 0.3569       | 1.4569    
6930-81414-0000.wav                      | 14     | 0.3983       | 1.7983    
6930-76324-0019.wav                      | 8      | 0.3622       | 1.1622    
6930-76324-0028.wav                      | 11     | 0.2250       | 1.3250    
6930-76324-0000.wav                      | 11     | 0.3990       | 1.4990    
6930-76324-0018.wav                      | 8      | 0.2300       | 1.0300    
6930-76324-0012.wav                      | 11     | 0.3310       | 1.4310    
6930-76324-0023.wav                      | 11     | 0.1979       | 1.2979    
6930-75918-0002.wav                      | 8      | 0.2862       | 1.0862    
6930-75918-0009.wav                      | 8      | 0.2039       | 1.0039    
6930-76324-0005.wav                      | 11     | 0.2788       | 1.3788    
6930-76324-0022.wav                      | 11     | 0.2069       | 1.3069    
6930-76324-0010.wav                      | 11     | 0.2694       | 1.3694    
6930-75918-0017.wav                      | 8      | 0.3003       | 1.1003    
6930-76324-0011.wav                      | 11     | 0.2859       | 1.3859    
6930-75918-0011.wav                      | 8      | 0.3334       | 1.1334    
6930-75918-0001.wav                      | 8      | 0.2994       | 1.0994    
6930-76324-0015.wav                      | 11     | 0.3151       | 1.4151    
6930-75918-0016.wav                      | 11     | 0.2899       | 1.3899    
6930-75918-0003.wav                      | 8      | 0.3143       | 1.1143    
6930-75918-0014.wav                      | 11     | 0.1770       | 1.2770    
6930-76324-0014.wav                      | 11     | 0.3411       | 1.4411    
6930-75918-0006.wav                      | 11     | 0.3728       | 1.4728    
6930-76324-0016.wav                      | 11     | 0.4300       | 1.5300    
6930-75918-0010.wav                      | 11     | 0.2674       | 1.3674    
2961-961-0010.wav                        | 8      | 0.3287       | 1.1287    
6930-75918-0020.wav                      | 11     | 0.3424       | 1.4424    
6930-75918-0012.wav                      | 11     | 0.3565       | 1.4565    
6930-75918-0004.wav                      | 11     | 0.2361       | 1.3361    
2961-961-0000.wav                        | 14     | 0.2027       | 1.6027    
6930-76324-0001.wav                      | 14     | 0.3825       | 1.7825    
6930-75918-0015.wav                      | 11     | 0.3458       | 1.4458    
6930-75918-0007.wav                      | 11     | 0.2532       | 1.3532    
6930-76324-0017.wav                      | 14     | 0.3591       | 1.7591    
2961-961-0004.wav                        | 11     | 0.2220       | 1.3220    
6930-75918-0013.wav                      | 11     | 0.2789       | 1.3789    
6930-75918-0018.wav                      | 11     | 0.1828       | 1.2828    
2961-961-0018.wav                        | 11     | 0.2745       | 1.3745    
6930-75918-0008.wav                      | 11     | 0.3534       | 1.4534    
6930-75918-0019.wav                      | 14     | 0.3249       | 1.7249    
2961-961-0006.wav                        | 11     | 0.3214       | 1.4214    
2961-961-0002.wav                        | 11     | 0.1851       | 1.2851    
2961-961-0020.wav                        | 11     | 0.1710       | 1.2710    
6930-75918-0000.wav                      | 14     | 0.4069       | 1.8069    
2961-961-0021.wav                        | 11     | 0.2926       | 1.3926    
2961-961-0007.wav                        | 11     | 0.1760       | 1.2760    
2961-961-0014.wav                        | 14     | 0.2508       | 1.6508    
6930-75918-0005.wav                      | 11     | 0.2772       | 1.3772    
2961-961-0003.wav                        | 11     | 0.2230       | 1.3230    
2961-961-0016.wav                        | 11     | 0.3427       | 1.4427    
2961-960-0012.wav                        | 11     | 0.2838       | 1.3838    
2961-961-0011.wav                        | 11     | 0.3889       | 1.4889    
2961-961-0017.wav                        | 11     | 0.4050       | 1.5050    
2961-960-0010.wav                        | 11     | 0.2420       | 1.3420    
2961-960-0018.wav                        | 8      | 0.2664       | 1.0664    
2961-961-0009.wav                        | 11     | 0.3524       | 1.4524    
2961-960-0016.wav                        | 11     | 0.2443       | 1.3443    
2961-961-0008.wav                        | 11     | 0.3793       | 1.4793    
2961-961-0012.wav                        | 14     | 0.1520       | 1.5520    
2961-960-0011.wav                        | 11     | 0.2266       | 1.3266    
2961-961-0001.wav                        | 11     | 0.3493       | 1.4493    
2961-961-0019.wav                        | 11     | 0.3733       | 1.4733    
2961-961-0015.wav                        | 14     | 0.3056       | 1.7056    
2961-961-0013.wav                        | 14     | 0.2383       | 1.6383    
2961-960-0022.wav                        | 11     | 0.3828       | 1.4828    
2961-960-0000.wav                        | 11     | 0.1527       | 1.2527    
8455-210777-0023.wav                     | 8      | 0.2580       | 1.0580    
2961-961-0005.wav                        | 14     | 0.1842       | 1.5842    
2961-960-0005.wav                        | 11     | 0.1816       | 1.2816    
2961-961-0022.wav                        | 14     | 0.3037       | 1.7037    
2961-960-0004.wav                        | 11     | 0.2561       | 1.3561    
8455-210777-0067.wav                     | 11     | 0.2451       | 1.3451    
2961-960-0021.wav                        | 11     | 0.2246       | 1.3246    
8455-210777-0027.wav                     | 11     | 0.2145       | 1.3145    
2961-960-0017.wav                        | 14     | 0.2564       | 1.6564    
2961-960-0013.wav                        | 11     | 0.2496       | 1.3496    
2961-960-0006.wav                        | 11     | 0.2506       | 1.3506    
8455-210777-0033.wav                     | 8      | 0.3536       | 1.1536    
2961-960-0007.wav                        | 11     | 0.2052       | 1.3052    
2961-960-0019.wav                        | 11     | 0.2484       | 1.3484    
8455-210777-0063.wav                     | 8      | 0.2797       | 1.0797    
2961-960-0009.wav                        | 11     | 0.3017       | 1.4017    
8455-210777-0020.wav                     | 11     | 0.2455       | 1.3455    
2961-960-0001.wav                        | 14     | 0.2537       | 1.6537    
2961-960-0008.wav                        | 14     | 0.2249       | 1.6249    
8455-210777-0007.wav                     | 11     | 0.3068       | 1.4068    
8455-210777-0060.wav                     | 8      | 0.2578       | 1.0578    
2961-960-0003.wav                        | 14     | 0.2328       | 1.6328    
2961-960-0002.wav                        | 14     | 0.2587       | 1.6587    
8455-210777-0035.wav                     | 11     | 0.2480       | 1.3480    
8455-210777-0044.wav                     | 11     | 0.2435       | 1.3435    
8455-210777-0019.wav                     | 11     | 0.2268       | 1.3268    
8455-210777-0064.wav                     | 11     | 0.2381       | 1.3381    
2961-960-0014.wav                        | 11     | 0.3016       | 1.4016    
