--------------------------------------------------
正在加载模型 large-v3 (包含能量VAD + 字数熔断机制)...
模型加载完成。
--------------------------------------------------
开始遍历数据集: /opt/Audio_Datasets/LibriSpeech_WAV/test-clean
File: 7021-79740-0000.wav | WER: 0.1538 | Dist: 4 | RefWords: 26
File: 237-134493-0013.wav | WER: 0.0833 | Dist: 1 | RefWords: 12
File: 237-134493-0014.wav | WER: 0.1667 | Dist: 2 | RefWords: 12
File: 237-134493-0015.wav | WER: 0.0000 | Dist: 0 | RefWords: 16
File: 237-134493-0016.wav | WER: 0.3000 | Dist: 9 | RefWords: 30
File: 237-134493-0017.wav | WER: 0.3333 | Dist: 9 | RefWords: 27
File: 237-134493-0018.wav | WER: 0.2667 | Dist: 4 | RefWords: 15
File: 237-126133-0000.wav | WER: 0.2895 | Dist: 11 | RefWords: 38
File: 237-126133-0001.wav | WER: 0.0811 | Dist: 3 | RefWords: 37
File: 237-126133-0002.wav | WER: 0.2000 | Dist: 6 | RefWords: 30
File: 237-126133-0003.wav | WER: 0.1667 | Dist: 4 | RefWords: 24
File: 237-126133-0004.wav | WER: 0.1000 | Dist: 1 | RefWords: 10
File: 237-126133-0005.wav | WER: 0.3333 | Dist: 6 | RefWords: 18
File: 237-126133-0006.wav | WER: 0.5000 | Dist: 5 | RefWords: 10
File: 237-126133-0007.wav | WER: 0.4400 | Dist: 11 | RefWords: 25
File: 237-126133-0008.wav | WER: 0.1000 | Dist: 1 | RefWords: 10
File: 237-126133-0009.wav | WER: 0.2222 | Dist: 2 | RefWords: 9
File: 237-126133-0010.wav | WER: 0.3810 | Dist: 8 | RefWords: 21
File: 237-126133-0011.wav | WER: 0.2500 | Dist: 4 | RefWords: 16
File: 237-126133-0012.wav | WER: 0.4000 | Dist: 4 | RefWords: 10
File: 237-126133-0013.wav | WER: 0.2143 | Dist: 3 | RefWords: 14
File: 237-126133-0014.wav | WER: 0.2222 | Dist: 4 | RefWords: 18
File: 237-126133-0015.wav | WER: 0.1304 | Dist: 3 | RefWords: 23
File: 237-126133-0016.wav | WER: 0.3636 | Dist: 4 | RefWords: 11
File: 237-126133-0017.wav | WER: 0.4118 | Dist: 7 | RefWords: 17
File: 237-126133-0018.wav | WER: 0.1111 | Dist: 1 | RefWords: 9
File: 237-126133-0019.wav | WER: 0.2273 | Dist: 5 | RefWords: 22
File: 237-126133-0020.wav | WER: 0.0000 | Dist: 0 | RefWords: 8
File: 237-126133-0021.wav | WER: 0.4545 | Dist: 5 | RefWords: 11
File: 237-126133-0022.wav | WER: 0.0000 | Dist: 0 | RefWords: 15
File: 237-126133-0023.wav | WER: 0.2400 | Dist: 6 | RefWords: 25
File: 237-126133-0024.wav | WER: 0.1875 | Dist: 6 | RefWords: 32
File: 237-126133-0025.wav | WER: 0.5000 | Dist: 6 | RefWords: 12
File: 260-123288-0000.wav | WER: 0.1429 | Dist: 1 | RefWords: 7
File: 260-123288-0001.wav | WER: 0.0833 | Dist: 1 | RefWords: 12
File: 260-123288-0002.wav | WER: 0.2353 | Dist: 4 | RefWords: 17
File: 260-123288-0003.wav | WER: 0.3214 | Dist: 9 | RefWords: 28
File: 260-123288-0004.wav | WER: 0.0000 | Dist: 0 | RefWords: 8
File: 260-123288-0005.wav | WER: 0.2647 | Dist: 9 | RefWords: 34
File: 260-123288-0006.wav | WER: 0.4444 | Dist: 4 | RefWords: 9
File: 260-123288-0007.wav | WER: 0.2308 | Dist: 6 | RefWords: 26
File: 260-123288-0008.wav | WER: 0.2500 | Dist: 3 | RefWords: 12
File: 260-123288-0009.wav | WER: 0.7500 | Dist: 9 | RefWords: 12
File: 260-123288-0010.wav | WER: 0.1935 | Dist: 6 | RefWords: 31
File: 260-123288-0011.wav | WER: 0.1333 | Dist: 4 | RefWords: 30
File: 260-123288-0012.wav | WER: 0.4286 | Dist: 3 | RefWords: 7
File: 260-123288-0013.wav | WER: 0.3667 | Dist: 11 | RefWords: 30
File: 260-123288-0014.wav | WER: 0.6667 | Dist: 2 | RefWords: 3
File: 260-123288-0015.wav | WER: 0.1698 | Dist: 9 | RefWords: 53
File: 260-123288-0016.wav | WER: 0.1818 | Dist: 2 | RefWords: 11
File: 260-123288-0017.wav | WER: 0.3333 | Dist: 4 | RefWords: 12
File: 260-123288-0018.wav | WER: 0.2222 | Dist: 2 | RefWords: 9
File: 260-123288-0019.wav | WER: 0.0000 | Dist: 0 | RefWords: 8
File: 260-123288-0020.wav | WER: 0.0909 | Dist: 1 | RefWords: 11
File: 260-123288-0021.wav | WER: 0.0000 | Dist: 0 | RefWords: 6
File: 260-123288-0022.wav | WER: 0.1667 | Dist: 2 | RefWords: 12
File: 260-123288-0023.wav | WER: 0.0000 | Dist: 0 | RefWords: 4
File: 260-123288-0024.wav | WER: 0.2439 | Dist: 10 | RefWords: 41
File: 260-123288-0025.wav | WER: 0.2500 | Dist: 9 | RefWords: 36
File: 260-123288-0026.wav | WER: 0.2391 | Dist: 11 | RefWords: 46
File: 260-123288-0027.wav | WER: 0.1875 | Dist: 3 | RefWords: 16
File: 260-123288-0028.wav | WER: 0.7500 | Dist: 3 | RefWords: 4
File: 260-123286-0000.wav | WER: 0.3333 | Dist: 4 | RefWords: 12
File: 260-123286-0001.wav | WER: 0.2000 | Dist: 1 | RefWords: 5
File: 260-123286-0002.wav | WER: 0.2414 | Dist: 7 | RefWords: 29
File: 260-123286-0003.wav | WER: 0.1176 | Dist: 2 | RefWords: 17
File: 260-123286-0004.wav | WER: 0.0000 | Dist: 0 | RefWords: 8
File: 260-123286-0005.wav | WER: 0.0625 | Dist: 1 | RefWords: 16
File: 260-123286-0006.wav | WER: 0.2692 | Dist: 7 | RefWords: 26
File: 260-123286-0007.wav | WER: 0.3571 | Dist: 5 | RefWords: 14
File: 260-123286-0008.wav | WER: 0.3333 | Dist: 3 | RefWords: 9
File: 260-123286-0009.wav | WER: 0.2353 | Dist: 4 | RefWords: 17
File: 260-123286-0010.wav | WER: 0.6667 | Dist: 2 | RefWords: 3
File: 260-123286-0011.wav | WER: 0.2857 | Dist: 2 | RefWords: 7
File: 260-123286-0012.wav | WER: 0.4286 | Dist: 3 | RefWords: 7
File: 260-123286-0013.wav | WER: 0.5714 | Dist: 8 | RefWords: 14
File: 260-123286-0014.wav | WER: 0.4286 | Dist: 3 | RefWords: 7
File: 260-123286-0015.wav | WER: 0.2143 | Dist: 3 | RefWords: 14
File: 260-123286-0016.wav | WER: 0.3125 | Dist: 5 | RefWords: 16
File: 260-123286-0017.wav | WER: 0.2000 | Dist: 2 | RefWords: 10
File: 260-123286-0018.wav | WER: 0.1176 | Dist: 2 | RefWords: 17
File: 260-123286-0019.wav | WER: 0.3103 | Dist: 9 | RefWords: 29
File: 260-123286-0020.wav | WER: 0.6667 | Dist: 2 | RefWords: 3
File: 260-123286-0021.wav | WER: 0.2000 | Dist: 1 | RefWords: 5
File: 260-123286-0022.wav | WER: 0.2500 | Dist: 2 | RefWords: 8
File: 260-123286-0023.wav | WER: 0.4737 | Dist: 9 | RefWords: 19
File: 260-123286-0024.wav | WER: 0.3750 | Dist: 3 | RefWords: 8
File: 260-123286-0025.wav | WER: 0.1200 | Dist: 3 | RefWords: 25
File: 260-123286-0026.wav | WER: 0.3158 | Dist: 6 | RefWords: 19
File: 260-123286-0027.wav | WER: 0.1905 | Dist: 4 | RefWords: 21
File: 260-123286-0028.wav | WER: 0.3333 | Dist: 7 | RefWords: 21
File: 260-123286-0029.wav | WER: 0.1000 | Dist: 1 | RefWords: 10
File: 260-123286-0030.wav | WER: 0.2667 | Dist: 4 | RefWords: 15
File: 260-123286-0031.wav | WER: 0.4545 | Dist: 5 | RefWords: 11
File: 260-123440-0000.wav | WER: 0.0000 | Dist: 0 | RefWords: 7
File: 260-123440-0001.wav | WER: 0.5000 | Dist: 1 | RefWords: 2
File: 260-123440-0002.wav | WER: 0.1364 | Dist: 6 | RefWords: 44
File: 260-123440-0003.wav | WER: 0.1000 | Dist: 1 | RefWords: 10
File: 260-123440-0004.wav | WER: 0.1818 | Dist: 6 | RefWords: 33
File: 260-123440-0005.wav | WER: 0.0000 | Dist: 0 | RefWords: 8
File: 260-123440-0006.wav | WER: 0.2222 | Dist: 2 | RefWords: 9
File: 260-123440-0007.wav | WER: 0.2000 | Dist: 2 | RefWords: 10
File: 260-123440-0008.wav | WER: 0.1667 | Dist: 2 | RefWords: 12
File: 260-123440-0009.wav | WER: 0.3333 | Dist: 3 | RefWords: 9
File: 260-123440-0010.wav | WER: 0.1000 | Dist: 2 | RefWords: 20
File: 260-123440-0011.wav | WER: 0.3333 | Dist: 5 | RefWords: 15
File: 260-123440-0012.wav | WER: 0.1333 | Dist: 2 | RefWords: 15
File: 260-123440-0013.wav | WER: 0.0000 | Dist: 0 | RefWords: 10
File: 260-123440-0014.wav | WER: 0.1111 | Dist: 1 | RefWords: 9
File: 260-123440-0015.wav | WER: 0.1579 | Dist: 3 | RefWords: 19
File: 260-123440-0016.wav | WER: 0.0625 | Dist: 1 | RefWords: 16
File: 260-123440-0017.wav | WER: 0.0000 | Dist: 0 | RefWords: 9
File: 260-123440-0018.wav | WER: 0.1000 | Dist: 1 | RefWords: 10
File: 260-123440-0019.wav | WER: 0.1905 | Dist: 4 | RefWords: 21
File: 260-123440-0020.wav | WER: 0.1538 | Dist: 2 | RefWords: 13
File: 2094-142345-0000.wav | WER: 0.1837 | Dist: 9 | RefWords: 49
File: 2094-142345-0001.wav | WER: 0.0476 | Dist: 1 | RefWords: 21
File: 2094-142345-0002.wav | WER: 0.1905 | Dist: 8 | RefWords: 42
File: 2094-142345-0003.wav | WER: 0.1515 | Dist: 5 | RefWords: 33
File: 2094-142345-0004.wav | WER: 0.2857 | Dist: 2 | RefWords: 7
File: 2094-142345-0005.wav | WER: 0.2000 | Dist: 4 | RefWords: 20
File: 2094-142345-0006.wav | WER: 0.0541 | Dist: 2 | RefWords: 37
File: 2094-142345-0007.wav | WER: 0.0000 | Dist: 0 | RefWords: 8
File: 2094-142345-0008.wav | WER: 0.1477 | Dist: 13 | RefWords: 88
File: 2094-142345-0009.wav | WER: 0.3143 | Dist: 11 | RefWords: 35
File: 2094-142345-0010.wav | WER: 0.3038 | Dist: 24 | RefWords: 79
File: 2094-142345-0011.wav | WER: 0.5278 | Dist: 19 | RefWords: 36
File: 2094-142345-0012.wav | WER: 0.1944 | Dist: 7 | RefWords: 36
File: 2094-142345-0013.wav | WER: 0.1750 | Dist: 7 | RefWords: 40
File: 2094-142345-0014.wav | WER: 0.2258 | Dist: 7 | RefWords: 31
File: 2094-142345-0015.wav | WER: 0.2632 | Dist: 10 | RefWords: 38
File: 2094-142345-0016.wav | WER: 0.0000 | Dist: 0 | RefWords: 2
File: 2094-142345-0017.wav | WER: 0.4286 | Dist: 3 | RefWords: 7
File: 2094-142345-0018.wav | WER: 0.3333 | Dist: 4 | RefWords: 12
File: 2094-142345-0019.wav | WER: 0.2857 | Dist: 2 | RefWords: 7
File: 2094-142345-0020.wav | WER: 0.0000 | Dist: 0 | RefWords: 9
File: 2094-142345-0021.wav | WER: 0.0625 | Dist: 1 | RefWords: 16
File: 2094-142345-0022.wav | WER: 1.3333 | Dist: 4 | RefWords: 3
File: 2094-142345-0023.wav | WER: 0.2105 | Dist: 4 | RefWords: 19
File: 2094-142345-0024.wav | WER: 0.2727 | Dist: 3 | RefWords: 11
File: 2094-142345-0025.wav | WER: 0.2222 | Dist: 2 | RefWords: 9
File: 2094-142345-0026.wav | WER: 0.2500 | Dist: 2 | RefWords: 8
File: 2094-142345-0027.wav | WER: 0.4667 | Dist: 7 | RefWords: 15
File: 2094-142345-0028.wav | WER: 0.3750 | Dist: 6 | RefWords: 16
File: 2094-142345-0029.wav | WER: 0.5000 | Dist: 11 | RefWords: 22
File: 2094-142345-0030.wav | WER: 0.2128 | Dist: 10 | RefWords: 47
File: 2094-142345-0031.wav | WER: 0.1000 | Dist: 1 | RefWords: 10
File: 2094-142345-0032.wav | WER: 0.1538 | Dist: 2 | RefWords: 13
File: 2094-142345-0033.wav | WER: 0.1333 | Dist: 6 | RefWords: 45
File: 2094-142345-0034.wav | WER: 0.2222 | Dist: 6 | RefWords: 27
File: 2094-142345-0035.wav | WER: 0.2727 | Dist: 3 | RefWords: 11
File: 2094-142345-0036.wav | WER: 0.2500 | Dist: 5 | RefWords: 20
File: 2094-142345-0037.wav | WER: 0.0312 | Dist: 1 | RefWords: 32
File: 2094-142345-0038.wav | WER: 0.2319 | Dist: 16 | RefWords: 69
File: 2094-142345-0039.wav | WER: 0.1500 | Dist: 3 | RefWords: 20
File: 2094-142345-0040.wav | WER: 0.0000 | Dist: 0 | RefWords: 5
File: 2094-142345-0041.wav | WER: 2.0000 | Dist: 2 | RefWords: 1
File: 2094-142345-0042.wav | WER: 0.3333 | Dist: 2 | RefWords: 6
File: 2094-142345-0043.wav | WER: 0.1200 | Dist: 3 | RefWords: 25
File: 2094-142345-0044.wav | WER: 0.7143 | Dist: 5 | RefWords: 7
File: 2094-142345-0045.wav | WER: 0.2500 | Dist: 2 | RefWords: 8
File: 2094-142345-0046.wav | WER: 0.2000 | Dist: 1 | RefWords: 5
File: 2094-142345-0047.wav | WER: 0.0000 | Dist: 0 | RefWords: 7
File: 2094-142345-0048.wav | WER: 0.1667 | Dist: 3 | RefWords: 18
File: 2094-142345-0049.wav | WER: 0.1765 | Dist: 3 | RefWords: 17
File: 2094-142345-0050.wav | WER: 0.2500 | Dist: 3 | RefWords: 12
File: 2094-142345-0051.wav | WER: 0.1111 | Dist: 2 | RefWords: 18
File: 2094-142345-0052.wav | WER: 0.3158 | Dist: 6 | RefWords: 19
File: 2094-142345-0053.wav | WER: 0.6000 | Dist: 9 | RefWords: 15
File: 2094-142345-0054.wav | WER: 0.0769 | Dist: 1 | RefWords: 13
File: 2094-142345-0055.wav | WER: 0.1000 | Dist: 1 | RefWords: 10
File: 2094-142345-0056.wav | WER: 0.7059 | Dist: 12 | RefWords: 17
File: 2094-142345-0057.wav | WER: 0.3143 | Dist: 11 | RefWords: 35
File: 2094-142345-0058.wav | WER: 0.6667 | Dist: 10 | RefWords: 15
File: 2094-142345-0059.wav | WER: 0.2333 | Dist: 7 | RefWords: 30
File: 2094-142345-0060.wav | WER: 0.2500 | Dist: 2 | RefWords: 8
File: 5683-32866-0000.wav | WER: 0.4286 | Dist: 3 | RefWords: 7
File: 5683-32866-0001.wav | WER: 0.1429 | Dist: 1 | RefWords: 7
File: 5683-32866-0002.wav | WER: 0.0909 | Dist: 1 | RefWords: 11
File: 5683-32866-0003.wav | WER: 0.0000 | Dist: 0 | RefWords: 11
File: 5683-32866-0004.wav | WER: 0.2381 | Dist: 5 | RefWords: 21
File: 5683-32866-0005.wav | WER: 0.0667 | Dist: 1 | RefWords: 15
File: 5683-32866-0006.wav | WER: 0.0000 | Dist: 0 | RefWords: 12
File: 5683-32866-0007.wav | WER: 0.3333 | Dist: 4 | RefWords: 12
File: 5683-32866-0008.wav | WER: 0.3333 | Dist: 3 | RefWords: 9
File: 5683-32866-0009.wav | WER: 0.1765 | Dist: 6 | RefWords: 34
File: 5683-32866-0010.wav | WER: 0.1628 | Dist: 7 | RefWords: 43
File: 5683-32866-0011.wav | WER: 0.1500 | Dist: 3 | RefWords: 20
File: 5683-32866-0012.wav | WER: 0.3478 | Dist: 8 | RefWords: 23
File: 5683-32866-0013.wav | WER: 0.2593 | Dist: 7 | RefWords: 27
File: 5683-32866-0014.wav | WER: 0.1667 | Dist: 2 | RefWords: 12
File: 5683-32866-0015.wav | WER: 0.4444 | Dist: 4 | RefWords: 9
File: 5683-32866-0016.wav | WER: 0.0714 | Dist: 1 | RefWords: 14
File: 5683-32866-0017.wav | WER: 0.3846 | Dist: 5 | RefWords: 13
File: 5683-32866-0018.wav | WER: 0.6154 | Dist: 8 | RefWords: 13
File: 5683-32866-0019.wav | WER: 0.3036 | Dist: 17 | RefWords: 56
File: 5683-32866-0020.wav | WER: 0.1538 | Dist: 2 | RefWords: 13
File: 5683-32866-0021.wav | WER: 0.3000 | Dist: 6 | RefWords: 20
File: 5683-32866-0022.wav | WER: 0.1250 | Dist: 1 | RefWords: 8
File: 5683-32866-0023.wav | WER: 0.1429 | Dist: 1 | RefWords: 7
File: 5683-32866-0024.wav | WER: 0.1667 | Dist: 5 | RefWords: 30
File: 5683-32866-0025.wav | WER: 0.0833 | Dist: 1 | RefWords: 12
File: 5683-32866-0026.wav | WER: 0.0000 | Dist: 0 | RefWords: 5
File: 5683-32866-0027.wav | WER: 0.3333 | Dist: 4 | RefWords: 12
File: 5683-32866-0028.wav | WER: 0.5455 | Dist: 6 | RefWords: 11
File: 5683-32866-0029.wav | WER: 1.0000 | Dist: 5 | RefWords: 5
File: 5683-32866-0030.wav | WER: 0.3846 | Dist: 5 | RefWords: 13
File: 5683-32865-0000.wav | WER: 0.0000 | Dist: 0 | RefWords: 4
File: 5683-32865-0001.wav | WER: 0.2000 | Dist: 1 | RefWords: 5
File: 5683-32865-0002.wav | WER: 1.0000 | Dist: 7 | RefWords: 7
File: 5683-32865-0003.wav | WER: 0.0000 | Dist: 0 | RefWords: 9
File: 5683-32865-0004.wav | WER: 0.5000 | Dist: 8 | RefWords: 16
File: 5683-32865-0005.wav | WER: 0.2727 | Dist: 6 | RefWords: 22
File: 5683-32865-0006.wav | WER: 0.4286 | Dist: 3 | RefWords: 7
File: 5683-32865-0007.wav | WER: 0.5000 | Dist: 7 | RefWords: 14
File: 5683-32865-0008.wav | WER: 0.0000 | Dist: 0 | RefWords: 17
File: 5683-32865-0009.wav | WER: 0.1481 | Dist: 4 | RefWords: 27
File: 5683-32865-0010.wav | WER: 0.1250 | Dist: 2 | RefWords: 16
File: 5683-32865-0011.wav | WER: 0.2000 | Dist: 3 | RefWords: 15
File: 5683-32865-0012.wav | WER: 0.3220 | Dist: 19 | RefWords: 59
File: 5683-32865-0013.wav | WER: 0.1875 | Dist: 3 | RefWords: 16
File: 5683-32865-0014.wav | WER: 0.1429 | Dist: 1 | RefWords: 7
File: 5683-32865-0015.wav | WER: 0.3000 | Dist: 3 | RefWords: 10
File: 5683-32865-0016.wav | WER: 0.1667 | Dist: 1 | RefWords: 6
File: 5683-32865-0017.wav | WER: 0.2000 | Dist: 3 | RefWords: 15
File: 5683-32879-0000.wav | WER: 0.2800 | Dist: 7 | RefWords: 25
File: 5683-32879-0001.wav | WER: 0.0909 | Dist: 1 | RefWords: 11
File: 5683-32879-0002.wav | WER: 0.3103 | Dist: 9 | RefWords: 29
File: 5683-32879-0003.wav | WER: 0.2174 | Dist: 5 | RefWords: 23
File: 5683-32879-0004.wav | WER: 0.1786 | Dist: 5 | RefWords: 28
File: 5683-32879-0005.wav | WER: 0.1538 | Dist: 2 | RefWords: 13
File: 5683-32879-0006.wav | WER: 0.1212 | Dist: 4 | RefWords: 33
File: 5683-32879-0007.wav | WER: 0.2857 | Dist: 4 | RefWords: 14
File: 5683-32879-0008.wav | WER: 0.0000 | Dist: 0 | RefWords: 8
File: 5683-32879-0009.wav | WER: 0.1000 | Dist: 1 | RefWords: 10
File: 5683-32879-0010.wav | WER: 0.4762 | Dist: 10 | RefWords: 21
File: 5683-32879-0011.wav | WER: 0.2609 | Dist: 6 | RefWords: 23
File: 5683-32879-0012.wav | WER: 0.1111 | Dist: 1 | RefWords: 9
File: 5683-32879-0013.wav | WER: 0.2812 | Dist: 9 | RefWords: 32
File: 5683-32879-0014.wav | WER: 0.2222 | Dist: 4 | RefWords: 18
File: 5683-32879-0015.wav | WER: 0.0000 | Dist: 0 | RefWords: 3
File: 5683-32879-0016.wav | WER: 0.1923 | Dist: 5 | RefWords: 26
File: 5683-32879-0017.wav | WER: 0.2308 | Dist: 9 | RefWords: 39
File: 5683-32879-0018.wav | WER: 0.2727 | Dist: 6 | RefWords: 22
File: 5683-32879-0019.wav | WER: 0.0455 | Dist: 1 | RefWords: 22
File: 5683-32879-0020.wav | WER: 0.1176 | Dist: 2 | RefWords: 17
File: 5683-32879-0021.wav | WER: 0.1429 | Dist: 1 | RefWords: 7
File: 5683-32879-0022.wav | WER: 0.5455 | Dist: 6 | RefWords: 11
File: 5683-32879-0023.wav | WER: 0.3636 | Dist: 4 | RefWords: 11
File: 5683-32879-0024.wav | WER: 0.3333 | Dist: 2 | RefWords: 6
File: 5683-32879-0025.wav | WER: 0.7500 | Dist: 3 | RefWords: 4
File: 672-122797-0000.wav | WER: 0.4000 | Dist: 4 | RefWords: 10
File: 672-122797-0001.wav | WER: 0.1944 | Dist: 7 | RefWords: 36
File: 672-122797-0002.wav | WER: 0.1622 | Dist: 6 | RefWords: 37
File: 672-122797-0003.wav | WER: 0.0909 | Dist: 1 | RefWords: 11
File: 672-122797-0004.wav | WER: 0.1250 | Dist: 3 | RefWords: 24
File: 672-122797-0005.wav | WER: 0.5000 | Dist: 3 | RefWords: 6
File: 672-122797-0006.wav | WER: 0.1250 | Dist: 3 | RefWords: 24
File: 672-122797-0007.wav | WER: 0.2143 | Dist: 3 | RefWords: 14
File: 672-122797-0008.wav | WER: 0.2464 | Dist: 17 | RefWords: 69
File: 672-122797-0009.wav | WER: 0.3333 | Dist: 2 | RefWords: 6
File: 672-122797-0010.wav | WER: 0.2857 | Dist: 2 | RefWords: 7
File: 672-122797-0011.wav | WER: 0.0000 | Dist: 0 | RefWords: 5
File: 672-122797-0012.wav | WER: 0.3529 | Dist: 6 | RefWords: 17
File: 672-122797-0013.wav | WER: 0.2222 | Dist: 4 | RefWords: 18
File: 672-122797-0014.wav | WER: 0.5714 | Dist: 4 | RefWords: 7
File: 672-122797-0015.wav | WER: 0.3333 | Dist: 4 | RefWords: 12
File: 672-122797-0016.wav | WER: 0.4706 | Dist: 8 | RefWords: 17
File: 672-122797-0017.wav | WER: 0.5556 | Dist: 5 | RefWords: 9
File: 672-122797-0018.wav | WER: 0.5000 | Dist: 5 | RefWords: 10
File: 672-122797-0019.wav | WER: 0.1667 | Dist: 1 | RefWords: 6
File: 672-122797-0020.wav | WER: 0.3158 | Dist: 6 | RefWords: 19
File: 672-122797-0021.wav | WER: 0.2308 | Dist: 3 | RefWords: 13
File: 672-122797-0022.wav | WER: 0.0600 | Dist: 3 | RefWords: 50
File: 672-122797-0023.wav | WER: 0.2000 | Dist: 5 | RefWords: 25
File: 672-122797-0024.wav | WER: 0.0000 | Dist: 0 | RefWords: 7
File: 672-122797-0025.wav | WER: 0.2188 | Dist: 7 | RefWords: 32
File: 672-122797-0026.wav | WER: 0.3000 | Dist: 9 | RefWords: 30
File: 672-122797-0027.wav | WER: 0.2000 | Dist: 2 | RefWords: 10
File: 672-122797-0028.wav | WER: 0.2000 | Dist: 1 | RefWords: 5
File: 672-122797-0029.wav | WER: 0.0000 | Dist: 0 | RefWords: 6
File: 672-122797-0030.wav | WER: 0.3846 | Dist: 5 | RefWords: 13
File: 672-122797-0031.wav | WER: 0.3333 | Dist: 2 | RefWords: 6
File: 672-122797-0032.wav | WER: 0.2727 | Dist: 3 | RefWords: 11
File: 672-122797-0033.wav | WER: 1.0000 | Dist: 2 | RefWords: 2
File: 672-122797-0034.wav | WER: 0.2308 | Dist: 3 | RefWords: 13
File: 672-122797-0035.wav | WER: 0.2857 | Dist: 2 | RefWords: 7
File: 672-122797-0036.wav | WER: 0.7000 | Dist: 7 | RefWords: 10
File: 672-122797-0037.wav | WER: 0.1667 | Dist: 1 | RefWords: 6
File: 672-122797-0038.wav | WER: 0.0952 | Dist: 2 | RefWords: 21
File: 672-122797-0039.wav | WER: 0.3333 | Dist: 3 | RefWords: 9
File: 672-122797-0040.wav | WER: 0.2500 | Dist: 3 | RefWords: 12
File: 672-122797-0041.wav | WER: 0.1000 | Dist: 1 | RefWords: 10
File: 672-122797-0042.wav | WER: 0.1724 | Dist: 5 | RefWords: 29
File: 672-122797-0043.wav | WER: 0.1250 | Dist: 1 | RefWords: 8
File: 672-122797-0044.wav | WER: 0.6667 | Dist: 6 | RefWords: 9
File: 672-122797-0045.wav | WER: 0.3000 | Dist: 12 | RefWords: 40
File: 672-122797-0046.wav | WER: 0.2222 | Dist: 2 | RefWords: 9
File: 672-122797-0047.wav | WER: 0.0000 | Dist: 0 | RefWords: 6
File: 672-122797-0048.wav | WER: 0.0833 | Dist: 1 | RefWords: 12
File: 672-122797-0049.wav | WER: 0.5000 | Dist: 1 | RefWords: 2
File: 672-122797-0050.wav | WER: 0.2727 | Dist: 3 | RefWords: 11
File: 672-122797-0051.wav | WER: 0.3000 | Dist: 3 | RefWords: 10
File: 672-122797-0052.wav | WER: 0.3333 | Dist: 3 | RefWords: 9
File: 672-122797-0053.wav | WER: 0.0000 | Dist: 0 | RefWords: 5
File: 672-122797-0054.wav | WER: 0.1250 | Dist: 1 | RefWords: 8
File: 672-122797-0055.wav | WER: 0.0870 | Dist: 2 | RefWords: 23
File: 672-122797-0056.wav | WER: 0.1818 | Dist: 2 | RefWords: 11
File: 672-122797-0057.wav | WER: 0.2857 | Dist: 2 | RefWords: 7
File: 672-122797-0058.wav | WER: 0.7143 | Dist: 5 | RefWords: 7
File: 672-122797-0059.wav | WER: 0.1667 | Dist: 1 | RefWords: 6
File: 672-122797-0060.wav | WER: 0.1667 | Dist: 1 | RefWords: 6
File: 672-122797-0061.wav | WER: 0.4667 | Dist: 7 | RefWords: 15
File: 672-122797-0062.wav | WER: 0.0000 | Dist: 0 | RefWords: 4
File: 672-122797-0063.wav | WER: 0.3000 | Dist: 3 | RefWords: 10
File: 672-122797-0064.wav | WER: 0.2121 | Dist: 7 | RefWords: 33
File: 672-122797-0065.wav | WER: 0.4000 | Dist: 2 | RefWords: 5
File: 672-122797-0066.wav | WER: 0.0625 | Dist: 1 | RefWords: 16
File: 672-122797-0067.wav | WER: 0.3438 | Dist: 11 | RefWords: 32
File: 672-122797-0068.wav | WER: 0.3000 | Dist: 3 | RefWords: 10
File: 672-122797-0069.wav | WER: 0.3333 | Dist: 4 | RefWords: 12
File: 672-122797-0070.wav | WER: 0.2222 | Dist: 4 | RefWords: 18
File: 672-122797-0071.wav | WER: 0.3793 | Dist: 11 | RefWords: 29
File: 672-122797-0072.wav | WER: 0.1176 | Dist: 2 | RefWords: 17
File: 672-122797-0073.wav | WER: 0.4000 | Dist: 6 | RefWords: 15
File: 672-122797-0074.wav | WER: 0.1538 | Dist: 2 | RefWords: 13
File: 2830-3980-0000.wav | WER: 0.4167 | Dist: 5 | RefWords: 12
File: 2830-3980-0001.wav | WER: 0.5714 | Dist: 8 | RefWords: 14
File: 2830-3980-0002.wav | WER: 0.0000 | Dist: 0 | RefWords: 8
File: 2830-3980-0003.wav | WER: 0.1429 | Dist: 1 | RefWords: 7
File: 2830-3980-0004.wav | WER: 0.1818 | Dist: 2 | RefWords: 11
File: 2830-3980-0005.wav | WER: 0.3333 | Dist: 6 | RefWords: 18
File: 2830-3980-0006.wav | WER: 0.3077 | Dist: 4 | RefWords: 13
File: 2830-3980-0007.wav | WER: 0.0303 | Dist: 1 | RefWords: 33
File: 2830-3980-0008.wav | WER: 0.2353 | Dist: 4 | RefWords: 17
File: 2830-3980-0009.wav | WER: 0.7500 | Dist: 6 | RefWords: 8
File: 2830-3980-0010.wav | WER: 0.1905 | Dist: 4 | RefWords: 21
File: 2830-3980-0011.wav | WER: 0.0625 | Dist: 1 | RefWords: 16
File: 2830-3980-0012.wav | WER: 0.0000 | Dist: 0 | RefWords: 12
File: 2830-3980-0013.wav | WER: 0.1667 | Dist: 2 | RefWords: 12
File: 2830-3980-0014.wav | WER: 0.2500 | Dist: 2 | RefWords: 8
File: 2830-3980-0015.wav | WER: 0.0000 | Dist: 0 | RefWords: 9
File: 2830-3980-0016.wav | WER: 0.0000 | Dist: 0 | RefWords: 5
